seed,load,qos_regime,algorithm,fog_node_id,completed_tasks
10010,medium,moderate,DRL-OO,fog-1,141
10010,medium,moderate,DRL-OO,fog-2,17
10010,medium,moderate,DRL-OO,fog-3,0
10010,medium,moderate,DRL-OO,fog-4,226
10010,medium,moderate,DRL-OO,fog-5,62
10010,medium,moderate,DRL-OO,fog-6,258
10010,medium,moderate,DRL-OO,fog-7,25
10010,medium,moderate,DRL-OO,fog-8,159
10011,medium,moderate,DT-KF-CostAware,fog-1,164
10011,medium,moderate,DT-KF-CostAware,fog-2,179
10011,medium,moderate,DT-KF-CostAware,fog-3,26
10011,medium,moderate,DT-KF-CostAware,fog-4,264
10011,medium,moderate,DT-KF-CostAware,fog-5,180
10011,medium,moderate,DT-KF-CostAware,fog-6,33
10011,medium,moderate,DT-KF-CostAware,fog-7,28
10011,medium,moderate,DT-KF-CostAware,fog-8,30
10011,medium,moderate,DT-OPT,fog-1,79
10011,medium,moderate,DT-OPT,fog-2,219
10011,medium,moderate,DT-OPT,fog-3,3
10011,medium,moderate,DT-OPT,fog-4,271
10011,medium,moderate,DT-OPT,fog-5,207
10011,medium,moderate,DT-OPT,fog-6,106
10011,medium,moderate,DT-OPT,fog-7,14
10011,medium,moderate,DT-OPT,fog-8,24
10011,medium,moderate,SemiGreedy,fog-1,36
10011,medium,moderate,SemiGreedy,fog-2,81
10011,medium,moderate,SemiGreedy,fog-3,0
10011,medium,moderate,SemiGreedy,fog-4,295
10011,medium,moderate,SemiGreedy,fog-5,182
10011,medium,moderate,SemiGreedy,fog-6,7
10011,medium,moderate,SemiGreedy,fog-7,0
10011,medium,moderate,SemiGreedy,fog-8,3
10011,medium,moderate,Fog-only,fog-1,137
10011,medium,moderate,Fog-only,fog-2,187
10011,medium,moderate,Fog-only,fog-3,8
10011,medium,moderate,Fog-only,fog-4,263
10011,medium,moderate,Fog-only,fog-5,228
10011,medium,moderate,Fog-only,fog-6,65
10011,medium,moderate,Fog-only,fog-7,4
10011,medium,moderate,Fog-only,fog-8,32
10011,medium,moderate,DRL-OO,fog-1,99
10011,medium,moderate,DRL-OO,fog-2,188
10011,medium,moderate,DRL-OO,fog-3,6
10011,medium,moderate,DRL-OO,fog-4,318
10011,medium,moderate,DRL-OO,fog-5,199
10011,medium,moderate,DRL-OO,fog-6,75
10011,medium,moderate,DRL-OO,fog-7,5
10011,medium,moderate,DRL-OO,fog-8,26
10012,medium,moderate,DT-KF-CostAware,fog-1,122
10012,medium,moderate,DT-KF-CostAware,fog-2,0
10012,medium,moderate,DT-KF-CostAware,fog-3,130
10012,medium,moderate,DT-KF-CostAware,fog-4,131
10012,medium,moderate,DT-KF-CostAware,fog-5,131
10012,medium,moderate,DT-KF-CostAware,fog-6,129
10012,medium,moderate,DT-KF-CostAware,fog-7,56
10012,medium,moderate,DT-KF-CostAware,fog-8,130
10012,medium,moderate,DT-OPT,fog-1,23
10012,medium,moderate,DT-OPT,fog-2,5
10012,medium,moderate,DT-OPT,fog-3,108
10012,medium,moderate,DT-OPT,fog-4,76
10012,medium,moderate,DT-OPT,fog-5,195
10012,medium,moderate,DT-OPT,fog-6,216
10012,medium,moderate,DT-OPT,fog-7,52
10012,medium,moderate,DT-OPT,fog-8,174
10012,medium,moderate,SemiGreedy,fog-1,0
10012,medium,moderate,SemiGreedy,fog-2,0
10012,medium,moderate,SemiGreedy,fog-3,175
10012,medium,moderate,SemiGreedy,fog-4,281
10012,medium,moderate,SemiGreedy,fog-5,8
10012,medium,moderate,SemiGreedy,fog-6,31
10012,medium,moderate,SemiGreedy,fog-7,0
10012,medium,moderate,SemiGreedy,fog-8,85
10012,medium,moderate,Fog-only,fog-1,30
10012,medium,moderate,Fog-only,fog-2,1
10012,medium,moderate,Fog-only,fog-3,214
10012,medium,moderate,Fog-only,fog-4,256
10012,medium,moderate,Fog-only,fog-5,59
10012,medium,moderate,Fog-only,fog-6,116
10012,medium,moderate,Fog-only,fog-7,12
10012,medium,moderate,Fog-only,fog-8,169
10012,medium,moderate,DRL-OO,fog-1,33
10012,medium,moderate,DRL-OO,fog-2,0
10012,medium,moderate,DRL-OO,fog-3,247
10012,medium,moderate,DRL-OO,fog-4,178
10012,medium,moderate,DRL-OO,fog-5,58
10012,medium,moderate,DRL-OO,fog-6,183
10012,medium,moderate,DRL-OO,fog-7,14
10012,medium,moderate,DRL-OO,fog-8,128
10013,medium,moderate,DT-KF-CostAware,fog-1,80
10013,medium,moderate,DT-KF-CostAware,fog-2,78
10013,medium,moderate,DT-KF-CostAware,fog-3,17
10013,medium,moderate,DT-KF-CostAware,fog-4,79
10013,medium,moderate,DT-KF-CostAware,fog-5,252
10013,medium,moderate,DT-KF-CostAware,fog-6,79
10013,medium,moderate,DT-KF-CostAware,fog-7,79
10013,medium,moderate,DT-KF-CostAware,fog-8,252
10013,medium,moderate,DT-OPT,fog-1,54
10013,medium,moderate,DT-OPT,fog-2,177
10013,medium,moderate,DT-OPT,fog-3,12
10013,medium,moderate,DT-OPT,fog-4,38
10013,medium,moderate,DT-OPT,fog-5,247
10013,medium,moderate,DT-OPT,fog-6,113
10013,medium,moderate,DT-OPT,fog-7,65
10013,medium,moderate,DT-OPT,fog-8,235
10013,medium,moderate,SemiGreedy,fog-1,1
10013,medium,moderate,SemiGreedy,fog-2,73
10013,medium,moderate,SemiGreedy,fog-3,0
10013,medium,moderate,SemiGreedy,fog-4,2
10013,medium,moderate,SemiGreedy,fog-5,302
10013,medium,moderate,SemiGreedy,fog-6,34
10013,medium,moderate,SemiGreedy,fog-7,7
10013,medium,moderate,SemiGreedy,fog-8,182
10013,medium,moderate,Fog-only,fog-1,38
10013,medium,moderate,Fog-only,fog-2,175
10013,medium,moderate,Fog-only,fog-3,12
10013,medium,moderate,Fog-only,fog-4,31
10013,medium,moderate,Fog-only,fog-5,254
10013,medium,moderate,Fog-only,fog-6,127
10013,medium,moderate,Fog-only,fog-7,72
10013,medium,moderate,Fog-only,fog-8,233
10013,medium,moderate,DRL-OO,fog-1,24
10013,medium,moderate,DRL-OO,fog-2,124
10013,medium,moderate,DRL-OO,fog-3,7
10013,medium,moderate,DRL-OO,fog-4,29
10013,medium,moderate,DRL-OO,fog-5,290
10013,medium,moderate,DRL-OO,fog-6,122
10013,medium,moderate,DRL-OO,fog-7,76
10013,medium,moderate,DRL-OO,fog-8,252
10014,medium,moderate,DT-KF-CostAware,fog-1,137
10014,medium,moderate,DT-KF-CostAware,fog-2,137
10014,medium,moderate,DT-KF-CostAware,fog-3,74
10014,medium,moderate,DT-KF-CostAware,fog-4,140
10014,medium,moderate,DT-KF-CostAware,fog-5,137
10014,medium,moderate,DT-KF-CostAware,fog-6,76
10014,medium,moderate,DT-KF-CostAware,fog-7,38
10014,medium,moderate,DT-KF-CostAware,fog-8,138
10014,medium,moderate,DT-OPT,fog-1,104
10014,medium,moderate,DT-OPT,fog-2,207
10014,medium,moderate,DT-OPT,fog-3,65
10014,medium,moderate,DT-OPT,fog-4,69
10014,medium,moderate,DT-OPT,fog-5,242
10014,medium,moderate,DT-OPT,fog-6,10
10014,medium,moderate,DT-OPT,fog-7,32
10014,medium,moderate,DT-OPT,fog-8,170
10014,medium,moderate,SemiGreedy,fog-1,168
10014,medium,moderate,SemiGreedy,fog-2,13
10014,medium,moderate,SemiGreedy,fog-3,0
10014,medium,moderate,SemiGreedy,fog-4,93
10014,medium,moderate,SemiGreedy,fog-5,262
10014,medium,moderate,SemiGreedy,fog-6,0
10014,medium,moderate,SemiGreedy,fog-7,0
10014,medium,moderate,SemiGreedy,fog-8,41
10014,medium,moderate,Fog-only,fog-1,214
10014,medium,moderate,Fog-only,fog-2,94
10014,medium,moderate,Fog-only,fog-3,14
10014,medium,moderate,Fog-only,fog-4,175
10014,medium,moderate,Fog-only,fog-5,234
10014,medium,moderate,Fog-only,fog-6,43
10014,medium,moderate,Fog-only,fog-7,5
10014,medium,moderate,Fog-only,fog-8,124
10014,medium,moderate,DRL-OO,fog-1,196
10014,medium,moderate,DRL-OO,fog-2,142
10014,medium,moderate,DRL-OO,fog-3,17
10014,medium,moderate,DRL-OO,fog-4,136
10014,medium,moderate,DRL-OO,fog-5,253
10014,medium,moderate,DRL-OO,fog-6,39
10014,medium,moderate,DRL-OO,fog-7,8
10014,medium,moderate,DRL-OO,fog-8,106
10015,medium,moderate,DT-KF-CostAware,fog-1,121
10015,medium,moderate,DT-KF-CostAware,fog-2,99
10015,medium,moderate,DT-KF-CostAware,fog-3,174
10015,medium,moderate,DT-KF-CostAware,fog-4,121
10015,medium,moderate,DT-KF-CostAware,fog-5,33
10015,medium,moderate,DT-KF-CostAware,fog-6,12
10015,medium,moderate,DT-KF-CostAware,fog-7,171
10015,medium,moderate,DT-KF-CostAware,fog-8,173
10015,medium,moderate,DT-OPT,fog-1,227
10015,medium,moderate,DT-OPT,fog-2,103
10015,medium,moderate,DT-OPT,fog-3,82
10015,medium,moderate,DT-OPT,fog-4,66
10015,medium,moderate,DT-OPT,fog-5,20
10015,medium,moderate,DT-OPT,fog-6,9
10015,medium,moderate,DT-OPT,fog-7,208
10015,medium,moderate,DT-OPT,fog-8,202
10015,medium,moderate,SemiGreedy,fog-1,35
10015,medium,moderate,SemiGreedy,fog-2,0
10015,medium,moderate,SemiGreedy,fog-3,181
10015,medium,moderate,SemiGreedy,fog-4,8
10015,medium,moderate,SemiGreedy,fog-5,0
10015,medium,moderate,SemiGreedy,fog-6,0
10015,medium,moderate,SemiGreedy,fog-7,298
10015,medium,moderate,SemiGreedy,fog-8,90
10015,medium,moderate,Fog-only,fog-1,119
10015,medium,moderate,Fog-only,fog-2,35
10015,medium,moderate,Fog-only,fog-3,237
10015,medium,moderate,Fog-only,fog-4,70
10015,medium,moderate,Fog-only,fog-5,14
10015,medium,moderate,Fog-only,fog-6,9
10015,medium,moderate,Fog-only,fog-7,247
10015,medium,moderate,Fog-only,fog-8,187
10015,medium,moderate,DRL-OO,fog-1,139
10015,medium,moderate,DRL-OO,fog-2,64
10015,medium,moderate,DRL-OO,fog-3,230
10015,medium,moderate,DRL-OO,fog-4,83
10015,medium,moderate,DRL-OO,fog-5,19
10015,medium,moderate,DRL-OO,fog-6,4
10015,medium,moderate,DRL-OO,fog-7,261
10015,medium,moderate,DRL-OO,fog-8,107
10016,medium,moderate,DT-KF-CostAware,fog-1,179
10016,medium,moderate,DT-KF-CostAware,fog-2,179
10016,medium,moderate,DT-KF-CostAware,fog-3,76
10016,medium,moderate,DT-KF-CostAware,fog-4,59
10016,medium,moderate,DT-KF-CostAware,fog-5,79
10016,medium,moderate,DT-KF-CostAware,fog-6,59
10016,medium,moderate,DT-KF-CostAware,fog-7,180
10016,medium,moderate,DT-KF-CostAware,fog-8,59
10016,medium,moderate,DT-OPT,fog-1,223
10016,medium,moderate,DT-OPT,fog-2,181
10016,medium,moderate,DT-OPT,fog-3,90
10016,medium,moderate,DT-OPT,fog-4,10
10016,medium,moderate,DT-OPT,fog-5,46
10016,medium,moderate,DT-OPT,fog-6,40
10016,medium,moderate,DT-OPT,fog-7,228
10016,medium,moderate,DT-OPT,fog-8,80
10016,medium,moderate,SemiGreedy,fog-1,147
10016,medium,moderate,SemiGreedy,fog-2,77
10016,medium,moderate,SemiGreedy,fog-3,26
10016,medium,moderate,SemiGreedy,fog-4,0
10016,medium,moderate,SemiGreedy,fog-5,10
10016,medium,moderate,SemiGreedy,fog-6,1
10016,medium,moderate,SemiGreedy,fog-7,250
10016,medium,moderate,SemiGreedy,fog-8,2
10016,medium,moderate,Fog-only,fog-1,209
10016,medium,moderate,Fog-only,fog-2,170
10016,medium,moderate,Fog-only,fog-3,118
10016,medium,moderate,Fog-only,fog-4,13
10016,medium,moderate,Fog-only,fog-5,87
10016,medium,moderate,Fog-only,fog-6,20
10016,medium,moderate,Fog-only,fog-7,232
10016,medium,moderate,Fog-only,fog-8,49
10016,medium,moderate,DRL-OO,fog-1,221
10016,medium,moderate,DRL-OO,fog-2,162
10016,medium,moderate,DRL-OO,fog-3,69
10016,medium,moderate,DRL-OO,fog-4,25
10016,medium,moderate,DRL-OO,fog-5,88
10016,medium,moderate,DRL-OO,fog-6,4
10016,medium,moderate,DRL-OO,fog-7,249
10016,medium,moderate,DRL-OO,fog-8,54
10017,medium,moderate,DT-KF-CostAware,fog-1,141
10017,medium,moderate,DT-KF-CostAware,fog-2,74
10017,medium,moderate,DT-KF-CostAware,fog-3,34
10017,medium,moderate,DT-KF-CostAware,fog-4,144
10017,medium,moderate,DT-KF-CostAware,fog-5,145
10017,medium,moderate,DT-KF-CostAware,fog-6,18
10017,medium,moderate,DT-KF-CostAware,fog-7,132
10017,medium,moderate,DT-KF-CostAware,fog-8,136
10017,medium,moderate,DT-OPT,fog-1,180
10017,medium,moderate,DT-OPT,fog-2,176
10017,medium,moderate,DT-OPT,fog-3,36
10017,medium,moderate,DT-OPT,fog-4,209
10017,medium,moderate,DT-OPT,fog-5,51
10017,medium,moderate,DT-OPT,fog-6,12
10017,medium,moderate,DT-OPT,fog-7,156
10017,medium,moderate,DT-OPT,fog-8,33
10017,medium,moderate,SemiGreedy,fog-1,272
10017,medium,moderate,SemiGreedy,fog-2,4
10017,medium,moderate,SemiGreedy,fog-3,2
10017,medium,moderate,SemiGreedy,fog-4,164
10017,medium,moderate,SemiGreedy,fog-5,67
10017,medium,moderate,SemiGreedy,fog-6,1
10017,medium,moderate,SemiGreedy,fog-7,32
10017,medium,moderate,SemiGreedy,fog-8,12
10017,medium,moderate,Fog-only,fog-1,236
10017,medium,moderate,Fog-only,fog-2,37
10017,medium,moderate,Fog-only,fog-3,16
10017,medium,moderate,Fog-only,fog-4,196
10017,medium,moderate,Fog-only,fog-5,181
10017,medium,moderate,Fog-only,fog-6,7
10017,medium,moderate,Fog-only,fog-7,120
10017,medium,moderate,Fog-only,fog-8,60
10017,medium,moderate,DRL-OO,fog-1,284
10017,medium,moderate,DRL-OO,fog-2,22
10017,medium,moderate,DRL-OO,fog-3,23
10017,medium,moderate,DRL-OO,fog-4,201
10017,medium,moderate,DRL-OO,fog-5,123
10017,medium,moderate,DRL-OO,fog-6,3
10017,medium,moderate,DRL-OO,fog-7,86
10017,medium,moderate,DRL-OO,fog-8,108
10018,medium,moderate,DT-KF-CostAware,fog-1,162
10018,medium,moderate,DT-KF-CostAware,fog-2,161
10018,medium,moderate,DT-KF-CostAware,fog-3,20
10018,medium,moderate,DT-KF-CostAware,fog-4,160
10018,medium,moderate,DT-KF-CostAware,fog-5,22
10018,medium,moderate,DT-KF-CostAware,fog-6,163
10018,medium,moderate,DT-KF-CostAware,fog-7,23
10018,medium,moderate,DT-KF-CostAware,fog-8,161
10018,medium,moderate,DT-OPT,fog-1,226
10018,medium,moderate,DT-OPT,fog-2,103
10018,medium,moderate,DT-OPT,fog-3,19
10018,medium,moderate,DT-OPT,fog-4,198
10018,medium,moderate,DT-OPT,fog-5,1
10018,medium,moderate,DT-OPT,fog-6,121
10018,medium,moderate,DT-OPT,fog-7,37
10018,medium,moderate,DT-OPT,fog-8,194
10018,medium,moderate,SemiGreedy,fog-1,261
10018,medium,moderate,SemiGreedy,fog-2,145
10018,medium,moderate,SemiGreedy,fog-3,3
10018,medium,moderate,SemiGreedy,fog-4,17
10018,medium,moderate,SemiGreedy,fog-5,0
10018,medium,moderate,SemiGreedy,fog-6,36
10018,medium,moderate,SemiGreedy,fog-7,0
10018,medium,moderate,SemiGreedy,fog-8,86
10018,medium,moderate,Fog-only,fog-1,232
10018,medium,moderate,Fog-only,fog-2,198
10018,medium,moderate,Fog-only,fog-3,44
10018,medium,moderate,Fog-only,fog-4,84
10018,medium,moderate,Fog-only,fog-5,9
10018,medium,moderate,Fog-only,fog-6,135
10018,medium,moderate,Fog-only,fog-7,20
10018,medium,moderate,Fog-only,fog-8,179
10018,medium,moderate,DRL-OO,fog-1,267
10018,medium,moderate,DRL-OO,fog-2,145
10018,medium,moderate,DRL-OO,fog-3,19
10018,medium,moderate,DRL-OO,fog-4,100
10018,medium,moderate,DRL-OO,fog-5,2
10018,medium,moderate,DRL-OO,fog-6,118
10018,medium,moderate,DRL-OO,fog-7,40
10018,medium,moderate,DRL-OO,fog-8,206
10019,medium,moderate,DT-KF-CostAware,fog-1,79
10019,medium,moderate,DT-KF-CostAware,fog-2,53
10019,medium,moderate,DT-KF-CostAware,fog-3,93
10019,medium,moderate,DT-KF-CostAware,fog-4,241
10019,medium,moderate,DT-KF-CostAware,fog-5,95
10019,medium,moderate,DT-KF-CostAware,fog-6,53
10019,medium,moderate,DT-KF-CostAware,fog-7,94
10019,medium,moderate,DT-KF-CostAware,fog-8,176
10019,medium,moderate,DT-OPT,fog-1,44
10019,medium,moderate,DT-OPT,fog-2,21
10019,medium,moderate,DT-OPT,fog-3,140
10019,medium,moderate,DT-OPT,fog-4,250
10019,medium,moderate,DT-OPT,fog-5,223
10019,medium,moderate,DT-OPT,fog-6,2
10019,medium,moderate,DT-OPT,fog-7,99
10019,medium,moderate,DT-OPT,fog-8,124
10019,medium,moderate,SemiGreedy,fog-1,0
10019,medium,moderate,SemiGreedy,fog-2,0
10019,medium,moderate,SemiGreedy,fog-3,30
10019,medium,moderate,SemiGreedy,fog-4,293
10019,medium,moderate,SemiGreedy,fog-5,77
10019,medium,moderate,SemiGreedy,fog-6,1
10019,medium,moderate,SemiGreedy,fog-7,8
10019,medium,moderate,SemiGreedy,fog-8,168
10019,medium,moderate,Fog-only,fog-1,27
10019,medium,moderate,Fog-only,fog-2,7
10019,medium,moderate,Fog-only,fog-3,123
10019,medium,moderate,Fog-only,fog-4,253
10019,medium,moderate,Fog-only,fog-5,161
10019,medium,moderate,Fog-only,fog-6,35
10019,medium,moderate,Fog-only,fog-7,79
10019,medium,moderate,Fog-only,fog-8,219
10019,medium,moderate,DRL-OO,fog-1,37
10019,medium,moderate,DRL-OO,fog-2,21
10019,medium,moderate,DRL-OO,fog-3,89
10019,medium,moderate,DRL-OO,fog-4,294
10019,medium,moderate,DRL-OO,fog-5,146
10019,medium,moderate,DRL-OO,fog-6,4
10019,medium,moderate,DRL-OO,fog-7,95
10019,medium,moderate,DRL-OO,fog-8,212
10020,medium,moderate,DT-KF-CostAware,fog-1,188
10020,medium,moderate,DT-KF-CostAware,fog-2,24
10020,medium,moderate,DT-KF-CostAware,fog-3,25
10020,medium,moderate,DT-KF-CostAware,fog-4,190
10020,medium,moderate,DT-KF-CostAware,fog-5,189
10020,medium,moderate,DT-KF-CostAware,fog-6,27
10020,medium,moderate,DT-KF-CostAware,fog-7,189
10020,medium,moderate,DT-KF-CostAware,fog-8,24
10020,medium,moderate,DT-OPT,fog-1,152
10020,medium,moderate,DT-OPT,fog-2,5
10020,medium,moderate,DT-OPT,fog-3,23
10020,medium,moderate,DT-OPT,fog-4,140
10020,medium,moderate,DT-OPT,fog-5,243
10020,medium,moderate,DT-OPT,fog-6,78
10020,medium,moderate,DT-OPT,fog-7,211
10020,medium,moderate,DT-OPT,fog-8,18
10020,medium,moderate,SemiGreedy,fog-1,123
10020,medium,moderate,SemiGreedy,fog-2,0
10020,medium,moderate,SemiGreedy,fog-3,1
10020,medium,moderate,SemiGreedy,fog-4,270
10020,medium,moderate,SemiGreedy,fog-5,50
10020,medium,moderate,SemiGreedy,fog-6,6
10020,medium,moderate,SemiGreedy,fog-7,110
10020,medium,moderate,SemiGreedy,fog-8,0
10020,medium,moderate,Fog-only,fog-1,182
10020,medium,moderate,Fog-only,fog-2,10
10020,medium,moderate,Fog-only,fog-3,28
10020,medium,moderate,Fog-only,fog-4,261
10020,medium,moderate,Fog-only,fog-5,150
10020,medium,moderate,Fog-only,fog-6,61
10020,medium,moderate,Fog-only,fog-7,177
10020,medium,moderate,Fog-only,fog-8,2
10020,medium,moderate,DRL-OO,fog-1,124
10020,medium,moderate,DRL-OO,fog-2,15
10020,medium,moderate,DRL-OO,fog-3,21
10020,medium,moderate,DRL-OO,fog-4,248
10020,medium,moderate,DRL-OO,fog-5,187
10020,medium,moderate,DRL-OO,fog-6,57
10020,medium,moderate,DRL-OO,fog-7,214
10020,medium,moderate,DRL-OO,fog-8,4
10021,medium,moderate,DT-KF-CostAware,fog-1,168
10021,medium,moderate,DT-KF-CostAware,fog-2,16
10021,medium,moderate,DT-KF-CostAware,fog-3,15
10021,medium,moderate,DT-KF-CostAware,fog-4,169
10021,medium,moderate,DT-KF-CostAware,fog-5,167
10021,medium,moderate,DT-KF-CostAware,fog-6,131
10021,medium,moderate,DT-KF-CostAware,fog-7,171
10021,medium,moderate,DT-KF-CostAware,fog-8,19
10021,medium,moderate,DT-OPT,fog-1,189
10021,medium,moderate,DT-OPT,fog-2,6
10021,medium,moderate,DT-OPT,fog-3,52
10021,medium,moderate,DT-OPT,fog-4,204
10021,medium,moderate,DT-OPT,fog-5,204
10021,medium,moderate,DT-OPT,fog-6,78
10021,medium,moderate,DT-OPT,fog-7,116
10021,medium,moderate,DT-OPT,fog-8,25
10021,medium,moderate,SemiGreedy,fog-1,33
10021,medium,moderate,SemiGreedy,fog-2,0
10021,medium,moderate,SemiGreedy,fog-3,0
10021,medium,moderate,SemiGreedy,fog-4,179
10021,medium,moderate,SemiGreedy,fog-5,89
10021,medium,moderate,SemiGreedy,fog-6,7
10021,medium,moderate,SemiGreedy,fog-7,282
10021,medium,moderate,SemiGreedy,fog-8,1
10021,medium,moderate,Fog-only,fog-1,124
10021,medium,moderate,Fog-only,fog-2,6
10021,medium,moderate,Fog-only,fog-3,1
10021,medium,moderate,Fog-only,fog-4,227
10021,medium,moderate,Fog-only,fog-5,170
10021,medium,moderate,Fog-only,fog-6,66
10021,medium,moderate,Fog-only,fog-7,259
10021,medium,moderate,Fog-only,fog-8,21
10021,medium,moderate,DRL-OO,fog-1,172
10021,medium,moderate,DRL-OO,fog-2,35
10021,medium,moderate,DRL-OO,fog-3,7
10021,medium,moderate,DRL-OO,fog-4,138
10021,medium,moderate,DRL-OO,fog-5,92
10021,medium,moderate,DRL-OO,fog-6,85
10021,medium,moderate,DRL-OO,fog-7,303
10021,medium,moderate,DRL-OO,fog-8,25
10022,medium,moderate,DT-KF-CostAware,fog-1,44
10022,medium,moderate,DT-KF-CostAware,fog-2,43
10022,medium,moderate,DT-KF-CostAware,fog-3,134
10022,medium,moderate,DT-KF-CostAware,fog-4,43
10022,medium,moderate,DT-KF-CostAware,fog-5,53
10022,medium,moderate,DT-KF-CostAware,fog-6,284
10022,medium,moderate,DT-KF-CostAware,fog-7,74
10022,medium,moderate,DT-KF-CostAware,fog-8,135
10022,medium,moderate,DT-OPT,fog-1,15
10022,medium,moderate,DT-OPT,fog-2,3
10022,medium,moderate,DT-OPT,fog-3,188
10022,medium,moderate,DT-OPT,fog-4,58
10022,medium,moderate,DT-OPT,fog-5,35
10022,medium,moderate,DT-OPT,fog-6,221
10022,medium,moderate,DT-OPT,fog-7,124
10022,medium,moderate,DT-OPT,fog-8,197
10022,medium,moderate,SemiGreedy,fog-1,1
10022,medium,moderate,SemiGreedy,fog-2,0
10022,medium,moderate,SemiGreedy,fog-3,149
10022,medium,moderate,SemiGreedy,fog-4,0
10022,medium,moderate,SemiGreedy,fog-5,6
10022,medium,moderate,SemiGreedy,fog-6,302
10022,medium,moderate,SemiGreedy,fog-7,13
10022,medium,moderate,SemiGreedy,fog-8,55
10022,medium,moderate,Fog-only,fog-1,18
10022,medium,moderate,Fog-only,fog-2,7
10022,medium,moderate,Fog-only,fog-3,235
10022,medium,moderate,Fog-only,fog-4,16
10022,medium,moderate,Fog-only,fog-5,61
10022,medium,moderate,Fog-only,fog-6,257
10022,medium,moderate,Fog-only,fog-7,88
10022,medium,moderate,Fog-only,fog-8,159
10022,medium,moderate,DRL-OO,fog-1,23
10022,medium,moderate,DRL-OO,fog-2,3
10022,medium,moderate,DRL-OO,fog-3,201
10022,medium,moderate,DRL-OO,fog-4,6
10022,medium,moderate,DRL-OO,fog-5,59
10022,medium,moderate,DRL-OO,fog-6,317
10022,medium,moderate,DRL-OO,fog-7,90
10022,medium,moderate,DRL-OO,fog-8,132
10023,medium,moderate,DT-KF-CostAware,fog-1,14
10023,medium,moderate,DT-KF-CostAware,fog-2,14
10023,medium,moderate,DT-KF-CostAware,fog-3,173
10023,medium,moderate,DT-KF-CostAware,fog-4,172
10023,medium,moderate,DT-KF-CostAware,fog-5,12
10023,medium,moderate,DT-KF-CostAware,fog-6,172
10023,medium,moderate,DT-KF-CostAware,fog-7,172
10023,medium,moderate,DT-KF-CostAware,fog-8,171
10023,medium,moderate,DT-OPT,fog-1,5
10023,medium,moderate,DT-OPT,fog-2,37
10023,medium,moderate,DT-OPT,fog-3,271
10023,medium,moderate,DT-OPT,fog-4,198
10023,medium,moderate,DT-OPT,fog-5,5
10023,medium,moderate,DT-OPT,fog-6,227
10023,medium,moderate,DT-OPT,fog-7,123
10023,medium,moderate,DT-OPT,fog-8,42
10023,medium,moderate,SemiGreedy,fog-1,0
10023,medium,moderate,SemiGreedy,fog-2,3
10023,medium,moderate,SemiGreedy,fog-3,40
10023,medium,moderate,SemiGreedy,fog-4,278
10023,medium,moderate,SemiGreedy,fog-5,0
10023,medium,moderate,SemiGreedy,fog-6,158
10023,medium,moderate,SemiGreedy,fog-7,129
10023,medium,moderate,SemiGreedy,fog-8,12
10023,medium,moderate,Fog-only,fog-1,11
10023,medium,moderate,Fog-only,fog-2,19
10023,medium,moderate,Fog-only,fog-3,132
10023,medium,moderate,Fog-only,fog-4,273
10023,medium,moderate,Fog-only,fog-5,2
10023,medium,moderate,Fog-only,fog-6,225
10023,medium,moderate,Fog-only,fog-7,178
10023,medium,moderate,Fog-only,fog-8,68
10023,medium,moderate,DRL-OO,fog-1,7
10023,medium,moderate,DRL-OO,fog-2,19
10023,medium,moderate,DRL-OO,fog-3,117
10023,medium,moderate,DRL-OO,fog-4,265
10023,medium,moderate,DRL-OO,fog-5,1
10023,medium,moderate,DRL-OO,fog-6,252
10023,medium,moderate,DRL-OO,fog-7,193
10023,medium,moderate,DRL-OO,fog-8,53
10024,medium,moderate,DT-KF-CostAware,fog-1,134
10024,medium,moderate,DT-KF-CostAware,fog-2,156
10024,medium,moderate,DT-KF-CostAware,fog-3,154
10024,medium,moderate,DT-KF-CostAware,fog-4,12
10024,medium,moderate,DT-KF-CostAware,fog-5,154
10024,medium,moderate,DT-KF-CostAware,fog-6,154
10024,medium,moderate,DT-KF-CostAware,fog-7,116
10024,medium,moderate,DT-KF-CostAware,fog-8,10
10024,medium,moderate,DT-OPT,fog-1,72
10024,medium,moderate,DT-OPT,fog-2,243
10024,medium,moderate,DT-OPT,fog-3,152
10024,medium,moderate,DT-OPT,fog-4,17
10024,medium,moderate,DT-OPT,fog-5,175
10024,medium,moderate,DT-OPT,fog-6,196
10024,medium,moderate,DT-OPT,fog-7,49
10024,medium,moderate,DT-OPT,fog-8,5
10024,medium,moderate,SemiGreedy,fog-1,11
10024,medium,moderate,SemiGreedy,fog-2,172
10024,medium,moderate,SemiGreedy,fog-3,85
10024,medium,moderate,SemiGreedy,fog-4,2
10024,medium,moderate,SemiGreedy,fog-5,259
10024,medium,moderate,SemiGreedy,fog-6,29
10024,medium,moderate,SemiGreedy,fog-7,6
10024,medium,moderate,SemiGreedy,fog-8,0
10024,medium,moderate,Fog-only,fog-1,73
10024,medium,moderate,Fog-only,fog-2,201
10024,medium,moderate,Fog-only,fog-3,171
10024,medium,moderate,Fog-only,fog-4,23
10024,medium,moderate,Fog-only,fog-5,233
10024,medium,moderate,Fog-only,fog-6,130
10024,medium,moderate,Fog-only,fog-7,71
10024,medium,moderate,Fog-only,fog-8,9
10024,medium,moderate,DRL-OO,fog-1,73
10024,medium,moderate,DRL-OO,fog-2,249
10024,medium,moderate,DRL-OO,fog-3,150
