seed,load,qos_regime,algorithm,arrived_tasks,completed_tasks,mean_latency_ms,p95_latency_ms,dmr_pct,throughput_tasks_s,energy_j,monetary_cost,run_cost_index,fairness,rejection_rate_pct,network_failure_rate_pct,mean_packet_loss_pct,mean_jitter_ms,p95_jitter_ms,retransmission_bytes,retransmission_overhead_pct,retransmission_energy_j,sla_success_pct,local_pct,fog_pct,cloud_pct,decision_median_us,decision_p95_us,decision_p99_us,cpu_s,cpu_utilization_pct,wall_s,peak_memory_kib,simulator_throughput_tasks_s,sensitivity_type,configured_loss_pct,configured_jitter_ms
30015,high,moderate,DT-KF-CostAware,1582,1570,453.8163663524978,994.1889133478553,15.929203539823009,17.444444444444443,161.8461049149371,15.379497002962616,0.37825321205599916,0.9227716484115742,0.2528445006321112,0.0,1.2082786683007154,20.29546479729898,41.33471598393041,239440.00000000003,1.5973954928149228,0.06473111762407004,84.070796460177,0.0,94.62705436156763,5.120101137800253,186.9,355.5299999999999,532.3819999999998,1.0625,98.56631240163186,1.0779544999822974,nan,1783.9342941020054,loss,1.0,8.0
30016,high,moderate,DT-KF-CostAware,1590,1575,442.9925535493589,1008.1922092940993,14.025157232704403,17.5,185.27292538299469,16.757300802783654,0.38308297871621766,0.9465646030795251,0.18867924528301888,0.0,1.2085795676695426,19.33190720340938,38.621606387613625,242360.0,1.367143297782493,0.061600032830384885,85.9748427672956,0.0,92.76729559748428,7.044025157232705,193.64999999999998,366.6,533.8350000000005,1.140625,100.14288001955278,1.1389976000064053,nan,1699.740192594886,loss,1.0,8.0
30017,high,moderate,DT-KF-CostAware,1631,1619,450.081749616888,1039.5037495308509,14.347026364193747,17.988888888888887,181.07736036018744,16.435018904576513,0.3837021750019697,0.959546665093465,0.24524831391784183,0.0,1.146628848909506,20.52227366485453,41.90295635427812,270100.00000000006,1.204310387839221,0.07196677365791657,85.65297363580625,0.0,92.94911097486205,6.805640711220111,184.0,311.62999999999994,483.2310000000004,1.078125,100.27796470464065,1.075136500003282,nan,1867.6698261047507,loss,1.0,8.0
30018,high,moderate,DT-KF-CostAware,1588,1554,449.4695476922365,951.9938775743701,15.4911838790932,17.266666666666666,212.1704432204945,19.621759050174433,0.4129555266188393,0.927400468384075,1.5743073047858942,0.0,1.1166047761106688,20.55914299805047,42.17928767399428,110960.0,1.161187374787248,0.03356551047189626,84.5088161209068,0.0,83.62720403022671,14.798488664987406,180.0,287.39,441.81599999999963,1.0,98.67770883415312,1.013400099996943,nan,1917.307882647595,loss,1.0,8.0
30019,high,moderate,DT-KF-CostAware,1588,1568,463.7159300886834,1039.1460506713463,16.120906801007557,17.42222222222222,185.45724477116283,17.837600483413418,0.3947557426972606,0.9515064621089561,0.818639798488665,0.0,1.2751109454664016,21.045076830287673,42.46438605021282,255500.00000000017,1.211691978698693,0.06613257702336531,83.87909319899245,0.0,91.49874055415617,7.682619647355164,185.6,329.3999999999998,531.9439999999956,1.0625,101.09462885410944,1.0509955000015907,nan,1843.014551439153,loss,1.0,8.0
30000,high,moderate,DT-KF-CostAware,1588,1575,459.9839739738016,1143.7249587130293,15.302267002518892,17.5,193.47714329903727,15.228702668432769,0.37594116029904545,0.9499593368574724,0.1889168765743073,0.0,3.516743226732798,19.46838272726719,39.4905876705356,722699.9999999997,3.705982040627448,0.18686292890552206,84.69773299748111,0.0,95.71788413098237,4.093198992443325,185.8,323.35999999999996,540.636,1.0625,99.3585412558432,1.0693595000193454,nan,1822.5863238365969,loss,3.0,8.0
30001,high,moderate,DT-KF-CostAware,1574,1565,457.2146217144514,1072.6628336535923,15.56543837357052,17.38888888888889,182.56571841154235,16.5950727358637,0.3923397939781709,0.9279420720754626,0.1905972045743329,0.06353240152477764,3.6935471814807572,18.719708299947204,36.67122936699619,886220.0,4.459478560743072,0.22295892486734026,84.43456162642948,0.0,93.90088945362135,5.844980940279543,186.6,301.65999999999974,485.65599999999984,1.046875,99.53786855064507,1.051735400047619,nan,1853.1276972437706,loss,3.0,8.0
30002,high,moderate,DT-KF-CostAware,1626,1606,455.0392663166414,1031.455005908197,16.851168511685117,17.844444444444445,196.28161208018517,16.12650022151779,0.38760096728505716,0.9202015223380006,0.7995079950799509,0.0,3.776632810512906,20.59487831237224,40.4761429031509,696419.9999999995,3.7696324876261715,0.1979355198674704,83.14883148831488,0.0,91.63591635916359,7.564575645756458,183.8,304.23999999999995,418.5020000000002,1.078125,100.61383186708007,1.0715474999742582,nan,1870.1924086875683,loss,3.0,8.0
30003,high,moderate,DT-KF-CostAware,1611,1582,459.0329557116094,996.285829317479,15.021725636250777,17.57777777777778,204.72967504401961,18.16230157941601,0.40650902051186644,0.9312564210740137,1.2414649286157666,0.0,3.6625455596559955,20.51396966799257,40.2065454468104,604440.0,5.153663919620441,0.18067946563249043,84.97827436374922,0.0,86.28181253879578,12.476722532588454,181.14999999999998,332.13999999999993,496.5229999999992,1.046875,97.2116156763613,1.0769032000098377,nan,1823.7479468740166,loss,3.0,8.0
30004,high,moderate,DT-KF-CostAware,1616,1598,448.9873056535313,966.8439027458033,15.470297029702971,17.755555555555556,192.57458922329099,16.269610452039764,0.3826583730748442,0.9167988464311464,0.43316831683168316,0.0,3.6596455933411343,19.674875692610488,38.838883851549724,677440.0,4.775909293819095,0.18560171232662617,84.52970297029702,0.0,93.2549504950495,6.311881188118812,187.5,291.185,457.637,1.0625,100.43205159628153,1.057929200003855,nan,1856.4569349185592,loss,3.0,8.0
30005,high,moderate,DT-KF-CostAware,1638,1628,465.45085405654686,1120.0398391146364,17.094017094017094,18.08888888888889,183.00647260109776,16.96016788784263,0.39452351010173603,0.9053292837513388,0.18315018315018314,0.0,3.509307373171204,19.34684791627037,37.83811557212493,448219.99999999994,3.96455972662918,0.15140197919444234,82.90598290598291,0.0,91.20879120879121,8.608058608058608,181.9,302.575,468.5,1.03125,98.11195027776937,1.051095200004056,nan,1879.9438908981554,loss,3.0,8.0
30006,high,moderate,DT-KF-CostAware,1607,1585,470.8224062461678,1084.5381494091184,17.17485998755445,17.61111111111111,199.29073575703364,18.49265083050565,0.4048751254577386,0.9106648748360692,0.8711885500933416,0.0,3.5161210248564547,20.6255095032471,41.45017064905511,801539.9999999999,3.978914542740543,0.17851524873234167,82.82514001244554,0.0,88.92345986309894,10.205351586807716,181.8,327.79999999999995,475.35,1.046875,98.65617450077556,1.061134800023865,nan,1838.5976974425134,loss,3.0,8.0
30007,high,moderate,DT-KF-CostAware,1598,1574,472.1315424064343,1142.2909919230335,17.459324155193993,17.488888888888887,207.14231309881166,17.94443101912084,0.40592667499156926,0.9209982332486141,1.0638297872340425,0.0,3.5984476901695386,19.956090593309217,39.21414396253807,616120.0,3.558096763576852,0.16829988466949347,82.540675844806,0.0,88.23529411764706,10.700876095118899,184.3,323.9599999999995,513.7099999999989,1.0625,100.45368192222287,1.0577013999572955,nan,1837.0023903518027,loss,3.0,8.0
30008,high,moderate,DT-KF-CostAware,1645,1628,480.8608719572787,1091.8977829180353,17.75075987841945,18.08888888888889,223.2110116042865,19.162962821316558,0.4005320401978325,0.9486455573412095,0.729483282674772,0.0,3.5861575865047963,20.209223970856115,39.83072741780469,1089160.0,3.5511227708199797,0.24062356668450424,82.24924012158054,0.0,88.32826747720365,10.94224924012158,185.1,329.7,466.32,1.09375,100.8961050077666,1.084035900013987,nan,1827.4302539006685,loss,3.0,8.0
30009,high,moderate,DT-KF-CostAware,1702,1683,463.56886651328847,1083.947164015177,17.80258519388954,18.7,203.08243233884644,18.342739806369504,0.3860358368162874,0.9344585971924586,0.5287896592244419,0.0,3.5227961011950435,18.99855523211805,36.86636102283987,854099.9999999998,4.0154094688066,0.23139036638634494,82.19741480611046,0.0,93.12573443008226,6.345475910693302,188.1,317.7,475.83000000000015,1.125,100.05995592653893,1.1243258999893442,nan,1828.6512834219027,loss,3.0,8.0
30010,high,moderate,DT-KF-CostAware,1602,1584,453.75857947054374,1011.7960771623316,13.48314606741573,17.6,203.5479294292759,18.412044244096936,0.39855122050254793,0.9300383403560718,0.8739076154806492,0.0,3.6058716943194264,18.592876037799947,36.342032853083154,645320.0,4.463296729624658,0.20037376356857428,86.51685393258427,0.0,87.64044943820225,11.485642946317103,178.6,349.4199999999999,539.3259999999984,1.0625,99.21944877058668,1.0708585999673232,nan,1836.8438186517083,loss,3.0,8.0
30011,high,moderate,DT-KF-CostAware,1585,1569,448.2760903937218,1010.3875387530863,13.564668769716087,17.433333333333334,173.71327631500498,15.19075815598254,0.38085414032646353,0.942923279959004,0.1892744479495268,0.0,3.689215565578304,19.94280379093457,39.38885462868607,626340.0000000006,3.9977234281821987,0.19280976374110328,86.43533123028391,0.0,93.24921135646687,6.561514195583596,182.0,321.0799999999999,491.8200000000004,1.03125,100.64807110353154,1.0246097999624908,nan,1886.571844296984,loss,3.0,8.0
