qos_regime,load,algorithm,mean_latency_ms_n,mean_latency_ms_mean,mean_latency_ms_sd,mean_latency_ms_ci95,p95_latency_ms_n,p95_latency_ms_mean,p95_latency_ms_sd,p95_latency_ms_ci95,dmr_pct_n,dmr_pct_mean,dmr_pct_sd,dmr_pct_ci95,throughput_tasks_s_n,throughput_tasks_s_mean,throughput_tasks_s_sd,throughput_tasks_s_ci95,energy_j_n,energy_j_mean,energy_j_sd,energy_j_ci95,monetary_cost_n,monetary_cost_mean,monetary_cost_sd,monetary_cost_ci95,run_cost_index_n,run_cost_index_mean,run_cost_index_sd,run_cost_index_ci95,fairness_n,fairness_mean,fairness_sd,fairness_ci95,rejection_rate_pct_n,rejection_rate_pct_mean,rejection_rate_pct_sd,rejection_rate_pct_ci95,network_failure_rate_pct_n,network_failure_rate_pct_mean,network_failure_rate_pct_sd,network_failure_rate_pct_ci95,mean_packet_loss_pct_n,mean_packet_loss_pct_mean,mean_packet_loss_pct_sd,mean_packet_loss_pct_ci95,mean_jitter_ms_n,mean_jitter_ms_mean,mean_jitter_ms_sd,mean_jitter_ms_ci95,p95_jitter_ms_n,p95_jitter_ms_mean,p95_jitter_ms_sd,p95_jitter_ms_ci95,retransmission_overhead_pct_n,retransmission_overhead_pct_mean,retransmission_overhead_pct_sd,retransmission_overhead_pct_ci95,retransmission_energy_j_n,retransmission_energy_j_mean,retransmission_energy_j_sd,retransmission_energy_j_ci95,sla_success_pct_n,sla_success_pct_mean,sla_success_pct_sd,sla_success_pct_ci95,decision_median_us_n,decision_median_us_mean,decision_median_us_sd,decision_median_us_ci95,decision_p95_us_n,decision_p95_us_mean,decision_p95_us_sd,decision_p95_us_ci95
impaired,low,SemiGreedy,30,216.56573612499724,6.847341849725275,2.556836611608098,30,368.21519162886887,25.048717139561735,9.353334251716424,30,0.0300763164065157,0.07811180572965,0.029167395037594232,30,4.971481481481481,0.2301217278952517,0.08592876942936666,30,230.68718551987342,15.867460790342424,5.925000616645308,30,8.25691529754089,0.5339557715245574,0.19938213916809375,30,0.3082735531883091,0.00930452327643714,0.0034743622107473297,30,0.23331922052444948,0.025658918076733254,0.009581186771838567,30,0.0,0.0,0.0,30,0.0,0.0,0.0,30,3.5768016417812833,0.2375127009365471,0.08868860103732862,30,42.747258597837046,3.5064177690300586,1.309316450705458,30,85.10476201182436,7.576821133230102,2.8292283484905814,30,3.9980482699683244,0.5534932171901424,0.20667753312846332,30,0.021002386005274973,0.006438350164158184,0.0024041167768968806,30,99.96992368359348,0.07811180572964944,0.02916739503759403,30,212.10833333333332,9.260214149357134,3.4578169292595797,30,410.73283333333325,62.70113795760135,23.412963546710824
impaired,medium,DRL-OO,30,363.49058664201584,16.156156819422122,6.032801365165914,30,796.6320939204411,59.988943013011074,22.40021444138829,30,6.77261988690476,1.4702101802554315,0.5489848905070875,30,9.942592592592593,0.3839709099832346,0.14337693399621937,30,123.9484467426549,11.384339608400552,4.2509775250824635,30,7.925209272622144,0.5362202669374895,0.20022771470757633,30,0.34260106254103406,0.010621174813613857,0.003966007425615429,30,0.6040405176399338,0.03157303539395756,0.01178955200522198,30,0.0038446751249519417,0.021058152922151716,0.007863234748000757,30,0.007370574904842577,0.02804966315639292,0.01047390465899079,30,5.00210851767425,0.23091797618795346,0.08622609309618372,30,49.58729862916667,2.3038144423417086,0.8602574899582541,30,97.42584365147091,4.715453212993923,1.7607772008332883,30,6.143671087633596,0.7138614922182287,0.26655996428657747,30,0.1383730521245236,0.02922788831716987,0.010913860673150243,30,93.22738011309524,1.4702101802554306,0.5489848905070872,30,274.26166666666666,15.021901730779481,5.6092640274381855,30,544.5643333333333,63.63788544046174,23.76275041475003
impaired,medium,DT-KF-CostAware,30,340.9278183057877,17.056303404689732,6.36892124869686,30,682.1582554713974,46.42718581513839,17.336176734164464,30,3.872236546664859,1.7946862558753802,0.6701461130578923,30,9.944444444444445,0.3816792008292816,0.14252119669018443,30,150.68983445907398,12.484167046059326,4.661659381016078,30,8.943972889652406,0.6531841210773761,0.24390268684463273,30,0.38034076654242915,0.012804260370655277,0.004781184059266385,30,0.8041123758787624,0.09126296689636496,0.034078113838286885,30,0.0036469730123997084,0.01997529385503888,0.0074588889786834315,30,0.0,0.0,0.0,30,5.008821606683634,0.18916864326866106,0.07063665338936598,30,50.0440859209838,2.19802902888935,0.820756611511541,30,99.0550879390301,4.335927111560234,1.6190599837725572,30,5.629183227217203,0.6228348886376782,0.23257010986234916,30,0.10286982758643702,0.01826676735642666,0.006820915411797825,30,96.12776345333513,1.7946862558753802,0.6701461130578923,30,206.86499999999998,5.359074643488625,2.0011091243183787,30,400.5336666666665,44.43693898590201,16.59300718446064
impaired,medium,DT-OPT,30,367.64351030902435,19.288708329075124,7.202514016207333,30,797.6215477834048,67.94926741609764,25.372645104376982,30,7.561546795297109,1.7645707564630468,0.6589008133249155,30,9.94148148148148,0.3827477156319607,0.14292018622911692,30,123.60451224009695,13.096160796884252,4.890181348010804,30,7.531771860907581,0.5592150733284338,0.20881410693795188,30,0.34340366880182244,0.0105230052173295,0.003929350336859636,30,0.638867476857595,0.030662455158771144,0.011449536137133731,30,0.0,0.0,0.0,30,0.0036913990402362494,0.02021862523090314,0.007549750306219995,30,5.056915746530148,0.21162159922682908,0.07902071556890672,30,49.64622420870041,2.2529559715219754,0.8412666460576369,30,97.46877590201825,4.794426608696793,1.7902663184949417,30,6.190889616461312,0.7836514749294012,0.2926199430105229,30,0.13444931162957383,0.021078774994718965,0.007870935147849978,30,92.4384532047029,1.7645707564630455,0.658900813324915,30,204.79166666666666,8.735047157890717,3.261716570834611,30,400.0253333333332,41.60700007279389,15.536291807830278
impaired,medium,Fog-only,30,337.1098070775483,16.452820375716637,6.143577233920604,30,674.7443884669045,55.500461282699774,20.724189690403435,30,0.8101703147956472,0.5866945925854455,0.2190751166038467,30,9.946296296296298,0.38213715677013427,0.14269220005788139,30,130.0935300317809,15.756997936321492,5.88375315513661,30,7.76819174670557,0.5898160317173492,0.22024067982947676,30,0.3350125435843303,0.011507595899593454,0.004297002129206133,30,0.6350800676938441,0.03578971269614236,0.013364083428097489,30,0.0,0.0,0.0,30,0.0036913990402362494,0.02021862523090314,0.007549750306219995,30,5.04151084910141,0.23355217664041303,0.08720971861203751,30,50.80678127204978,2.547212730773956,0.9511438030304263,30,99.93999254614907,5.645227876195647,2.1079603781293272,30,6.3937741911725805,0.7289056349052995,0.272177533214307,30,0.16232149898557832,0.05259004358671273,0.01963742307592948,30,99.18982968520436,0.5866945925854465,0.21907511660384707,30,22.933333333333334,1.467952675487621,0.548141925314478,30,41.69149999999999,5.752929111510838,2.1481766354175984
impaired,medium,SemiGreedy,30,284.2695987207784,8.668606460938433,3.2369072345700323,30,487.20285538213426,20.892336777169035,7.801318051041274,30,0.4176611894434242,0.26248722458718343,0.09801423101591383,30,9.95037037037037,0.37987622430541224,0.1418479549436395,30,307.1566587865778,12.813641290747194,4.784686948485001,30,15.189356290320822,0.6994050822034603,0.2611618581003556,30,0.3416407691077785,0.008920895153542583,0.0033311132754106705,30,0.4050070000860643,0.03051823734072161,0.0113956843789876,30,0.0,0.0,0.0,30,0.0,0.0,0.0,30,4.681154049587027,0.26018123012048633,0.09715315949239214,30,53.9150602442086,3.3117867031184702,1.2366400974576608,30,106.23847080611107,6.836793427844295,2.552897770543655,30,5.2343190718652775,0.569389533720376,0.21261330864343092,30,0.0700480927910079,0.01508172147939868,0.005631601063725179,30,99.58233881055658,0.262487224587183,0.09801423101591368,30,217.59,10.563465014068456,3.9444582563809227,30,442.42699999999974,64.24069603371804,23.98784333818348
moderate,high,DRL-OO,30,412.6586801216021,12.887995105237815,4.812451088099261,30,933.9365616426562,51.208505725484954,19.121548936528708,30,11.974714871830104,1.1556910216434602,0.43154163771790083,30,17.745555555555555,0.3495828566891293,0.13053623820595056,30,272.80324076381476,26.074069701724255,9.736206763163839,30,21.75381465256218,1.6927657234032991,0.6320884032752757,30,0.384281543961957,0.011059299044836976,0.004129605519504792,30,0.792212373326913,0.046194059476838335,0.017249126026024398,30,0.8602069040403688,0.5942423115945398,0.22189347805272877,30,0.0,0.0,0.0,30,1.7587933749539084,0.07490271756041389,0.027969103160095744,30,20.576515924763033,1.0879704501208192,0.4062543889682185,30,40.512398496757825,2.368347709309475,0.8843545809566369,30,2.036808091714719,0.24309267273319266,0.09077219442210702,30,0.08942600369330043,0.015621022691304708,0.005832979220906169,30,88.02528512816988,1.1556910216434615,0.4315416377179013,30,277.85999999999996,32.652705965915786,12.192707172211254,30,525.2406666666665,80.17761714418519,29.93878083565738
moderate,high,DT-KF-CostAware,30,413.95468069977625,13.583095518915645,5.072005558350621,30,814.699183035358,30.92953466868377,11.54926515375678,30,12.303085382826971,1.7584188440066573,0.6566036540264446,30,17.772592592592595,0.3629819892320863,0.13553955093686038,30,227.2344353643681,19.263397782281857,7.1930629132653285,30,19.616517510622327,1.4819622943227464,0.5533731971186979,30,0.43799894010028356,0.01264775005286321,0.004722742211406659,30,0.9345460309225376,0.028732953803765157,0.010729049294955013,30,0.6952979095439672,0.42610385449291394,0.15910961646504088,30,0.0,0.0,0.0,30,1.813469183302596,0.05941398746579801,0.02218552275147062,30,20.107635345975698,0.8975352935477127,0.3351448122668632,30,39.65937262851983,1.9280190437756828,0.7199333386869075,30,1.9332120569705826,0.2211508582324858,0.08257899538637148,30,0.07730232810914642,0.013841343882036334,0.005168436974249819,30,87.69691461717302,1.758418844006658,0.6566036540264449,30,194.09833333333333,8.538437264484656,3.188301312082027,30,381.1178333333331,85.47242923773034,31.91589395626267
moderate,high,DT-OPT,30,459.0204488335056,14.087783746523472,5.26045902921787,30,1030.149465062493,63.01641810769184,23.530690958070757,30,16.191913072662476,1.503519201686134,0.561422669627795,30,17.755185185185187,0.35817382868753933,0.1337441562881646,30,199.27398890672308,20.871994639721184,7.793722180566789,30,17.95223702393142,1.6324691056297318,0.6095733013184804,30,0.3971671189875977,0.010279835451326444,0.00383854935536961,30,0.9188750797618929,0.026259533656441663,0.009805460064658362,30,0.7628428769884735,0.44148772978678696,0.16485404349132787,30,0.0,0.0,0.0,30,1.8143403457430056,0.060686054800835096,0.02266051997025035,30,20.07401166652694,0.8334387015847575,0.3112107782129384,30,39.72524782574381,1.8806508547928886,0.7022457859876599,30,2.0256494697603413,0.27688532680823885,0.10339056473845866,30,0.09189954349208013,0.018209192567685578,0.006799416656369877,30,83.80808692733753,1.5035192016861356,0.5614226696277955,30,201.81333333333333,46.35044532266325,17.30752139533964,30,415.23766666666654,202.9850731718338,75.79578734140699
moderate,high,Fog-only,30,649.9714761274679,206.38887018575525,77.06678461519228,30,1422.0685478772089,494.97490809482093,184.8264618035637,30,46.35638645100472,18.76337153539971,7.006350252666303,30,17.81259259259259,0.35366756082347706,0.13206149009310533,30,117.98016352888148,12.766526256095231,4.76709392506086,30,13.95573264702551,0.8368958330159664,0.31250169086319707,30,0.4254818894862996,0.02113928347502182,0.007893529360487003,30,0.9859654801163781,0.011141931208762886,0.004160460842148082,30,0.0,0.0,0.0,30,0.0,0.0,0.0,30,1.8585503888924981,0.05807129223474048,0.021684152672344626,30,19.84045816132726,0.7183893953400171,0.26825070921061944,30,38.8765302246109,1.507037455959996,0.5627364058971062,30,2.27821594238477,0.2232990146732811,0.08338112928823115,30,0.14717267996857128,0.038330701762395246,0.01431290327919809,30,53.64361354899528,18.763371535399706,7.0063502526663015,30,23.478333333333335,4.491556894144094,1.677173034749118,30,42.0945,9.763774739063395,3.6458493336846036
moderate,high,SemiGreedy,30,333.34616807850347,13.687388017624578,5.110948973893075,30,573.6671664808131,35.90076450526383,13.405550808809389,30,2.3869798094107426,1.6507182480304605,0.6163876354710107,30,17.9162962962963,0.37947257131784146,0.141697228609296,30,362.7011564427229,13.927881886795976,5.200750760200763,30,26.48676653717116,1.0590121461107527,0.39544119261728905,30,0.36609044123031376,0.010497836517751257,0.00391995220047905,30,0.6881515914302685,0.03605435438587719,0.013462902148722485,30,0.0,0.0,0.0,30,0.0,0.0,0.0,30,1.737297893463482,0.07985426886153119,0.029818040737450723,30,20.872916619109997,1.1835067868132976,0.44192820353087936,30,41.28455078636653,2.6658919621744124,0.9954593068480678,30,1.9124079943927499,0.21151424026147647,0.07898062711718017,30,0.06205590553994155,0.010727703338795505,0.004005785786232254,30,97.61302019058925,1.650718248030461,0.6163876354710108,30,222.44,30.20929977843658,11.280325326192095,30,444.8919999999999,119.80946887483044,44.737540955221604
moderate,low,DRL-OO,30,244.94365275921683,13.58838805388505,5.073981821180047,30,559.902726319817,72.06650890113012,26.910046624382165,30,0.5410750692790219,0.3809987213038988,0.1422671017432499,30,4.971481481481481,0.2306022125773725,0.0861081851579114,30,85.79389548378361,10.300441374672587,3.8462437250073003,30,3.91306594439388,0.3789837271664751,0.1415146914071211,30,0.26119728511216883,0.008815230658549347,0.0032916575486082148,30,0.3755015998268331,0.03686649617555819,0.013766160538218055,30,0.0,0.0,0.0,30,0.0,0.0,0.0,30,1.1689783877192714,0.06653407048452356,0.02484420247558823,30,12.360021177261105,0.7528973577234895,0.2811361797407051,30,23.93308497088361,1.9776362258886486,0.7384606782845863,30,1.473662365972378,0.3087225646607431,0.1152787714528677,30,0.013726881767593879,0.004824124693829692,0.0018013557533484825,30,99.45892493072098,0.38099872130389884,0.1422671017432499,30,268.98333333333335,5.565539496316371,2.0782042812866903,30,497.8484999999999,38.550440986564894,14.39495516235124
moderate,low,DT-KF-CostAware,30,229.7306790273977,9.921610671069969,3.7047861734741754,30,482.6119614120223,44.57487018887588,16.644511484579798,30,0.20345656751780614,0.2622542667475217,0.09792724322612911,30,4.971481481481481,0.23030664832647474,0.08599781977607956,30,108.83097837931443,14.901855577438226,5.564438107149431,30,4.14017147283933,0.31538460896979525,0.11776641690293725,30,0.2847813776252664,0.007614266936566695,0.002843210825636208,30,0.6434314011369036,0.13080464015823398,0.04884320080181391,30,0.0,0.0,0.0,30,0.0,0.0,0.0,30,1.1734451399558772,0.04938158966145306,0.018439368028759492,30,12.556914823534642,0.7501582291828468,0.2801133734765638,30,24.656653066336613,1.6756348321697248,0.6256916305046514,30,1.3573266531228334,0.2932314081947297,0.10949428502328457,30,0.010611751668224262,0.0031141973591171353,0.0011628591062506116,30,99.7965434324822,0.26225426674752184,0.09792724322612915,30,211.06666666666666,4.041537206126621,1.5091331092539866,30,389.77616666666654,36.350705862409356,13.573561485108904
moderate,low,DT-OPT,30,238.14718893747082,13.152488831293292,4.911214558240075,30,511.74782226749045,54.234812640166,20.251589248117604,30,0.7122577198658167,0.3917147456325368,0.1462685265202886,30,4.971111111111111,0.23019417276131307,0.08595582075671876,30,95.67725968267327,14.300221161083,5.339784374898246,30,3.619220880426634,0.328416194758361,0.12263248557349055,30,0.2600770191295325,0.008587385863119136,0.003206578998784724,30,0.38651296481824793,0.03632834628028134,0.013565212289251616,30,0.0,0.0,0.0,30,0.0,0.0,0.0,30,1.182294197439823,0.0618871797292906,0.023109026888641377,30,12.585030048585724,0.7483205949375634,0.2794271903386102,30,24.65350875176717,1.790276548818397,0.6684995032204977,30,1.4287762139383593,0.31218541339796146,0.11657181897789175,30,0.013031133605173094,0.005128391801851838,0.0019149708318085058,30,99.28774228013418,0.3917147456325372,0.14626852652028877,30,206.76000000000002,5.703226552000918,2.1296174154115617,30,388.0394999999999,33.6180014726819,12.553154035663736
moderate,low,Fog-only,30,224.51396615005427,10.71420297293183,4.000744672400361,30,473.2457949612957,52.57765068927587,19.632795497142578,30,0.0,0.0,0.0,30,4.971481481481481,0.22997368449106012,0.08587348917547377,30,110.9494545685912,17.37177149114199,6.486718836569216,30,3.9294802659115473,0.3906186367493359,0.14585923319385868,30,0.26101057177012976,0.011093942899373575,0.004142541732942121,30,0.3418825770560963,0.021436270235638204,0.008004425915584123,30,0.0,0.0,0.0,30,0.0,0.0,0.0,30,1.1718292506100776,0.07418676911040187,0.027701763913832136,30,12.6413419533514,0.897693375628454,0.3352038410199983,30,24.975860043233542,1.7833966591729493,0.6659305130758023,30,1.418595505689313,0.31282308353699717,0.11680992865510627,30,0.013617707123057075,0.00517832869082311,0.0019336175517757116,30,100.0,0.0,0.0,30,22.32,0.7643568402980017,0.2854152160791308,30,39.02983333333332,5.131997406961286,1.9163171853794476
moderate,low,SemiGreedy,30,180.7623493036041,4.733259787013063,1.7674262774207636,30,298.96105456380025,21.12688568101373,7.888899953292395,30,0.0,0.0,0.0,30,4.975185185185185,0.23144985735450266,0.08642470056598785,30,233.68639060867855,15.852737779273259,5.919502960100489,30,8.360637957394859,0.5422496986710263,0.20247913900357778,30,0.2807093896361275,0.008562925111951563,0.003197445214389953,30,0.22036432088121194,0.02518173271575141,0.009403003028678327,30,0.0,0.0,0.0,30,0.0,0.0,0.0,30,1.070822877915624,0.07265344339150119,0.027129211320191315,30,13.722119817869025,1.152833242278406,0.4304745265572741,30,27.26507504228492,2.5470234271931034,0.9510731159905713,30,1.1489315647217617,0.21691370205142937,0.08099681703299172,30,0.005816670923938114,0.002253670851592752,0.0008415335863649833,30,100.0,0.0,0.0,30,212.91333333333333,4.2945220386243115,1.6035990927126027,30,399.4344999999999,36.66281100718109,13.69010333132265
moderate,medium,DRL-OO,30,315.77937324318526,14.49476637679565,5.412428671190719,30,706.757362129864,54.81366485508727,20.467735976045393,30,3.5982827618959132,0.8970166219901554,0.33495113734061205,30,9.948888888888888,0.38232111346565434,0.14276089054017055,30,124.22862278588482,11.244674166334889,4.198825650167055,30,7.923145886915705,0.550524791732251,0.20556910608390577,30,0.3069988580941206,0.010320297756384956,0.0038536582115117654,30,0.5850959682899478,0.03226582338730805,0.0120482430044967,30,0.0,0.0,0.0,30,0.0,0.0,0.0,30,1.508061958013314,0.06908503529642077,0.02579674732717096,30,16.192084112287787,0.8529728824053274,0.31850495306150534,30,31.6093653891892,1.6626362507246342,0.6208378858447275,30,1.8212873108930006,0.2516230201228164,0.0939574749286441,30,0.04134522488528565,0.009906379513943474,0.003699098772285094,30,96.40171723810408,0.8970166219901567,0.33495113734061255,30,272.80333333333334,5.782403946655653,2.1591827074486596,30,519.2758333333333,48.976768227453995,18.288205389836474
moderate,medium,DT-KF-CostAware,30,293.0286044493514,13.400752766861205,5.003917731782874,30,595.7784881326413,35.942726435442154,13.421219633548729,30,1.7808953556016602,0.9020280051977406,0.33682241649406425,30,9.952222222222222,0.3805191273780511,0.14208801862819243,30,155.66225150673293,12.528146385501264,4.678081517913477,30,9.062554299220961,0.6864395434488882,0.2563204517700665,30,0.3370781596718388,0.011738129838354119,0.004383084820530379,30,0.7316778784180151,0.07659405439701103,0.02860065800886476,30,0.0,0.0,0.0,30,0.0,0.0,0.0,30,1.5071478594996521,0.06007598694003098,0.022432717141604955,30,16.236672283565518,0.8202806893114425,0.3062975011698549,30,32.093544917240415,1.9507891084901647,0.7284358110898311,30,1.6665352543075642,0.26012433256590956,0.09713191362007473,30,0.029919656521554896,0.005896726412998971,0.0022018713702744623,30,98.21910464439834,0.9020280051977404,0.3368224164940642,30,211.21166666666667,4.283059721123746,1.5993189977965738,30,393.65849999999983,33.04908640685222,12.340717896044518
moderate,medium,DT-OPT,30,317.9642182722964,16.885784448862942,6.305248495269393,30,705.7221712540525,57.582907517707525,21.50178702557765,30,3.9508327660252927,0.9226352671129788,0.3445172859611104,30,9.95111111111111,0.38178626121823994,0.1425611736517776,30,124.48036944796081,13.226392990533144,4.9388107940117925,30,7.520578624820744,0.5606267155853126,0.20934122223087764,30,0.3077424086675555,0.010118919424302873,0.0037784623904833906,30,0.6283111554357027,0.03154507125320015,0.011779110035115933,30,0.0,0.0,0.0,30,0.0,0.0,0.0,30,1.519878844550756,0.0655215937228613,0.024466137861693667,30,16.1130127397576,0.8282649895122899,0.30927888453286245,30,31.693902974385743,1.7042295143222468,0.6363690483741562,30,1.8269091701635065,0.3012107348702841,0.11247381124350053,30,0.039137111994628174,0.008704256979282033,0.0032502193420307366,30,96.0491672339747,0.9226352671129797,0.34451728596111075,30,206.875,4.048110457468034,1.5115875989020686,30,384.8298333333332,29.91409120393716,11.17009275596179
moderate,medium,Fog-only,30,296.644808456696,15.661411331585843,5.8480605701991095,30,623.0458853841352,50.87612908773955,18.997437598891203,30,0.06623970098984308,0.08908558821603835,0.033265068185043004,30,9.950740740740741,0.38102819974696417,0.1422781091624991,30,130.92209329364067,15.97209347245024,5.96407105861466,30,7.774064311060846,0.6002839709364773,0.22414946820764559,30,0.30128531243039525,0.010999781601937875,0.004107381365902789,30,0.6060364810378424,0.03526421962353065,0.013167861309107775,30,0.0,0.0,0.0,30,0.0,0.0,0.0,30,1.5127158987504439,0.07194035622411381,0.0268629404932255,30,16.31347930833033,0.8630654393917683,0.32227357156690517,30,31.926189501356454,1.7852232397941752,0.6666125687273091,30,1.9081573458150183,0.2393854065834515,0.08938788003724629,30,0.048456411927821824,0.015865680563599844,0.005924335869797219,30,99.93376029901016,0.08908558821603821,0.033265068185042955,30,22.56,0.5297038860500762,0.19779446081230165,30,38.930833333333325,1.676694245220047,0.6260872213971943
moderate,medium,SemiGreedy,30,236.08488809987284,6.344926872109175,2.3692319852901282,30,391.95484513410895,13.169216151034332,4.917460635107068,30,0.0,0.0,0.0,30,9.958888888888888,0.37936504501285767,0.14165707767199404,30,316.6741193661381,13.316513992188279,4.972462491497275,30,15.572113285763127,0.74387484865694,0.27776712324897385,30,0.3053359243058533,0.008336063115917326,0.0031127336474822626,30,0.3693750916498356,0.02943328859048358,0.01099055831003891,30,0.0,0.0,0.0,30,0.0,0.0,0.0,30,1.398182004426733,0.08036273149733973,0.030007903593928704,30,17.314852322739856,1.1184226352648163,0.4176254090791487,30,34.15553772330964,2.352068498854617,0.8782758306601663,30,1.5158350782275238,0.19310067935965325,0.07210489815591237,30,0.01995828062540711,0.0048102080144037124,0.0017961591856512256,30,100.0,0.0,0.0,30,215.98833333333332,3.005273621524317,1.122186359619496,30,406.57116666666656,25.60610907318439,9.561467587860378
