seed,load,qos_regime,algorithm,arrived_tasks,completed_tasks,mean_latency_ms,p95_latency_ms,dmr_pct,throughput_tasks_s,energy_j,monetary_cost,run_cost_index,fairness,rejection_rate_pct,network_failure_rate_pct,mean_packet_loss_pct,mean_jitter_ms,p95_jitter_ms,retransmission_bytes,retransmission_overhead_pct,retransmission_energy_j,sla_success_pct,local_pct,fog_pct,cloud_pct,decision_median_us,decision_p95_us,decision_p99_us,cpu_s,cpu_utilization_pct,wall_s,peak_memory_kib,simulator_throughput_tasks_s
20014,high,impaired,No-QoS-awareness,1530,1512,553.0305150082356,1250.5450297282223,34.44444444444444,16.8,204.45745381889122,16.75290975918114,0.43016513192512257,0.914317148660412,0.5882352941176471,0.0,5.814902509694055,65.51808344291587,131.7898568812723,1442480.0,6.668950862165137,0.36579824083606977,65.55555555555556,0.0,90.45751633986929,8.954248366013072,174.1,311.08499999999975,441.58599999999956,0.984375,98.51554401185845,0.9992078000213951,nan,1893.500030683796
20014,high,impaired,Loss-only,1530,1507,552.7598585185366,1208.1061833302406,34.052287581699346,16.744444444444444,204.9289601013349,16.76216619314898,0.4309854422292229,0.9075497462400198,0.9150326797385621,0.0,5.813604861340823,65.46978404874075,131.8697154070861,1443940.0,6.6773829860240825,0.36242585016566825,65.94771241830065,0.0,90.13071895424837,8.954248366013072,183.6,345.23499999999996,519.3509999999997,1.03125,99.54717498022389,1.0359410000382923,nan,1826.3588369705076
20014,high,impaired,Jitter-only,1530,1441,537.9422372790003,1210.266484671767,29.477124183006534,16.011111111111113,222.40173726809985,17.37085981404075,0.44942134198342315,0.8605203869821559,5.228758169934641,0.0,5.732382608505721,66.27701718649683,129.39424375428274,1441020.0,6.675672136117336,0.37350453302747516,70.52287581699346,0.0,80.52287581699346,14.248366013071895,180.05,296.74999999999983,432.5979999999998,0.984375,100.10000085208007,0.9833916000206955,nan,1923.9537941550273
20015,high,impaired,Full-QoS,1626,1529,517.0873641152573,1159.6490197669905,30.81180811808118,16.988888888888887,214.1618716492235,19.52978546545343,0.45156898708307835,0.8536580323405555,5.412054120541206,0.0,5.738125615842254,63.85762361992599,127.66686179363745,1232240.0000000002,6.659310426524662,0.28587774289044426,69.18819188191883,0.0,78.41328413284133,16.174661746617467,184.7,312.53,463.25599999999974,1.078125,100.46762349829132,1.0731068999739364,nan,1862.8153449097679
20015,high,impaired,No-QoS-awareness,1626,1606,549.4915114522138,1210.8913595343276,37.88437884378844,17.844444444444445,184.26896380574067,18.464237524224938,0.4324871504631538,0.9240138121931203,0.5535055350553506,0.0,5.807318404550603,63.167318893418184,126.84910558790664,1273120.0,6.86264231026623,0.31528634199969424,62.11562115621156,0.0,90.28290282902829,9.16359163591636,172.3,360.4699999999999,524.6679999999997,1.078125,97.7176421701718,1.1033064000075683,nan,1811.8267056062464
20015,high,impaired,Loss-only,1626,1606,549.4915114522138,1210.8913595343276,37.88437884378844,17.844444444444445,184.26896380574067,18.464237524224938,0.4324871504631538,0.9240138121931203,0.5535055350553506,0.0,5.807318404550603,63.167318893418184,126.84910558790664,1273120.0,6.86264231026623,0.31528634199969424,62.11562115621156,0.0,90.28290282902829,9.16359163591636,183.6,331.13,483.334,1.109375,101.04231495060662,1.0979310999973677,nan,1820.697127538142
20015,high,impaired,Jitter-only,1626,1529,516.2342030637915,1159.6490197669905,30.87330873308733,16.988888888888887,214.87804729424414,19.56571907380708,0.45170553771625876,0.8522196138034979,5.412054120541206,0.0,5.7318986963674545,63.73552684340085,126.91817743227047,1227860.0000000002,6.6382795596610435,0.2875909945725044,69.12669126691267,0.0,78.41328413284133,16.174661746617467,176.6,301.12,433.6519999999999,1.03125,100.13778960204142,1.0298309999634512,nan,1941.0951894737532
20016,high,impaired,Full-QoS,1614,1544,528.0630124266193,1133.9681457511333,28.31474597273854,17.155555555555555,223.73178037797211,18.4035278853255,0.4383646029874995,0.8570895431694167,3.903345724907063,0.0,5.816407975326477,59.41252797950415,117.08092748251445,1201580.0,6.5616207385615875,0.3037428949318409,71.68525402726146,0.0,80.97893432465924,15.117719950433704,182.3,309.28499999999997,457.7640000000001,1.046875,98.95663433197628,1.057912899996154,nan,1892.4053199533516
20016,high,impaired,No-QoS-awareness,1614,1599,555.172549004234,1182.8256927248708,33.64312267657993,17.766666666666666,198.6964117130768,17.46114318236457,0.42674186182033264,0.9199805010101886,0.43370508054522927,0.0,5.8718881002219385,58.83815864830735,116.66404051539146,1222020.0,6.64811861050502,0.33170722512903494,66.35687732342008,0.0,88.90954151177199,10.656753407682777,176.9,347.38999999999993,510.7920000000001,1.125,101.04331488669916,1.1133839000249282,nan,1798.1219235837486
20016,high,impaired,Loss-only,1614,1599,555.172549004234,1182.8256927248708,33.64312267657993,17.766666666666666,198.6964117130768,17.46114318236457,0.42674186182033264,0.9199805010101886,0.43370508054522927,0.0,5.8718881002219385,58.83815864830735,116.66404051539146,1222020.0,6.64811861050502,0.33170722512903494,66.35687732342008,0.0,88.90954151177199,10.656753407682777,184.7,326.495,506.389,1.09375,99.69455865766716,1.0971010000212118,nan,1824.8092016699397
20016,high,impaired,Jitter-only,1614,1544,528.0630124266193,1133.9681457511333,28.31474597273854,17.155555555555555,223.73178037797211,18.4035278853255,0.4383646029874995,0.8570895431694167,3.903345724907063,0.0,5.816407975326477,59.41252797950415,117.08092748251445,1201580.0,6.5616207385615875,0.3037428949318409,71.68525402726146,0.0,80.97893432465924,15.117719950433704,181.55,305.6699999999999,442.45300000000003,1.046875,99.44936282916412,1.0526714000152424,nan,1901.828053817185
20017,high,impaired,Full-QoS,1611,1576,511.7731468811653,1108.8204158040705,25.512104283054004,17.511111111111113,189.24196977133244,16.663966560098064,0.4185949447883153,0.9240372467319966,1.7380509000620732,0.0,5.844672234312891,65.44363545620268,129.70938413990538,892060.0,8.157416577279465,0.32115953497518124,74.487895716946,0.0,89.13718187461204,9.124767225325884,183.85000000000002,327.30999999999995,482.314,1.0625,100.0537794934344,1.0619289000169374,nan,1836.2811295265608
20017,high,impaired,No-QoS-awareness,1611,1594,541.5673675400599,1235.5541343366187,31.9056486654252,17.711111111111112,155.32578009227015,14.983506272228771,0.4149059460587066,0.9576674128949574,0.2482929857231533,0.06207324643078833,5.903173559853859,63.889253833998154,120.84673149058804,893520.0000000001,8.153156560552691,0.32725543219903436,68.0943513345748,0.0,95.1582867783985,4.531346989447548,180.64999999999998,330.21,497.483,1.078125,100.4204970082958,1.0736104999668896,nan,1816.3011632804805
20017,high,impaired,Loss-only,1611,1594,541.5673675400599,1235.5541343366187,31.9056486654252,17.711111111111112,155.32578009227015,14.983506272228771,0.4149059460587066,0.9576674128949574,0.2482929857231533,0.06207324643078833,5.903173559853859,63.889253833998154,120.84673149058804,893520.0000000001,8.153156560552691,0.32725543219903436,68.0943513345748,0.0,95.1582867783985,4.531346989447548,182.75,301.755,424.19999999999993,1.046875,100.00615201704132,1.0468106000334956,nan,1862.8011599592176
20017,high,impaired,Jitter-only,1611,1576,513.678711649779,1097.0979338889244,25.884543761638735,17.511111111111113,188.3027612330329,16.614675417878995,0.4181843962683465,0.9238630826701315,1.7380509000620732,0.0,5.840971135767165,64.96438782033319,126.42730833051169,861400.0,7.879020539144893,0.3095823563522808,74.11545623836126,0.0,89.26132836747362,9.000620732464307,183.0,311.24999999999994,445.902,1.03125,98.70749415749978,1.044753500027582,nan,1866.4689804327231
20018,high,impaired,Full-QoS,1582,1468,517.72371215987,1108.5894673313146,30.530973451327434,16.31111111111111,224.36759896033308,18.778475829980547,0.46182666326974575,0.8776317684493832,6.384323640960809,0.0632111251580278,5.9077594697807605,66.07298406257658,132.8619426030929,1473140.0,6.319834668587919,0.3265542391140866,69.46902654867256,0.0,79.45638432364096,14.096080910240202,183.5,341.34499999999986,534.8679999999991,1.0625,99.3978036683002,1.0689371000044048,nan,1814.8869563906107
20018,high,impaired,No-QoS-awareness,1582,1561,531.3011870400687,1118.5433771476635,35.145385587863466,17.344444444444445,207.13367161886325,18.281410687187364,0.4321598307450209,0.93111573911942,0.5056890012642224,0.0632111251580278,5.983246609899492,64.15329510084692,125.38206855418055,1465840.0,6.260910806537754,0.332053767767695,64.85461441213654,0.0,89.88621997471554,9.5448798988622,180.75,338.40999999999997,490.14599999999814,1.078125,97.26482076760475,1.1084429000038654,nan,1750.2029197834502
20018,high,impaired,Loss-only,1582,1560,528.663435261043,1118.6865004832603,34.95575221238938,17.333333333333332,206.43436149655355,18.244252220295937,0.4316824526557053,0.9321033000756027,0.5689001264222503,0.0632111251580278,5.986294040897055,63.69406690206157,124.3826633688849,1477520.0,6.3109538052123035,0.33356110588867927,65.04424778761062,0.0,89.94943109987358,9.418457648546145,185.1,337.71,450.2629999999992,1.0625,100.05719975526831,1.0618926000315696,nan,1826.9267531785463
20018,high,impaired,Jitter-only,1582,1468,517.72371215987,1108.5894673313146,30.530973451327434,16.31111111111111,224.36759896033308,18.778475829980547,0.46182666326974575,0.8776317684493832,6.384323640960809,0.0632111251580278,5.9077594697807605,66.07298406257658,132.8619426030929,1473140.0,6.319834668587919,0.3265542391140866,69.46902654867256,0.0,79.45638432364096,14.096080910240202,181.0,310.01,508.6879999999989,1.0,98.34179990237524,1.016861600044649,nan,1907.8309181060797
20019,high,impaired,Full-QoS,1636,1566,498.2481670582517,1009.0356731679625,26.894865525672373,17.4,234.38350218916366,18.676432776839384,0.44524494482233323,0.8695447705041385,3.7897310513447433,0.061124694376528114,5.9556654687501,60.22801576261475,119.38559336968069,1429340.0,7.295484847528991,0.31022220703018555,73.10513447432763,0.0,79.27872860635696,16.87041564792176,179.8,323.38499999999976,469.57599999999945,1.0625,100.05094358508099,1.061959000013303,nan,1875.778631731589
20019,high,impaired,No-QoS-awareness,1636,1616,526.0754727089671,1088.2714981250733,34.96332518337408,17.955555555555556,196.56483152397016,16.88489191602786,0.43547279780856213,0.9465823785065192,0.6723716381418093,0.061124694376528114,6.041518033371327,59.9331264858412,123.7391698541762,1483360.0,7.564869459389468,0.33689003993968963,65.03667481662592,0.0,89.24205378973105,10.02444987775061,172.85000000000002,294.50999999999965,470.8819999999992,1.046875,100.33738279946213,1.0433549000299536,nan,1909.2257101996759
20019,high,impaired,Loss-only,1636,1616,526.0754727089671,1088.2714981250733,34.96332518337408,17.955555555555556,196.56483152397016,16.88489191602786,0.43547279780856213,0.9465823785065192,0.6723716381418093,0.061124694376528114,6.041518033371327,59.9331264858412,123.7391698541762,1483360.0,7.564869459389468,0.33689003993968963,65.03667481662592,0.0,89.24205378973105,10.02444987775061,185.05,307.4049999999998,469.07199999999995,1.0625,98.93478200810536,1.0739397999714129,nan,1854.8525718601963
20019,high,impaired,Jitter-only,1636,1566,498.39003475720597,1009.0356731679625,26.9559902200489,17.4,234.1471549684869,18.663310042400052,0.4453227385119835,0.8704471653582847,3.7897310513447433,0.061124694376528114,5.9553191945139075,60.18465208408956,119.38559336968069,1427880.0,7.2880328711780935,0.30922614594134124,73.0440097799511,0.0,79.27872860635696,16.87041564792176,182.4,322.0799999999999,514.025999999999,1.078125,99.75326420520089,1.0807916999910958,nan,1843.0933546366161
