seed,load,qos_regime,algorithm,arrived_tasks,completed_tasks,mean_latency_ms,p95_latency_ms,dmr_pct,throughput_tasks_s,energy_j,monetary_cost,run_cost_index,fairness,rejection_rate_pct,network_failure_rate_pct,mean_packet_loss_pct,mean_jitter_ms,p95_jitter_ms,retransmission_bytes,retransmission_overhead_pct,retransmission_energy_j,sla_success_pct,local_pct,fog_pct,cloud_pct,decision_median_us,decision_p95_us,decision_p99_us,cpu_s,cpu_utilization_pct,wall_s,peak_memory_kib,simulator_throughput_tasks_s,task_count,fog_nodes,policy_seed
40008,high,moderate,Fog-only,50,49,362.6682615807567,904.0298979769041,0.0,0.5444444444444444,5.915435151734711,0.356889525773497,0.32834437637660335,0.2,0.0,0.0,1.7262014471552307,23.53364607713194,35.89770464305341,13140.0,4.167591740936915,0.003928199664040781,100.0,0.0,100.0,0.0,18.2,30.504999999999995,34.920999999999985,0.015625,107.94473248736162,0.014474999974481761,nan,3454.231439595572,50,5,
40008,high,moderate,DRL-OO-2025,50,49,363.1628384575056,934.9443343024755,0.0,0.5444444444444444,6.087434515547217,0.4323852583116894,0.3322591998047775,0.26791995148574893,0.0,0.0,1.716413452147713,24.121253144301278,38.29651497093883,11680.0,3.7045259919439246,0.0034616386110699875,100.0,0.0,96.0,4.0,215.55,421.5349999999998,478.88599999999997,0.03125,112.56109821001719,0.027762699988670647,nan,1800.977571360275,50,5,504
40009,high,moderate,DT-KF-CostAware,50,49,369.6237943159875,712.9088204133728,0.0,0.5444444444444444,6.207743388997859,0.47047344154252013,0.34433209402569004,0.2871099050203528,0.0,0.0,1.9845838875928061,18.11519522062095,36.45029348842751,4380.000000000004,2.173459969631109,0.0019423903495021271,100.0,0.0,94.0,6.0,167.9,309.9,584.142999999999,0.015625,63.86465997735759,0.02446580003015697,nan,2043.6691192754429,50,5,
40009,high,moderate,DT-OPT,50,49,370.8235019766289,712.9088204133728,0.0,0.5444444444444444,6.223459484970243,0.4671868416468254,0.3451993278250239,0.27303225806451614,0.0,0.0,1.9867625729498857,18.17067378915829,36.45029348842751,5840.000000000004,2.8979466261748112,0.003386859683525296,100.0,0.0,94.0,6.0,168.0,250.32499999999996,381.8869999999997,0.03125,132.89502777540224,0.02351480000652373,nan,2126.320444406436,50,5,
40009,high,moderate,SemiGreedy,50,49,282.4245994337768,444.5305157197566,0.0,0.5444444444444444,16.272405834778386,1.0985471692663473,0.34131442435857445,0.2,0.0,0.0,1.553400169019009,23.0041543977176,48.54178318090433,5840.000000000007,2.897946626174813,0.0016339267633498377,100.0,0.0,36.0,64.0,176.89999999999998,371.24499999999995,476.54399999999976,0.03125,120.78835190541552,0.02587169996695593,nan,1932.6136304866484,50,5,
40009,high,moderate,Fog-only,50,49,366.70345487626514,682.555459459192,2.0,0.5444444444444444,3.88689219092944,0.5279679619718609,0.3418290647201791,0.2,0.0,0.0,2.0618667400566593,22.26374324299775,44.703163352992746,7300.000000000004,3.622433282718514,0.0032708313908481686,98.0,0.0,100.0,0.0,18.0,21.13,28.880999999999993,0.0,0.0,0.013934899994637817,nan,3588.1132996462206,50,5,
40009,high,moderate,DRL-OO-2025,50,49,338.68920478733764,634.6284859192634,0.0,0.5444444444444444,7.192773476408207,0.6784619941149962,0.34130177749565505,0.2680851063829787,0.0,0.0,1.9347057954632727,22.135439429371445,44.703163352992746,5840.000000000007,2.897946626174813,0.0029183584757134706,100.0,0.0,86.0,14.0,214.6,299.11499999999995,353.4659999999999,0.015625,62.31281242402204,0.025075099954847246,nan,1994.0099975687053,50,5,505
40000,high,moderate,DT-KF-CostAware,200,198,373.2981845373478,794.4992851843026,0.5,2.2,19.74528226914807,1.4546610531766027,0.331526414605037,0.228861646234676,0.0,0.0,1.857083588307189,18.531065698781635,39.13621719616991,26280.0,1.9950579045059613,0.010101318776571562,99.5,0.0,100.0,0.0,1110.55,2042.92,2441.3509999999997,0.65625,100.46716273113617,0.6531985000474378,212.1015625,306.18563879965313,200,10,
40000,high,moderate,DT-OPT,200,198,373.1207097367131,794.4992851843026,0.5,2.2,19.853438165146272,1.4535301186699519,0.33136537859315834,0.2239972574562907,0.0,0.0,1.8570813306303386,18.657748469191922,39.13621719616991,26280.0,1.9950579045059613,0.010101318776571562,99.5,0.0,100.0,0.0,1101.5,1892.655,2080.4259999999995,0.640625,99.8292870466268,0.641720500017982,213.2421875,311.66216443824953,200,10,
40000,high,moderate,SemiGreedy,200,199,278.37643581021536,448.69620714699795,0.0,2.2111111111111112,63.12241263199769,4.124560413803471,0.3318610298396494,0.1,0.0,0.0,1.559732693761548,20.195582281889212,37.81477078346018,24820.000000000007,1.8842213542556308,0.004702956167197844,100.0,0.0,45.5,54.5,1080.9499999999998,1789.62,2205.584999999999,0.640625,101.34651451455773,0.6321134999743663,215.23828125,316.3988745820339,200,10,
40000,high,moderate,Fog-only,200,198,366.3684919570529,794.4992851843026,0.5,2.2,20.849321376722376,1.426974902829317,0.32456806651514214,0.14008432787822483,0.0,0.0,1.827248914462605,18.657369995138325,39.86312367429283,27740.0,2.1058944547562923,0.010562895971432772,99.5,0.0,100.0,0.0,130.85000000000002,203.01,237.3979999999999,0.40625,98.20646588175829,0.4136693000327796,204.46875,483.47798587942543,200,10,
40000,high,moderate,DRL-OO-2025,200,199,356.2371288365547,815.1064362629039,1.0,2.2111111111111112,28.013266387283167,1.9621510778182811,0.326993109756544,0.1524001924001924,0.0,0.0,1.782904383809851,19.042852387970328,37.18727709902994,45260.0,3.4359330577602667,0.019982182850370695,99.0,0.0,89.5,10.5,2191.95,11734.185,13240.427999999996,1.421875,99.83361006475496,1.4242448000004515,305.140625,140.4252976735015,200,10,501
40001,high,moderate,DT-KF-CostAware,200,199,353.5500136686119,645.086677303498,0.0,2.2111111111111112,20.392497023508913,1.479420498020574,0.31831093355348394,0.13753690133018442,0.0,0.0,1.7150018847456767,19.045727315880914,36.34137648943244,30660.0,3.362568449544474,0.010653225948791123,100.0,0.0,100.0,0.0,241.85,437.99999999999994,616.6229999999996,0.125,91.51910734725536,0.13658350001787767,nan,1464.3057175560857,200,10,
40001,high,moderate,DT-OPT,200,199,353.5500136686119,645.086677303498,0.0,2.2111111111111112,20.392497023508913,1.479420498020574,0.31831093355348394,0.13753690133018442,0.0,0.0,1.7150018847456767,19.045727315880914,36.34137648943244,30660.0,3.362568449544474,0.010653225948791123,100.0,0.0,100.0,0.0,234.55,379.6149999999997,455.11799999999954,0.109375,86.96436906955846,0.1257698999834247,nan,1590.2056058433548,200,10,
40001,high,moderate,SemiGreedy,200,199,275.67424099306544,380.4750645863901,0.0,2.2111111111111112,61.78311799244413,4.027296662108349,0.3288312365111119,0.1,0.0,0.0,1.4902487827142759,22.64045479690534,41.18544187976036,18980.0,2.0815899925751506,0.005452885154694228,100.0,0.0,43.5,56.5,238.35000000000002,404.29499999999996,585.1869999999983,0.125,98.62236394920288,0.12674609996611252,nan,1577.957823187246,200,10,
40001,high,moderate,Fog-only,200,199,353.41907756865976,645.086677303498,0.0,2.2111111111111112,20.422901541102974,1.4780947327595304,0.3180756460362782,0.13596909871244636,0.0,0.0,1.7121819340538504,19.096347295059605,36.34137648943244,32120.0,3.5226907566656394,0.010967017699246764,100.0,0.0,100.0,0.0,28.5,44.90499999999996,74.44799999999996,0.078125,104.77014271411103,0.07456799998180941,nan,2682.115653481242,200,10,
40001,high,moderate,DRL-OO-2025,200,199,337.2912351316074,645.086677303498,0.0,2.2111111111111112,27.049663833330413,1.8931922807456731,0.3166942949646586,0.12703030762811515,0.0,0.0,1.6944507469097467,19.388309380966444,39.38860252664626,26280.0,2.882201528180978,0.00939822466401572,100.0,0.0,92.0,8.0,369.6,3937.58,4649.643999999999,0.375,100.67670857584633,0.37247939995722845,nan,536.9424457378472,200,10,502
40002,high,moderate,DT-KF-CostAware,200,198,350.8428213877363,681.2027778607985,0.0,2.2,16.112000774198442,1.7699888840655458,0.34236502855861795,0.2023954568921012,0.0,0.0,1.7542543222624791,18.80417564407876,38.55028786354948,27740.0,2.636613956565254,0.015523971161645651,100.0,0.0,100.0,0.0,228.3,352.30499999999927,497.73799999999943,0.125,100.78458787361953,0.12402689998270944,nan,1612.5534059779125,200,10,
40002,high,moderate,DT-OPT,200,198,350.8392518441097,681.2027778607985,0.0,2.2,16.1248729224303,1.7735965039818198,0.3423453283030915,0.19906570529095155,0.0,0.0,1.7560379972480473,18.884830521618277,38.55028786354948,29200.0,2.775383112173952,0.016588285614624318,100.0,0.0,100.0,0.0,228.0,346.255,547.607,0.125,102.79757430668424,0.12159819999942556,nan,1644.7611889069478,200,10,
40002,high,moderate,SemiGreedy,200,199,275.61335534968987,385.27230463583913,0.0,2.2111111111111112,58.94267124642493,3.99303715722799,0.34548783023058605,0.15119094103865677,0.0,0.0,1.4555750421556095,23.699574936787453,48.748441407417296,18980.0,1.8039990229130687,0.004431470081094327,100.0,0.0,44.5,55.5,232.14999999999998,415.97499999999985,596.1349999999996,0.125,99.461634089689,0.1256765999714844,nan,1591.386145435024,200,10,
40002,high,moderate,Fog-only,200,198,348.78541117990756,656.8164773451098,0.0,2.2,18.81451082161996,1.865568459546307,0.35439007279397183,0.153344285379019,0.0,0.0,1.6809024240665156,21.565024466319393,39.33510121923603,30660.000000000004,2.91415226778265,0.013527834095815709,100.0,0.0,100.0,0.0,28.8,51.649999999999984,80.58199999999992,0.078125,101.57435368134941,0.07691410003462806,nan,2600.303454242545,200,10,
40002,high,moderate,DRL-OO-2025,200,198,343.32273829918944,654.2281173348402,0.0,2.2,18.946865549939872,1.9611611176545745,0.341184189709047,0.1857957728545964,0.0,0.0,1.7231071716515076,19.83040605647942,39.927613548822684,21900.000000000004,2.081537334130464,0.012855962734920933,100.0,0.0,96.5,3.5,359.25,4254.264999999999,4958.179999999994,0.375,100.96471107909866,0.3714169000159018,nan,538.4784590885263,200,10,503
40003,high,moderate,DT-KF-CostAware,200,199,355.8299176257081,627.9194468023468,0.5,2.2111111111111112,18.846563654942077,1.4555384450313724,0.3381205160174303,0.1319630045224251,0.0,0.0,1.7671742537917212,18.98643053087227,37.14028267634455,14600.000000000002,1.4419425534037253,0.0063889342978678204,99.5,0.0,99.0,1.0,228.64999999999998,400.50999999999937,587.6739999999996,0.125,97.87225715263216,0.12771749997045845,nan,1565.9561144421145,200,10,
40003,high,moderate,DT-OPT,200,199,356.7354280862125,627.9194468023468,0.5,2.2111111111111112,18.762487649791087,1.4487506791672735,0.3385305360173943,0.13162285908088858,0.0,0.0,1.7699122613535105,19.30622074741945,37.39779284344933,14600.000000000002,1.4419425534037253,0.0063889342978678204,99.5,0.0,99.0,1.0,228.6,347.4099999999998,577.627,0.125,101.83689314139578,0.12274530000286177,nan,1629.3902902623324,200,10,
40003,high,moderate,SemiGreedy,200,199,274.8982423741226,374.55348634241005,0.0,2.2111111111111112,58.980124748795085,4.000255239409757,0.3403487174990709,0.1,0.0,0.0,1.4163566880341163,24.2077341136014,50.05576984206562,13140.000000000004,1.297748298063353,0.004734929416441183,100.0,0.0,44.0,56.0,231.75,389.92499999999995,442.23199999999935,0.125,99.80900551998059,0.12523919995874166,nan,1596.9440883196894,200,10,
40003,high,moderate,Fog-only,200,199,349.0467398930287,588.4795888852873,0.5,2.2111111111111112,20.682052078641988,1.9002849824824934,0.3454284442572649,0.13623103649936358,0.0,0.0,1.6861356872215307,19.075883598898823,40.584263691841365,29200.0,2.8838851068074502,0.012567896399897138,99.5,0.0,100.0,0.0,27.6,49.62999999999999,64.713,0.078125,101.88897268280719,0.07667659997241572,nan,2608.357700679864,200,10,
40003,high,moderate,DRL-OO-2025,200,199,330.23687271307716,550.555389800005,0.5,2.2111111111111112,28.48523838380229,2.251293823037867,0.34114159899871743,0.1728532460447354,0.0,0.0,1.6483959604275118,19.73368652735237,38.95548255483275,17520.0,1.7303310640844702,0.0064798001776326,99.5,0.0,89.5,10.5,365.70000000000005,4200.794999999999,4822.951999999998,0.390625,102.35919436097628,0.38162180001381785,nan,524.0790751281985,200,10,504
40004,high,moderate,DT-KF-CostAware,200,199,376.1909097704968,719.453458519968,0.0,2.2111111111111112,19.475825738343588,1.6647676937545972,0.3411434575744386,0.1676100897819581,0.0,0.0,1.939979058603537,17.768910874634848,32.22063287366154,74460.0,1.6991705875077416,0.012470499830716499,100.0,0.0,99.5,0.5,228.4,368.15999999999997,485.1119999999998,0.109375,89.3486595186098,0.12241369998082519,nan,1633.8040597688648,200,10,
40004,high,moderate,DT-OPT,200,199,376.03675313319707,719.453458519968,0.0,2.2111111111111112,19.475793446654983,1.6640851140933974,0.3407569465097929,0.1670530083517982,0.0,0.0,1.9414485957437155,17.75154829726045,32.22063287366154,73000.0,1.6658535171644526,0.01198246544018648,100.0,0.0,99.5,0.5,228.55,340.26999999999987,468.43699999999944,0.109375,90.26581684231445,0.12116989999776706,nan,1650.5749365451786,200,10,
40004,high,moderate,SemiGreedy,200,199,282.2731738384675,403.9109597327003,0.0,2.2111111111111112,66.49198268295706,4.444338927041437,0.340798449278962,0.1,0.0,0.0,1.5634497420055946,23.998885459157304,49.3176509017126,67160.00000000001,1.5325852357912968,0.007992537365976372,100.0,0.0,40.0,60.0,231.5,429.0349999999999,573.4299999999997,0.125,98.66354313321453,0.12669319997075945,nan,1578.6166901314325,200,10,
40004,high,moderate,Fog-only,200,199,367.17413032319644,685.4895147315394,0.5,2.2111111111111112,23.173926296142124,2.10293013199129,0.33476070319509604,0.14510644534828332,0.0,0.0,1.7176029848091128,18.04334685344616,33.81982326860473,94900.0,2.1656095723137883,0.031319368126312426,99.5,0.0,100.0,0.0,27.6,42.205,48.30199999999999,0.0625,87.64118996082526,0.07131349999690428,nan,2804.5180787464083,200,10,
40004,high,moderate,DRL-OO-2025,200,199,349.0316389761571,700.3865437697839,0.0,2.2111111111111112,26.757337638630407,2.387781873518866,0.3253705181689288,0.19051315222078483,0.0,0.0,1.8864217085526924,18.097956324657563,33.31485720858369,71540.0,1.6325364468211636,0.014777661792792047,100.0,0.0,94.5,5.5,857.9,4607.099999999999,5672.984999999998,0.46875,98.1463273380745,0.4776031999499537,nan,418.75766330911785,200,10,505
40005,high,moderate,DT-KF-CostAware,200,198,354.87448513212314,687.6278946690006,0.0,2.2,17.21611362885944,1.2387525930754875,0.3354035845309305,0.19991840897501276,0.0,0.0,1.784467749550525,17.129335233378853,34.32353368446962,24820.000000000004,2.9325928989188874,0.009286067405175468,100.0,0.0,100.0,0.0,244.95,485.31499999999977,646.3259999999999,0.140625,98.9241275654991,0.14215440000407398,nan,1406.9209253759873,200,10,
40005,high,moderate,DT-OPT,200,198,355.72226333735875,687.6278946690006,0.0,2.2,17.093289713301708,1.2397456266040854,0.33424348714500896,0.1998165137614679,0.0,0.0,1.7800251811606933,17.232270392924374,34.32353368446962,26280.000000000004,3.105098363561175,0.009661856087176625,100.0,0.0,100.0,0.0,246.0,416.675,539.1169999999994,0.125,92.18295881180295,0.13559990003705025,nan,1474.9273409888472,200,10,
40005,high,moderate,SemiGreedy,200,199,273.0161731779361,408.85151423149097,0.0,2.2111111111111112,56.6985213164786,3.6438449432115254,0.3527043068825563,0.1,0.0,0.0,1.6997794194977052,21.805522793093544,43.57476673580553,18980.000000000004,2.2425710403497376,0.00397915423152577,100.0,0.0,47.0,53.0,248.7,534.6549999999994,765.1689999999996,0.140625,95.1704506803461,0.14776120003079996,nan,1353.5352985649222,200,10,
40005,high,moderate,Fog-only,200,198,343.13627953393063,683.5016127055864,0.0,2.2,19.407052993704298,1.2630441331567348,0.3537571507599558,0.1366850289380099,0.0,0.0,2.038777494849599,18.094552348259207,34.65123889177664,24820.000000000004,2.9325928989188874,0.009961593910925052,100.0,0.0,100.0,0.0,29.7,51.45499999999998,63.001,0.09375,113.40268541082433,0.08266999997431412,nan,2419.2572887642523,200,10,
40005,high,moderate,DRL-OO-2025,200,199,327.8783336031436,652.6341884479565,0.0,2.2111111111111112,27.302787106085205,1.8462445171167847,0.3438288099933082,0.1553632531614183,0.0,0.0,1.9307010635119253,19.066958649128477,38.08549374135029,16060.000000000002,1.8975601110651625,0.005854228564968658,100.0,0.0,89.0,11.0,517.8,4457.399999999999,4911.148999999995,0.421875,100.84963501619892,0.41832080000313,nan,478.10197341012815,200,10,501
40006,high,moderate,DT-KF-CostAware,200,198,372.30553767678924,835.3905682007597,0.0,2.2,20.244734094800982,1.6900017722152612,0.34293123402741293,0.2232583558649255,0.0,0.0,1.9941494986160504,17.43141602053663,33.63253460542486,35039.999999999985,2.9402238396436813,0.01606659695409646,100.0,0.0,99.5,0.5,226.14999999999998,397.22499999999985,645.901,0.109375,88.54210513822598,0.12352880003163591,nan,1619.0556368132752,200,10,
40006,high,moderate,DT-OPT,200,198,371.81300339727306,835.3905682007597,0.0,2.2,20.312555148863918,1.6964019688393026,0.3427218882020857,0.22205756136636723,0.0,0.0,1.998456918138748,17.47542474867294,33.63253460542486,35039.999999999985,2.9402238396436813,0.01606659695409646,100.0,0.0,99.5,0.5,226.7,420.52499999999975,593.3079999999999,0.125,99.6846773948271,0.12539540004217997,nan,1594.9548383172337,200,10,
40006,high,moderate,SemiGreedy,200,199,279.116230318106,455.98764026268407,0.0,2.2111111111111112,63.338833734262906,4.244254970577642,0.33132925397410745,0.1,0.0,0.0,1.7609998450309619,25.404754190974636,49.54173962367691,23360.0,1.9601492264291216,0.005355825457264691,100.0,0.0,47.5,52.5,232.05,409.22499999999974,536.7069999999998,0.125,98.69431373774776,0.12665369996102527,nan,1579.1090198039642,200,10,
40006,high,moderate,Fog-only,200,198,362.63878694899046,863.6358300694709,1.0,2.2,23.533733856557458,2.101227162965399,0.3298953961825466,0.1327419245615223,0.0,0.0,1.9475264879613585,22.968896464228102,47.55012981369248,24820.000000000007,2.0826585530809427,0.010222006723772874,99.0,0.0,100.0,0.0,27.8,34.92999999999995,52.07699999999993,0.078125,109.50158390252672,0.07134599995333701,nan,2803.240547904684,200,10,
40006,high,moderate,DRL-OO-2025,200,199,344.9077009476312,804.5936862281894,0.0,2.2111111111111112,30.61033429364775,2.439588442457738,0.3346119324414147,0.27499575623832967,0.0,0.0,1.9080496002690466,21.38010228915829,46.22486319625156,23359.999999999985,1.9601492264291205,0.008648179722482354,100.0,0.0,90.5,9.5,338.35,4118.054999999999,4921.437,0.3125,100.05052150468161,0.3123422000207938,nan,640.3233376299623,200,10,502
40007,high,moderate,DT-KF-CostAware,200,199,390.30759566344904,878.7153000225553,0.5,2.2111111111111112,21.532074901576397,1.6211023724189864,0.3537565089931198,0.23417302347584412,0.0,0.0,1.8841771935854252,19.75487804901784,41.34138714251619,39420.0,2.220330954353668,0.017307308446677674,99.5,0.0,100.0,0.0,227.1,420.9349999999998,566.2419999999997,0.125,100.33866306451223,0.1245780999888666,nan,1605.4186090321957,200,10,
40007,high,moderate,DT-OPT,200,199,390.16029776453985,878.7153000225553,0.5,2.2111111111111112,21.5436722842635,1.621278912832787,0.35370806180524794,0.23609968401597806,0.0,0.0,1.8794533762461385,19.825456370113738,41.34138714251619,37960.0,2.1380964745627913,0.016882389113796623,99.5,0.0,100.0,0.0,227.05,408.4399999999999,588.9139999999999,0.125,101.34685918736567,0.12333880004007369,nan,1621.5497469978507,200,10,
40007,high,moderate,SemiGreedy,200,199,280.27625367081157,445.7287628276195,0.0,2.2111111111111112,66.66041199351126,4.406680658078645,0.3440530544854875,0.14428404213811938,0.0,0.0,1.5496495637807157,19.253605661129274,36.757027465593154,23360.00000000001,1.315751676654026,0.0024405164111767916,100.0,0.0,43.0,57.0,231.1,425.325,465.79499999999985,0.125,99.40871698554665,0.12574349995702505,nan,1590.5394717687464,200,10,
40007,high,moderate,Fog-only,200,199,385.09999113349676,903.2413097152839,0.5,2.2111111111111112,21.772851877439667,1.6523742600800302,0.35433654223322725,0.19144790911288373,0.0,0.0,1.7607585492224596,18.904133878660986,36.888564155997564,33580.00000000003,1.891393035190163,0.014864798941637787,99.5,0.0,100.0,0.0,27.7,37.74499999999999,48.601,0.078125,108.4128359985276,0.07206250005401671,nan,2775.3686015623066,200,10,
40007,high,moderate,DRL-OO-2025,200,199,369.11969797656684,803.1110145768548,0.5,2.2111111111111112,29.891872519299387,2.2421821670339273,0.350670611398755,0.24994929401669397,0.0,0.0,1.7290655992999486,19.94229216652212,41.603329487127006,48180.000000000044,2.7137378330989304,0.01837145173790726,99.5,0.0,90.0,10.0,345.8,4049.805,4658.353999999998,0.34375,98.70890191765221,0.3482462000101805,nan,574.3063384299766,200,10,503
40008,high,moderate,DT-KF-CostAware,200,199,374.9105472278736,876.3414146473218,0.0,2.2111111111111112,20.581901441997548,2.154551334477637,0.32888335567365656,0.21031268628407304,0.0,0.0,1.9935799520942437,20.108413950458765,39.398278226193845,99280.0,1.9322494337835752,0.015959239302397087,100.0,0.0,99.0,1.0,224.85000000000002,382.46,637.8459999999999,0.125,100.02592673131478,0.12496759998612106,nan,1600.4148277010365,200,10,
40008,high,moderate,DT-OPT,200,199,374.9105472278736,876.3414146473218,0.0,2.2111111111111112,20.581901441997548,2.154551334477637,0.32888335567365656,0.21031268628407304,0.0,0.0,1.9935799520942437,20.108413950458765,39.398278226193845,99280.0,1.9322494337835752,0.015959239302397087,100.0,0.0,99.0,1.0,228.3,397.895,560.6289999999976,0.125,100.07389456721164,0.12490769999567419,nan,1601.1823130753862,200,10,
40008,high,moderate,SemiGreedy,200,199,293.40157492379143,500.7921704086752,0.0,2.2111111111111112,66.8848617373176,4.519454498375264,0.34082935642234635,0.1,0.0,0.0,1.8845356576900605,25.622619389731554,51.20532634788153,109500.00000000001,2.131157463731885,0.014282391438642378,100.0,0.0,44.0,56.0,231.7,407.775,577.5749999999999,0.125,99.92757250234037,0.12509059999138117,nan,1598.841160037446,200,10,
40008,high,moderate,Fog-only,200,199,388.6356145619115,867.905225130357,1.0,2.2111111111111112,18.654291786449154,2.031219830743835,0.33474001461027186,0.1540235696783478,0.0,0.0,2.081668189063233,22.37955923253816,42.08147525136553,99280.0,1.9322494337835752,0.03041016630936467,99.0,0.0,100.0,0.0,27.95,48.26999999999998,71.90799999999982,0.0625,83.9514398031752,0.07444779999786988,nan,2686.4460737016066,200,10,
40008,high,moderate,DRL-OO-2025,200,199,368.49916965309717,867.905225130357,0.0,2.2111111111111112,23.887790498076658,2.332779388419539,0.33159802207888234,0.1682669898387247,0.0,0.0,2.0450177747355873,21.950725409207816,41.71602298847217,96360.0,1.8754185680840583,0.0165843098056683,100.0,0.0,95.5,4.5,367.95,3784.095,4273.856999999998,0.34375,93.1132745012551,0.36917399999219924,nan,541.7499607345752,200,10,504
40009,high,moderate,DT-KF-CostAware,200,199,332.1212770202816,599.9716649532706,0.0,2.2111111111111112,15.667825452157642,1.3592119369312097,0.321680238354909,0.20199438918643203,0.0,0.0,1.9522111678360976,18.408650201336247,36.105782883402455,27740.0,4.15562469945126,0.008811026641493174,100.0,0.0,100.0,0.0,229.7,345.07499999999953,504.43699999999944,0.125,102.42803609186818,0.12203690002206713,nan,1638.8485774698909,200,10,
40009,high,moderate,DT-OPT,200,199,331.915891882773,599.9716649532706,0.0,2.2111111111111112,15.678586776295361,1.3641945393934707,0.32159467394042596,0.20168576521517698,0.0,0.0,1.9525333335302244,18.46569570287303,36.105782883402455,27740.0,4.15562469945126,0.008811026641493174,100.0,0.0,100.0,0.0,230.05,451.3149999999999,654.5849999999997,0.140625,105.2714712711152,0.1335831999895163,nan,1497.1942580780828,200,10,
40009,high,moderate,SemiGreedy,200,199,273.06050943333923,380.7462322928873,0.0,2.2111111111111112,56.28508564615246,3.7682308554325634,0.32786344125039557,0.1,0.0,0.0,1.8488058593513303,24.952636268572466,53.59739963843641,16060.0,2.4058879838928346,0.0017994950913404612,100.0,0.0,43.0,57.0,240.14999999999998,413.11499999999984,561.0019999999998,0.140625,104.95178374895711,0.1339901000028476,nan,1492.6475910962788,200,10,
40009,high,moderate,Fog-only,200,199,326.98604809193057,597.7264627389092,0.0,2.2111111111111112,16.310633335737013,1.5509274500715093,0.31566049431793364,0.12428522110284657,0.0,0.0,1.9729843466899832,17.897583357640144,35.819640915336635,30660.0,4.593058878340866,0.01209032236133913,100.0,0.0,100.0,0.0,28.7,47.07999999999997,72.35799999999986,0.078125,102.16638504629537,0.0764684000168927,nan,2615.4594571851617,200,10,
40009,high,moderate,DRL-OO-2025,200,199,325.05736612167425,597.7264627389092,0.0,2.2111111111111112,17.20466452043797,1.5830652768675406,0.3175141108069461,0.12168514412416852,0.0,0.0,1.9778438829665927,18.061033982304757,35.819640915336635,32120.0,4.811775967785669,0.012303791592778675,100.0,0.0,98.5,1.5,451.5,4602.069999999996,6108.078999999994,0.4375,97.40666716135439,0.4491478999843821,nan,445.2876213090487,200,10,505
40000,high,moderate,DT-KF-CostAware,500,497,365.6271007506971,820.6882787417588,0.4,5.522222222222222,52.06084548052754,3.8654210823318502,0.3303786337843133,0.15553933315347626,0.0,0.0,1.791529679539106,20.75970741131901,42.25410635775923,93440.00000000001,2.059955189801811,0.03469753513335707,99.6,0.0,99.6,0.4,2576.95,4170.304999999999,4938.217999999999,3.546875,99.20743416876971,3.5752108999877237,539.8984375,139.8518895771203,500,25,
40000,high,moderate,DT-OPT,500,497,363.37341151668073,801.1115164385875,0.2,5.522222222222222,53.66537457435418,3.9597892570545845,0.3301901528937466,0.15185812072184193,0.0,0.0,1.7846894274549214,20.975278009965713,42.88119407352253,90520.00000000004,1.9955815901205052,0.03181101875695113,99.8,0.0,99.4,0.6,2345.4,3541.9949999999994,4636.927999999996,3.328125,98.79159090654593,3.3688343000249006,535.9375,148.41929150279202,500,25,
40000,high,moderate,SemiGreedy,500,498,281.15659256590703,458.9855600713309,0.0,5.533333333333333,144.92884318203372,9.919182035969834,0.3337799428485756,0.07593593064439393,0.0,0.0,1.5892982761196222,20.084456574949368,39.22325035480632,83220.00000000003,1.8346475909172384,0.019368178544101344,100.0,0.0,54.0,46.0,2336.85,3560.389999999999,4290.799,3.28125,99.26749438063217,3.3054627000237815,539.875,151.2647533419157,500,25,
40000,high,moderate,Fog-only,500,498,361.5020701537368,797.9182428714633,0.6,5.533333333333333,52.12772218571641,4.3347876923320845,0.33207276935831387,0.12575630039044672,0.0,0.0,1.8478654851113325,20.35251932340401,38.684433640867,112420.0,2.4783835877303035,0.04679973100972423,99.4,0.0,100.0,0.0,295.1,448.4749999999991,600.6869999999999,2.171875,100.00899303767996,2.1716797000262886,520.23828125,230.23653073422724,500,25,
40000,high,moderate,DRL-OO-2025,500,497,346.7471591227635,766.4572243560995,0.6,5.522222222222222,65.0602774094678,5.409233756760676,0.3305236165285006,0.1221329702745632,0.0,0.0,1.8284759366110677,19.93504229379843,39.112409143651696,87600.0,1.9312079904391977,0.030913477217021212,99.4,0.0,93.4,6.6,13063.45,14857.429999999998,15949.259999999998,8.40625,99.74150206258837,8.428036299999803,740.1943359375,59.32580048332394,500,25,501
40001,high,moderate,DT-KF-CostAware,500,498,370.576482117022,784.4572494585583,1.0,5.533333333333333,52.85319796096345,3.732295964380695,0.33047054384580526,0.13021658659525873,0.0,0.0,1.792953116970589,20.239235011966322,39.90048177548004,103660.0,2.5119679545975,0.04354590089298814,99.0,0.0,100.0,0.0,435.95,751.3949999999994,991.1029999999992,0.578125,101.1622039021042,0.5714831999503076,nan,874.9163580722525,500,25,
40001,high,moderate,DT-OPT,500,498,368.5823757108558,784.4572494585583,0.8,5.533333333333333,54.448021378863174,3.829410254109252,0.33061096066569723,0.12888714958452366,0.0,0.0,1.800480938639027,20.374637627981585,40.9607057346896,102200.0,2.476588124251056,0.041221280746747815,99.2,0.0,99.8,0.2,438.9,767.3749999999998,896.4509999999998,0.5625,99.02342656932227,0.5680473999818787,nan,880.2082361717535,500,25,
