seed,load,qos_regime,algorithm,arrived_tasks,completed_tasks,mean_latency_ms,p95_latency_ms,dmr_pct,throughput_tasks_s,energy_j,monetary_cost,run_cost_index,fairness,rejection_rate_pct,network_failure_rate_pct,mean_packet_loss_pct,mean_jitter_ms,p95_jitter_ms,retransmission_bytes,retransmission_overhead_pct,retransmission_energy_j,sla_success_pct,local_pct,fog_pct,cloud_pct,decision_median_us,decision_p95_us,decision_p99_us,cpu_s,cpu_utilization_pct,wall_s,peak_memory_kib,simulator_throughput_tasks_s,policy_seed
10029,medium,clean,DT-OPT,953,952,310.84715659424086,698.3512418666775,3.4627492130115427,10.577777777777778,130.0010852498691,8.227922092125603,0.30295216735904407,0.599834057590373,0.0,0.0,0.09946385608723307,2.7743177122932003,5.636712386761281,13140.00000000008,0.22077354749823716,0.0049242804412742746,96.53725078698845,0.0,99.89506820566632,0.1049317943336831,457.25,757.4399999999999,892.485,1.5,99.0360164281743,1.514600499998778,nan,755.3146852922093,
10029,medium,clean,SemiGreedy,953,952,221.8743112417603,368.78160005522886,0.0,10.577777777777778,328.6888055170293,16.516396406073248,0.2925737691200511,0.39472801692262716,0.0,0.0,0.08787190518874016,2.955112472549058,5.91865991204075,5840.000000000011,0.09812157666588277,0.0014335812707357537,100.0,0.0,63.588667366211965,36.411332633788035,475.95,744.6949999999998,957.1489999999997,1.46875,97.85033066572896,1.5010169000015594,nan,762.1499797895757,
10029,medium,clean,Fog-only,953,952,289.89531795483873,597.8486037070265,0.1049317943336831,10.577777777777778,129.96232174219764,8.444861458961448,0.29677819834983077,0.6125662376987131,0.0,0.0,0.09906376617844137,2.9318384552260452,5.92282452402723,11680.000000000056,0.19624315333176612,0.0042997691701495075,99.89506820566632,0.0,100.0,0.0,53.9,92.79499999999994,125.55699999999999,0.90625,98.53428818966933,0.9197306000278331,nan,1243.8424903611774,
10029,medium,clean,DRL-OO-2025,953,952,303.1115118609226,681.9075864266832,3.2528856243441764,10.577777777777778,134.04820785143227,8.81922243524465,0.3004803805714589,0.5795524905523411,0.0,0.0,0.0980983056835243,2.8562334231910476,5.632154445566824,8760.000000000093,0.14718236499882545,0.0021045766111326913,96.74711437565583,0.0,97.90136411332634,2.0986358866736623,792.25,1123.4149999999993,1531.2029999999988,1.953125,99.17770039125321,1.9693186999647878,nan,580.9115609476796,505
10000,high,clean,DT-KF-CostAware,1568,1544,446.7200608263181,1075.3188331937013,14.795918367346939,17.155555555555555,184.68858417855552,16.579066255825335,0.38147029287785156,0.8768980477223427,0.6377551020408163,0.0,0.11941161280294069,3.9642283400437694,7.843961783797488,21899.99999999998,0.17832978763772298,0.008433290589913755,85.20408163265306,0.0,89.03061224489795,10.331632653061224,502.9,839.1,1069.26,2.6875,100.05847882993534,2.6859292999724858,nan,715.2086989109052,
10000,high,clean,DT-OPT,1568,1542,449.2540808031171,1141.28052948583,15.178571428571429,17.133333333333333,183.21764184269355,16.482446566207862,0.38223635691716185,0.8800458514726114,0.6377551020408163,0.0,0.1190248795549463,3.9169241351519655,7.979314551121407,10219.999999999982,0.08321202995177107,0.002340509576521687,84.82142857142857,0.0,89.34948979591837,10.012755102040817,523.7,935.5,1030.9799999999998,2.875,98.63689303101313,2.914730900025461,nan,659.0659878698303,
10000,high,clean,SemiGreedy,1568,1557,305.15851280660877,511.355151095671,0.701530612244898,17.3,369.9925999176039,26.181262704729892,0.3438290645211492,0.5920101744622285,0.0,0.0,0.11123800975556218,4.191605809073971,8.303955610997084,16060.000000000015,0.1305751036531354,0.002232438713979379,99.2984693877551,0.0,67.53826530612245,32.46173469387755,573.8,741.0,1020.2599999999998,2.703125,99.78902040108213,2.7088400999782607,nan,709.1596141150659,
10000,high,clean,Fog-only,1568,1552,530.1502875104202,1117.8049024379256,38.64795918367347,17.244444444444444,107.0501659519992,12.913135586855093,0.4102877114851792,0.9852678425341144,0.0,0.0,0.12330199324039005,3.7581068692244246,7.217871623986063,21900.000000000015,0.1780569595270028,0.010435387968898327,61.35204081632653,0.0,100.0,0.0,63.4,79.4,123.45999999999988,1.546875,100.22134704457382,1.5434586000046693,nan,1244.60740313617,
10000,high,clean,DRL-OO-2025,1568,1549,388.4868549000479,958.0286849159044,8.545918367346939,17.211111111111112,276.08606818474743,21.200265979334073,0.3613127301352949,0.7180034129692833,0.3826530612244898,0.0,0.11414289338301196,4.11389445073705,8.275378913681037,13140.000000000044,0.10688164899025347,0.003763091648852881,91.45408163265306,0.0,72.06632653061224,27.551020408163264,783.6,1133.6,1376.6599999999999,3.171875,99.44501724837443,3.189576599979773,nan,602.2742955952781,501
10001,high,clean,DT-KF-CostAware,1549,1540,431.3315746386285,992.3502921085144,11.814073595868303,17.11111111111111,163.71833508673387,15.991484797486777,0.3749709534723306,0.9296555060119147,0.2582311168495804,0.0,0.12311150309956473,3.5521321891450324,6.874966499113218,7300.0000000000755,0.06823126248024636,0.002330225499128909,88.18592640413169,0.0,92.64041316978695,7.101355713363461,490.8,776.04,1038.3679999999995,2.640625,99.33315081424949,2.658352200000081,nan,719.6187171887689,
10001,high,clean,DT-OPT,1549,1540,435.16180265556693,1004.1277582890044,12.395093608779858,17.11111111111111,161.17932798920435,15.868404406033228,0.3755903738698451,0.9267971682081468,0.2582311168495804,0.0,0.12318954969599236,3.5644153851400806,6.930322627166806,5840.000000000075,0.05459105133017149,0.001517932688049185,87.60490639122014,0.0,92.76952872821175,6.97224015493867,498.8,653.3199999999997,871.1439999999998,2.515625,97.80282515017255,2.572139399999287,nan,743.7388502351507,
10001,high,clean,SemiGreedy,1549,1545,302.64898904411115,488.81861232236463,0.32278889606197547,17.166666666666668,345.7887513956837,25.616632582020344,0.3406671622940517,0.6408187293393108,0.0,0.0,0.11411578578309806,3.588412979184881,7.08613130157689,13140.000000000136,0.12279114935599722,0.0020714730479438627,99.67721110393802,0.0,68.88315041962557,31.116849580374435,568.9,746.7399999999998,1003.9599999999998,2.609375,98.34861393477023,2.6531894000363536,nan,721.0190120516041,
10001,high,clean,Fog-only,1549,1544,513.1068846935631,1059.805148791646,36.92704970948999,17.155555555555555,106.70632235090389,13.0554125203256,0.40309621417870517,0.9817288115491306,0.0,0.0,0.12646208090700867,3.543002403284787,6.797654664452808,20440.000000000044,0.19100845455377186,0.008065188053428533,63.07295029051001,0.0,100.0,0.0,64.9,86.5,117.8919999999999,1.515625,97.07027577333534,1.561368800001219,nan,1225.2070106681435,
10001,high,clean,DRL-OO-2025,1549,1543,379.2201421986695,869.064269585873,8.457069076823757,17.144444444444446,252.1365331993623,20.795258911497996,0.35736470415217275,0.775800719648172,0.1291155584247902,0.0,0.11705992306432565,3.624210660811105,7.002078234874593,14600.00000000008,0.1364393024064069,0.004588065021458182,91.54293092317624,0.0,76.56552614590058,23.30535829567463,648.6,1017.9799999999999,1383.8039999999996,2.953125,98.46007361282967,2.999312200001441,nan,637.812895902961,502
10002,high,clean,DT-KF-CostAware,1598,1581,451.1562494552295,1014.4619583825588,14.267834793491865,17.566666666666666,181.24868149410673,16.905082125067707,0.38455234640710106,0.9192192369768477,0.5006257822277848,0.0,0.11917507884298645,3.792229175661805,7.56869482089885,29200.000000000033,0.11594399476219046,0.005536595189462696,85.73216520650813,0.0,91.48936170212765,8.010012515644556,448.95,655.1349999999999,849.5779999999997,2.578125,99.59891937678222,2.5885070000076666,nan,761.0564700014971,
10002,high,clean,DT-OPT,1598,1579,444.7882913433552,975.0746583893196,13.57947434292866,17.544444444444444,182.5308752701881,16.99659977779888,0.3854060676297652,0.9225527433444978,0.6257822277847309,0.0,0.11925562427973029,3.767181189483879,7.5330246819368085,33580.00000000004,0.1333477985382414,0.008773683069708714,86.42052565707134,0.0,91.98998748435544,7.3842302878598245,498.65,742.4599999999999,1035.734,2.734375,99.83226536465975,2.7389691999997012,nan,719.2486866957887,
10002,high,clean,SemiGreedy,1598,1591,315.33403987515374,577.811464665902,1.7521902377972465,17.677777777777777,367.1767284158417,26.931789522899923,0.3510602587250865,0.6651282747386996,0.0,0.0,0.11577770060650237,4.190224251593564,8.251864777748574,33580.00000000011,0.13330865125111085,0.006109357760926544,98.24780976220275,0.0,70.40050062578223,29.59949937421777,464.55,717.905,945.2909999999996,2.5,99.6132297188396,2.5097068000468425,nan,784.9522501844561,
10002,high,clean,Fog-only,1598,1589,614.013016749628,1517.6538202245258,37.48435544430538,17.655555555555555,118.112943902992,13.741956240549118,0.41431564380789215,0.9932343870470316,0.0,0.0,0.11977163341239795,3.6617541454214932,7.354874006447855,26280.000000000095,0.10432850967478244,0.008987349459816961,62.51564455569462,0.0,100.0,0.0,54.4,84.7,123.62399999999998,1.53125,98.07081811314683,1.561371700023301,nan,1261.7110967046483,
10002,high,clean,DRL-OO-2025,1598,1588,394.8012046084455,930.2814579923622,8.51063829787234,17.644444444444446,266.04233352655274,21.497294028091964,0.36507860054874813,0.8339280734496,0.1251564455569462,0.0,0.1166837309390161,4.085819406761878,8.073306833495064,35040.000000000044,0.13918252115393606,0.008251370105469953,91.48936170212765,0.0,78.41051314142679,21.46433041301627,785.6500000000001,1239.445,1623.321999999999,3.265625,97.61596298089367,3.345380100014154,nan,588.8717996474198,503
10003,high,clean,DT-KF-CostAware,1557,1548,425.7201974624551,947.0638072270166,11.881824020552344,17.2,168.6380584845955,15.981676194827925,0.37788417173419386,0.9398092983957451,0.12845215157353887,0.0,0.12081389407160056,3.762215392220304,7.502981140604594,10220.000000000015,0.07970480211294166,0.002534988194550681,88.11817597944766,0.0,93.12780989081567,6.74373795761079,427.7,637.3,832.8100000000004,2.359375,100.10865090214641,2.3568143000011332,nan,819.3263253702557,
10003,high,clean,DT-OPT,1557,1548,426.301265930986,1000.229974993829,11.881824020552344,17.2,169.33649557401304,16.01231377611509,0.37818976617769573,0.9358070073537057,0.12845215157353887,0.0,0.12065391687450253,3.737796741891315,7.39759404929894,11680.000000000022,0.09108938379747603,0.005589929995543913,88.11817597944766,0.0,93.25626204238921,6.615285806037251,536.2,733.55,968.6700000000002,2.765625,98.90117199558809,2.7963520999765024,nan,690.5425107289694,
10003,high,clean,SemiGreedy,1557,1551,306.08390515052844,534.8412599269234,0.6422607578676943,17.233333333333334,351.42516433761045,25.56717981937527,0.3487695689058825,0.7047877700258149,0.0,0.0,0.1141447204419097,4.070339736777659,8.098108848786849,8760.000000000096,0.06831592966828325,0.0021114805343576434,99.35773924213231,0.0,69.94219653179191,30.057803468208093,549.5,718.2,983.1700000000003,2.515625,97.59707798205147,2.5775618000188842,nan,749.1575953623509,
10003,high,clean,Fog-only,1557,1550,516.74276868398,1122.0499356197192,32.113037893384714,17.22222222222222,118.06832354946553,13.206035970388594,0.4071264072777484,0.978299465101279,0.0,0.0,0.12223465807863043,3.711249339692397,7.258284604889452,26280.00000000003,0.2049477890048477,0.012764834316679751,67.88696210661529,0.0,100.0,0.0,54.6,98.2,130.58000000000013,1.578125,99.32031392130106,1.5889246999868192,nan,1215.287294618819,
10003,high,clean,DRL-OO-2025,1557,1546,374.38006533827894,850.6064580912862,7.064868336544637,17.177777777777777,248.8955407511668,20.23075856938242,0.3612559028472558,0.8000159623116878,0.25690430314707774,0.0,0.11576004090860773,3.939021687667783,7.6433495968768925,13140.000000000038,0.10252768188890664,0.004365385702387124,92.93513166345537,0.0,78.67694283879256,21.066152858060374,690.3,1239.6,1541.2700000000007,3.203125,99.16721981045386,3.2300239999894984,nan,597.828375270982,504
10004,high,clean,DT-KF-CostAware,1569,1561,406.95286373226133,921.3702316198927,10.197578075207138,17.344444444444445,162.26260973807308,14.2209723307206,0.36367447777901063,0.9197084309622758,0.12746972594008923,0.0,0.1251305632942556,3.3961062959357537,6.727768335772983,17519.999999999025,0.07234231790236605,0.006227871518119554,89.80242192479287,0.0,96.74952198852772,3.123008285532186,445.5,676.8349999999999,924.7149999999975,2.53125,99.6608989911389,2.539862700039521,nan,763.033371831416,
10004,high,clean,DT-OPT,1569,1561,409.9880305382824,910.6514183400046,10.707456978967496,17.344444444444445,161.06681623115645,14.164097877030343,0.3644926697546393,0.9242923715299144,0.12746972594008923,0.0,0.1251885839046138,3.3787418928373945,6.51732469491626,32119.99999999902,0.1326273692432218,0.010597208733056555,89.2925430210325,0.0,96.87699171446782,2.995538559592097,442.9,816.03,1105.03,2.5625,99.16445673328464,2.584091200027615,nan,749.9735303379732,
10004,high,clean,SemiGreedy,1569,1563,293.9200353425526,504.3027178999267,0.12746972594008923,17.366666666666667,349.39061269814243,24.757761096311725,0.33371633912153764,0.6688197680265495,0.0,0.0,0.11695294149192408,3.5054838615804225,6.956634686552373,14599.999999999067,0.060280197220286325,0.0026884709510803526,99.87253027405991,0.0,72.27533460803059,27.724665391969406,489.15,983.545,1525.1419999999996,2.703125,93.94944543987575,2.8772123000235297,nan,673.5686483698652,
10004,high,clean,Fog-only,1569,1563,420.01621731839333,941.1624767684523,13.702995538559593,17.366666666666667,134.32130580668237,12.628850139587758,0.3730130620910226,0.9640792078270176,0.0,0.0,0.12612264322982525,3.3795688301119062,6.580330640708006,35039.99999999998,0.14467247332869634,0.011678334110494827,86.29700446144041,0.0,100.0,0.0,48.6,77.55999999999995,128.01199999999972,1.140625,84.11392282870035,1.3560477999853902,nan,1429.153161135529,
10004,high,clean,DRL-OO-2025,1569,1561,363.32762768550316,848.5628614995557,6.9471000637348626,17.344444444444445,234.61227290752825,18.297102860066833,0.34692032331540373,0.8281326755596852,0.0,0.0,0.12113056112703535,3.366138803544398,6.625652360449897,21899.999999999036,0.09042029583043129,0.0045686328759156096,93.05289993626513,0.0,84.44869343530911,15.551306564690886,784.3499999999999,1299.5449999999996,1588.952,3.265625,100.26891797518132,3.256866700015962,nan,595.0504514018033,505
10005,high,clean,DT-KF-CostAware,1634,1618,444.2101836695067,1031.682028235463,14.137086903304773,17.977777777777778,178.29268732050204,16.488344454181995,0.38298131487478926,0.9673216924845367,0.48959608323133413,0.0,0.12897390934615863,3.714173635380209,7.465678416000451,23360.00000000004,0.14157000039574175,0.00750681178244344,85.86291309669522,0.0,92.53365973072215,6.976744186046512,440.45,926.675,1631.0850000000046,2.53125,92.09583263996213,2.748495700012427,nan,722.5770809796139,
10005,high,clean,DT-OPT,1634,1621,450.3582451172302,1084.9588187185298,15.238678090575275,18.011111111111113,179.70831255272037,16.57578773374353,0.3844897986909456,0.9667032050781317,0.4283965728274174,0.0,0.12863198973929418,3.6993814027798724,7.5380287887023085,30660.00000000001,0.18564689161951428,0.010707535400217504,84.76132190942472,0.0,92.7172582619339,6.854345165238678,396.0,1130.375,1541.945000000001,2.65625,99.11611374892917,2.679937599983532,nan,741.062030702582,
10005,high,clean,SemiGreedy,1634,1631,313.96737746308,563.3778453860405,2.5091799265605874,18.122222222222224,362.9971091824954,26.34599021762084,0.347062364224285,0.6877560952635132,0.0,0.0,0.12941925099423568,3.826703633238032,7.533622908268088,24820.00000000012,0.15021958871910276,0.007081736942961622,97.49082007343941,0.30599755201958384,72.52141982864137,27.172582619339046,385.95,852.7750000000001,1119.8200000000004,2.171875,96.52396400963598,2.2500888999784365,nan,882.6317929122856,
10005,high,clean,Fog-only,1634,1609,642.8284062036985,2114.6490219925327,36.8421052631579,17.877777777777776,128.8122972025957,13.84792030108627,0.4097525973853741,0.9886991344570422,0.0,0.0,0.1295926784199228,3.7061492544200885,7.237283589628862,29200.000000000015,0.17672263872076543,0.011916436441662893,63.1578947368421,0.0,100.0,0.0,52.7,91.275,116.97500000000005,1.34375,99.66403116214653,1.3482797999749891,nan,1472.9880252131943,
10005,high,clean,DRL-OO-2025,1634,1624,391.0819577848045,940.1819016661728,9.057527539779683,18.044444444444444,264.2221893738859,21.04245614703433,0.36341035678962724,0.8239098300073909,0.30599755201958384,0.0,0.1292483312760001,3.8201767732377996,7.785327144802692,32120.000000000036,0.1948906373494196,0.011198695060876963,90.94247246022032,0.0,78.27417380660955,21.41982864137087,614.1500000000001,1045.8,1362.840000000001,2.5625,98.94459612164592,2.5898332000360824,nan,766.8447527710782,501
10006,high,clean,DT-KF-CostAware,1618,1604,446.33035038639923,1064.36991936598,13.411619283065512,17.822222222222223,200.97731139968187,17.770461024322685,0.3811859240468974,0.9291508695110446,0.24721878862793573,0.0,0.11264785327707695,3.473983044256503,6.9089853435387205,10220.000000000022,0.06336254354857412,0.003222235948530837,86.58838071693448,0.0,89.86402966625464,9.88875154511743,353.6,668.1,861.7400000000001,2.0,98.3314577440827,2.0339370999718085,nan,964.1399431807309,
10006,high,clean,DT-OPT,1618,1604,442.4585818553513,1009.5780228505532,12.175525339925834,17.822222222222223,203.75967279026898,17.928298140320983,0.3804855146861261,0.9334131191287571,0.18541409147095178,0.0,0.11270609528589384,3.57231814108124,7.114071684098287,20440.00000000002,0.126692521279726,0.005974670636137529,87.82447466007416,0.0,89.55500618046972,10.259579728059332,327.7,603.8,807.1400000000001,1.84375,95.11960952318307,1.9383490000036545,nan,1011.6857181014889,
10006,high,clean,SemiGreedy,1618,1610,311.10671707084094,548.0965092274174,0.9888751545117429,17.88888888888889,384.8501729082087,26.913558459390977,0.3503003143659549,0.597047284642409,0.0,0.0,0.10749061640241983,3.452971804231448,6.571542280936726,13140.000000000098,0.08144062894478107,0.002592388552433071,99.01112484548825,0.0,69.53028430160693,30.469715698393077,453.1,744.9,1042.2,2.15625,98.77452253699468,2.1830021999776363,nan,898.3041794552884,
10006,high,clean,Fog-only,1618,1601,627.5812455883412,1318.6313055592586,52.78121137206428,17.788888888888888,114.05819472371851,13.561438087747524,0.4309407949261806,0.9901452923307035,0.0,0.0,0.116241789100236,3.5229204974262927,6.943741951328421,26280.000000000167,0.16288125788956198,0.009529852038212822,47.21878862793572,0.0,100.0,0.0,41.4,74.8,111.96000000000014,1.09375,96.70661692212875,1.1309981000376865,nan,1733.8667500278352,
10006,high,clean,DRL-OO-2025,1618,1601,389.5605675842094,925.4047277820661,9.27070457354759,17.788888888888888,298.4202855705015,22.53981113049475,0.3661412959505202,0.7314336552248346,0.4326328800988875,0.0,0.10912851731058419,3.474771678056608,6.757029289874783,16060.000000000038,0.09958284955145887,0.00493233733583666,90.72929542645241,0.0,72.43510506798516,27.132262051915944,528.6,958.6,1329.7000000000007,2.375,98.61536552960183,2.408346799958963,nan,814.2515023307335,502
10007,high,clean,DT-KF-CostAware,1610,1593,437.01478274906583,967.7749274803288,13.229813664596273,17.7,176.52073360472878,17.699949447031834,0.3741185036168112,0.9241421682895316,0.37267080745341613,0.0,0.1121540831640742,3.7415861292969064,7.316232845086929,17519.999999999574,0.10759259180789008,0.005849221037306259,86.77018633540372,0.0,93.1055900621118,6.521739130434782,297.7,584.8399999999998,837.7200000000003,1.859375,99.7547301109527,1.8639467000029981,nan,1063.8716225076664,
10007,high,clean,DT-OPT,1610,1594,441.0034665599614,967.2764494579807,14.099378881987578,17.711111111111112,175.7394711762272,17.671028052261722,0.37466749459145643,0.925961455045345,0.3105590062111801,0.0,0.11226077500359245,3.7264213031540017,7.603412017540687,18979.999999999574,0.11654469181911266,0.00748609045505446,85.90062111801242,0.0,93.1055900621118,6.583850931677019,344.2,689.4199999999997,880.9120000000005,2.03125,98.9421266128939,2.0529678000020795,nan,965.9187055919685,
10007,high,clean,SemiGreedy,1610,1603,306.19488352651626,506.3174640285733,1.0559006211180124,17.81111111111111,364.27597662124,27.299246420460737,0.3399546813838924,0.6719227332680935,0.0,0.0,0.10349536680021237,3.8332813767310974,7.601174911927975,13139.999999999549,0.08058866276974616,0.004198525056072292,98.94409937888199,0.062111801242236024,70.06211180124224,29.875776397515526,397.7,846.2099999999998,1241.672,2.1875,98.72329455989927,2.2157890999806114,nan,894.9407685132812,
10007,high,clean,Fog-only,1610,1592,483.78060378078777,963.3760296820388,28.13664596273292,17.68888888888889,122.33159430662778,15.045344954117741,0.3962441363449703,0.9793319196028365,0.0,0.0,0.11470870369911149,3.672545283224334,6.990052068934587,21900.000000000484,0.13431311994474693,0.008382776658857049,71.86335403726709,0.0,100.0,0.0,52.7,107.87999999999998,188.45000000000016,1.453125,93.79718300946408,1.5492202999885194,nan,1279.99871936528,
10007,high,clean,DRL-OO-2025,1610,1599,382.6399701168415,851.9616783590924,8.944099378881987,17.766666666666666,265.7448555829517,22.176539182940132,0.35343706884980963,0.7777470273886415,0.0,0.0,0.10639175820243349,3.7537580870498575,7.360520261261953,14599.999999999545,0.08954207996315985,0.004222668142211554,91.05590062111801,0.0,78.13664596273291,21.86335403726708,615.5,1051.11,1422.0680000000011,2.59375,99.59189497392228,2.604378599964548,nan,761.4100346343629,503
10008,high,clean,DT-KF-CostAware,1639,1626,431.73333519345726,940.1716551717828,12.690665039658327,18.066666666666666,174.29092391339415,17.101477895201516,0.3804205166727748,0.9475347634745068,0.06101281269066504,0.0,0.11933232600202498,3.633787509388054,7.395916452138786,16060.000000000005,0.10901348767000439,0.005299985060893237,87.30933496034167,0.0,92.4954240390482,7.443563148261135,294.1,570.1899999999999,804.2219999999992,1.84375,99.46747474178996,1.8536210000165738,nan,1087.061486669596,
10008,high,clean,DT-OPT,1639,1624,432.94572514721955,930.3227611827527,13.056741915802318,18.044444444444444,173.9586109872851,17.084052061084602,0.3822564052730134,0.9497469885176227,0.18303843807199513,0.0,0.11953980306558408,3.5668861147120325,7.40753520657595,17520.000000000015,0.11893132062438139,0.005861150271433281,86.94325808419768,0.0,92.4954240390482,7.3215375228798045,370.9,671.6899999999999,925.002,2.109375,99.18124894553789,2.126788099994883,nan,947.4380640012271,
10008,high,clean,SemiGreedy,1639,1632,301.35627961993777,498.65645036321877,0.24405125076266015,18.133333333333333,365.0782788526133,26.835715305023562,0.3464228596195537,0.6741529027117846,0.0,0.0,0.11592868389096085,3.6845399258240925,7.2744967932016475,17520.00000000004,0.11890461162577651,0.002725225600486513,99.75594874923733,0.0,70.04270896888346,29.957291031116533,342.1,655.05,925.4919999999997,1.921875,100.4338900830672,1.9135721999919042,nan,1053.0044280579143,
10008,high,clean,Fog-only,1639,1629,515.1398456508242,1097.7516624764628,34.106162294081756,18.1,110.5387763249236,13.943764379871281,0.4132105918651557,0.9914697407632137,0.0,0.0,0.12075839149587193,3.5282763390404233,6.967936365262641,16060.000000000007,0.10899589399029494,0.0052598536974478175,65.89383770591824,0.0,100.0,0.0,50.0,85.83,123.70399999999987,1.3125,98.92638678246166,1.3267441000207327,nan,1518.7555761269352,
10008,high,clean,DRL-OO-2025,1639,1628,376.30818230749526,860.650490873916,7.87065283709579,18.08888888888889,258.1144202322749,21.410880835576137,0.361238313605381,0.819275798713892,0.12202562538133008,0.0,0.11725046596264031,3.685894801817521,7.32794935312294,17520.00000000001,0.1189417604928426,0.005932829098293485,92.12934716290421,0.0,77.79133618059792,22.086638194020743,516.5,982.0299999999995,1374.7479999999994,2.390625,98.89888131610171,2.4172416999936104,nan,833.5947538904886,504
10009,high,clean,DT-KF-CostAware,1620,1604,448.4796560516505,1053.9875466247945,14.753086419753087,17.822222222222223,210.0353660441067,18.18979041597004,0.394206735935864,0.9207230879468197,0.43209876543209874,0.0,0.1189899089284473,3.677168461744955,7.26039310213993,24820.000000000004,0.11737156361290482,0.0070531211320883904,85.24691358024691,0.0,89.44444444444444,10.123456790123457,408.1,659.0,867.4799999999998,2.21875,99.80062814503853,2.223182399990037,nan,886.5669321639253,
10009,high,clean,DT-OPT,1620,1606,447.3299828817627,1005.8942026838365,15.061728395061728,17.844444444444445,209.5501786834461,18.17431452340689,0.39354689357658007,0.9240361017938387,0.30864197530864196,0.0,0.11912043833861924,3.6346011793488437,7.12456352266245,18980.000000000022,0.08975305284511276,0.004661236713592483,84.93827160493827,0.0,90.06172839506173,9.62962962962963,404.8,733.6,955.1199999999999,2.203125,99.76287397852761,2.2083616000018083,nan,892.5168776700275,
10009,high,clean,SemiGreedy,1620,1613,311.4202704554504,548.387440941105,0.7407407407407407,17.92222222222222,383.40587473262593,27.252973737503687,0.35885470594157237,0.6724806328709718,0.0,0.0,0.11076642326166991,3.837586669004848,7.484389564993387,21900.000000000015,0.10353612751339275,0.006873683665988032,99.25925925925925,0.0,68.76543209876543,31.234567901234566,283.5,538.2,840.4799999999999,1.625,99.97988097244354,1.62532699998701,nan,1212.679048594992,
10009,high,clean,Fog-only,1620,1609,624.1833188515272,1257.426399966002,51.111111111111114,17.877777777777776,126.87993924886588,14.143068666553873,0.4362500519276843,0.9967140419555435,0.0,0.0,0.1214139248205339,3.5783364544299205,7.068836369105569,27740.00000000002,0.13114576151696414,0.009361008806370079,48.888888888888886,0.0,100.0,0.0,34.5,60.1,92.18999999999994,1.015625,99.4295278245466,1.0214521000161767,nan,1929.6059012153241,
10009,high,clean,DRL-OO-2025,1620,1605,383.89686172273593,887.9673339611946,8.765432098765432,17.833333333333332,300.2825998113267,22.863128921242865,0.3719730885060076,0.7848046878570971,0.30864197530864196,0.0,0.11226342432823491,3.6971353681475474,7.124424022511951,20440.00000000001,0.09665039702555099,0.003886789602680864,91.23456790123457,0.0,72.71604938271605,26.97530864197531,620.5,1050.4,1431.1299999999999,2.734375,98.06330025176574,2.7883775000227615,nan,706.8626826833564,505
10010,high,clean,DT-KF-CostAware,1630,1620,449.1370421996,1079.6772425231575,13.680981595092025,18.0,176.05343443835346,16.925472293145358,0.37971317652778563,0.9442893831982001,0.24539877300613497,0.0,0.12392003281775239,3.8354810741908696,7.4804522306225385,30660.000000000156,0.1538288018893757,0.010071261059276094,86.31901840490798,0.0,93.68098159509202,6.07361963190184,327.45000000000005,591.3899999999999,849.9509999999997,1.890625,97.7939394209442,1.9332742000115104,nan,1033.4798860855353,
10010,high,clean,DT-OPT,1630,1623,446.3615138625049,1017.5552998729232,13.558282208588958,18.033333333333335,176.31785795910915,16.963205655166743,0.3792594430854834,0.9484343566510198,0.18404907975460122,0.0,0.1238528095909217,3.8248692365775385,7.768159822790475,27740.000000000146,0.13911749856908145,0.007503930802549531,86.44171779141104,0.0,93.68098159509202,6.134969325153374,384.15,665.9649999999998,951.7069999999998,2.109375,98.44962177514064,2.142593299970031,nan,932.5148174541322,
10010,high,clean,SemiGreedy,1630,1628,307.5079565717842,542.0721936164582,0.49079754601226994,18.08888888888889,372.68278448177654,27.215111082846455,0.34349956168890095,0.6743266755935438,0.0,0.0,0.11913485528583698,3.978335961134707,7.856840208272738,33580.00000000022,0.1683917291077551,0.005704444870842095,99.50920245398773,0.0,71.22699386503068,28.773006134969325,357.5,720.5749999999999,954.7999999999997,1.984375,99.08617270074295,2.002676000003703,nan,997.6651240621577,
10010,high,clean,Fog-only,1630,1614,630.7087777820649,1539.6923146007978,37.607361963190186,17.933333333333334,128.6147808836236,14.601633420770185,0.4082054959446259,0.9864419872765828,0.0,0.0,0.12375442077719633,3.8424655867006146,7.394812949683282,36499.99999999954,0.1830344881605999,0.014778675472736407,62.392638036809814,0.0,100.0,0.0,40.2,62.94499999999996,92.83899999999996,1.046875,94.64837411713418,1.1060675999615341,nan,1806.3995365830124,
10010,high,clean,DRL-OO-2025,1630,1622,384.13738731242256,869.8613038477729,8.036809815950921,18.022222222222222,265.36553997714316,21.560844423615414,0.36013935364207533,0.807540533794088,0.3067484662576687,0.0,0.1210168587768593,3.907058342901886,7.8015323479881795,24820.000000000127,0.12466486272625643,0.0038177767042788567,91.96319018404908,0.0,79.14110429447852,20.552147239263803,570.0,984.4849999999998,1297.9629999999995,2.453125,99.34351175231052,2.4693358999793418,nan,809.1244289676083,501
