qos_regime,load,metric,comparator,n_pairs,mean_improvement,improvement_sd,improvement_ci95,normality_test,normality_p,test,statistic,raw_p,holm_p,effect_name,effect_size,effect_ci95_low,effect_ci95_high
moderate,high,energy_j,DRL-OO,30,45.56880539944664,12.431387840098855,4.641951323627829,Jarque-Bera,0.48597021640585697,paired_t,20.077454711316978,0.0,0.0,cohens_dz,3.665624947558894,3.1352889017736576,4.664040660931052
moderate,high,energy_j,DT-OPT,30,-27.960446457645023,7.707571059338755,2.8780511187533326,Jarque-Bera,0.6254053848508531,paired_t,-19.869511581358626,0.0,0.0,cohens_dz,-3.6276598999067544,-4.734402144342299,-3.0563057083175926
moderate,high,energy_j,Fog-only,30,-109.25427183548665,26.02722274503308,9.718713841583588,Jarque-Bera,0.6380710167971332,paired_t,-22.99170748039846,0.0,0.0,cohens_dz,-4.197692274191501,-5.615705399934059,-3.565346345816899
moderate,high,energy_j,SemiGreedy,30,135.46672107835477,8.907091606164741,3.3259589518672725,Jarque-Bera,0.7110775208651566,paired_t,83.30236423584296,0.0,0.0,cohens_dz,15.208861328494262,12.714118817188806,19.89164049507737
moderate,high,run_cost_index,DRL-OO,30,-0.05371739613832657,0.00303185792340747,0.0011321130899975937,Jarque-Bera,0.4155043914567697,paired_t,-97.04356318364376,0.0,0.0,cohens_dz,-17.71764953878651,-24.995809417648733,-14.425583123047407
moderate,high,run_cost_index,DT-OPT,30,-0.0408318211126859,0.0037991897440396555,0.0014186391807495817,Jarque-Bera,0.39104086725943077,paired_t,-58.86652416484391,0.0,0.0,cohens_dz,-10.74750772233599,-14.480034943061142,-8.84493800559317
moderate,high,run_cost_index,Fog-only,30,-0.012517050613983973,0.00983648763916784,0.003673000746481484,Jarque-Bera,0.3045476838375678,paired_t,-6.969836415402556,1.1591504334163005e-07,2.202385823490971e-06,cohens_dz,-1.2725122089456424,-1.9371209685857185,-0.8723750642912725
moderate,high,run_cost_index,SemiGreedy,30,-0.07190849886996985,0.004287939181089723,0.0016011410160570447,Jarque-Bera,0.5710268800957878,paired_t,-91.85276479926151,0.0,0.0,cohens_dz,-16.769943749924003,-21.263583657763384,-14.483388136300094
moderate,high,fairness,DRL-OO,30,0.14233365759562458,0.0312411711380431,0.011665631993890837,Jarque-Bera,0.35030513217251885,paired_t,24.954043692173627,0.0,0.0,cohens_dz,4.555964210390999,3.972634583478626,5.622972911052505
moderate,high,fairness,DT-OPT,30,0.015670951160644743,0.015288073899541807,0.005708654237685969,Jarque-Bera,0.9678553888047049,paired_t,5.614398193420649,4.609292840740409e-06,6.453009977036572e-05,cohens_dz,1.0250441791175808,0.6485252002285579,1.6228462676294453
moderate,high,fairness,Fog-only,30,-0.05141944919384039,0.028961975827336027,0.010814567428499648,Jarque-Bera,0.04802433644020371,wilcoxon_signed_rank,0.0,1.7343976281836149e-06,2.9484759679121453e-05,rank_biserial,-1.0,-1.0,-1.0
moderate,high,fairness,SemiGreedy,30,0.2463944394922691,0.03171753284287759,0.011843508179134564,Jarque-Bera,0.7716409196767497,paired_t,42.54927179308114,0.0,0.0,cohens_dz,7.7683986554962745,6.31225684331211,11.2964744673768
moderate,high,network_failure_rate_pct,DRL-OO,30,0.0,0.0,0.0,Jarque-Bera,1.0,paired_t,0.0,1.0,1.0,cohens_dz,0.0,0.0,0.0
moderate,high,network_failure_rate_pct,DT-OPT,30,0.0,0.0,0.0,Jarque-Bera,1.0,paired_t,0.0,1.0,1.0,cohens_dz,0.0,0.0,0.0
moderate,high,network_failure_rate_pct,Fog-only,30,0.0,0.0,0.0,Jarque-Bera,1.0,paired_t,0.0,1.0,1.0,cohens_dz,0.0,0.0,0.0
moderate,high,network_failure_rate_pct,SemiGreedy,30,0.0,0.0,0.0,Jarque-Bera,1.0,paired_t,0.0,1.0,1.0,cohens_dz,0.0,0.0,0.0
moderate,high,retransmission_overhead_pct,DRL-OO,30,0.10359603474413633,0.15741403460504047,0.05877930088670244,Jarque-Bera,0.5769553274936695,paired_t,3.604626819954178,0.0011565819142491662,0.015035564885239161,cohens_dz,0.6581118068923387,0.3674419681800263,1.046462150007737
moderate,high,retransmission_overhead_pct,DT-OPT,30,0.09243741278975867,0.15539519072632108,0.058025453035154356,Jarque-Bera,0.1791294441658117,paired_t,3.2581482030248945,0.002859077569065116,0.03430893082878139,cohens_dz,0.5948537554972188,0.2907311442529665,0.9432718648310554
moderate,high,retransmission_overhead_pct,Fog-only,30,0.3450038854141875,0.27177139809326567,0.10148099450601554,Jarque-Bera,0.5602395040279295,paired_t,6.9531382549472385,1.2116936098927056e-07,2.202385823490971e-06,cohens_dz,1.2694635558955696,0.8765676481095942,1.8484002932112507
moderate,high,retransmission_overhead_pct,SemiGreedy,30,-0.0208040625778329,0.09365638492503044,0.03497182981988642,Jarque-Bera,0.5343397654279493,paired_t,-1.2166660469277613,0.23354098836195347,1.0,cohens_dz,-0.2221318129509913,-0.6216841074617258,0.1304904214448743
moderate,high,sla_success_pct,DRL-OO,30,-0.32837051099686787,1.1905275875191654,0.4445498106715083,Jarque-Bera,0.5382661322347674,paired_t,-1.5107246398822944,0.14167932237716307,1.0,cohens_dz,-0.2758193211474671,-0.7521015275476138,0.0782533224694274
moderate,high,sla_success_pct,DT-OPT,30,3.8888276898355056,1.176785009125891,0.43941825329567363,Jarque-Bera,0.808148109071627,paired_t,18.100151101990676,0.0,0.0,cohens_dz,3.304620350937428,2.7380583942854537,4.4495634537591755
moderate,high,sla_success_pct,Fog-only,30,34.05330106817775,17.500972626118326,6.534963279364498,Jarque-Bera,0.4126537482005986,paired_t,10.657556897563493,1.5262680008731877e-11,3.357789601921013e-10,cohens_dz,1.9457947735634333,1.612528680160137,2.5784232084813388
moderate,high,sla_success_pct,SemiGreedy,30,-9.91610557341623,1.1446369759599444,0.4274139938335612,Jarque-Bera,0.8426718919238353,paired_t,-47.449757602036726,0.0,0.0,cohens_dz,-8.663100862262585,-11.91068710293555,-6.952352288694893
impaired,low,mean_latency_ms,DRL-OO,30,15.492075560844496,9.204139008644038,3.436878150982857,Jarque-Bera,0.43506448279762955,paired_t,9.219068985464073,4.0384784405489427e-10,1.0500043945427251e-08,cohens_dz,1.6831640141783129,1.371600532229559,2.1811843743146127
impaired,low,mean_latency_ms,DT-OPT,30,11.070713655176231,6.541899805986937,2.442782805431338,Jarque-Bera,0.8745014917665779,paired_t,9.26898878987906,3.588329633430476e-10,9.688490010262285e-09,cohens_dz,1.6922780818264245,1.282851068727472,2.4357454683227493
impaired,low,mean_latency_ms,Fog-only,30,-7.035153061203639,4.83364876619063,1.804912096443143,Jarque-Bera,0.7530240631998134,paired_t,-7.971849452684846,8.604528423106217e-09,1.97904153731443e-07,cohens_dz,-1.4554539234235675,-2.071083776767645,-1.1159841779729411
impaired,low,mean_latency_ms,SemiGreedy,30,-45.773781404492155,7.765046806899801,2.899512891638167,Jarque-Bera,0.18629408137485295,paired_t,-32.28741981989495,0.0,0.0,cohens_dz,-5.89484938633195,-9.376660796156772,-4.42759219844412
impaired,low,p95_latency_ms,DRL-OO,30,72.4140147102434,44.254841476458914,16.525010932886687,Jarque-Bera,0.40800341950863256,paired_t,8.962361633903853,7.45427719550662e-10,1.7890265269215888e-08,cohens_dz,1.6362958784693329,1.3631147614986998,2.151734836342481
impaired,low,p95_latency_ms,DT-OPT,30,29.70764739053001,34.00005850044862,12.695816315093428,Jarque-Bera,0.9678780812929411,paired_t,4.785741355706218,4.600324084780283e-05,0.0007820550944126481,cohens_dz,0.8737528316352169,0.5286299556909427,1.3857485808247767
impaired,low,p95_latency_ms,Fog-only,30,-26.670397508507182,25.277825608167078,9.438884664331374,Jarque-Bera,0.8493302510863591,paired_t,-5.778969504528599,2.9256267024546645e-06,6.143816075154795e-05,cohens_dz,-1.0550906522549224,-1.5984916854242315,-0.7159133209134939
impaired,low,p95_latency_ms,SemiGreedy,30,-173.26642170074493,34.89993036058179,13.031833614687823,Jarque-Bera,0.7066845473174345,paired_t,-27.19258366512069,0.0,0.0,cohens_dz,-4.964663823411036,-6.442247281391966,-4.1659449049504715
impaired,low,dmr_pct,DRL-OO,30,0.7274384152379938,0.8092836102379379,0.3021911289435268,Jarque-Bera,0.9877012324781983,paired_t,4.9232978918789065,3.1393786292577275e-05,0.0005964819395589682,cohens_dz,0.8988671042332359,0.540763954189957,1.4304732648304734
impaired,low,dmr_pct,DT-OPT,30,1.1395650970407016,0.6012450173431338,0.22450832843281346,Jarque-Bera,0.5228474218389779,paired_t,10.381217164225433,2.8052227207808755e-11,8.135145890264539e-10,cohens_dz,1.8953422717353607,1.5581791922311066,2.547056369114414
impaired,low,dmr_pct,Fog-only,30,-0.3978629656251048,0.46013223169318973,0.171816007144625,Jarque-Bera,0.053889827204969924,paired_t,-4.7359977427983715,5.281384740696282e-05,0.0008450215585114051,cohens_dz,-0.8646709320080725,-1.161741584641934,-0.6505487812124152
impaired,low,dmr_pct,SemiGreedy,30,-0.39724901496914555,0.47468864414945916,0.17725145481448992,Jarque-Bera,0.1042840903367881,paired_t,-4.583683412843579,8.055497631298536e-05,0.001127769668381795,cohens_dz,-0.8368622672255644,-1.1446805689767996,-0.5865137739768348
impaired,low,throughput_tasks_s,DRL-OO,30,0.0011111111111111072,0.00339031751810404,0.0012659639529480338,Jarque-Bera,1.5431690447931695e-15,wilcoxon_signed_rank,0.0,0.08326451666355039,0.6661161333084031,rank_biserial,1.0,0.0,1.0
impaired,low,throughput_tasks_s,DT-OPT,30,0.0011111111111111072,0.004473087777071638,0.0016702765607959696,Jarque-Bera,0.002906205746249683,wilcoxon_signed_rank,3.0,0.17971249487899987,1.0,rank_biserial,0.6,-0.3333333333333333,1.0
impaired,low,throughput_tasks_s,Fog-only,30,0.0011111111111111072,0.00339031751810404,0.0012659639529480338,Jarque-Bera,1.5431690447931695e-15,wilcoxon_signed_rank,0.0,0.08326451666355039,0.6661161333084031,rank_biserial,1.0,0.0,1.0
impaired,low,throughput_tasks_s,SemiGreedy,30,-0.0011111111111111072,0.005340671835004677,0.0019942374103714463,Jarque-Bera,1.6359066413592682e-21,wilcoxon_signed_rank,2.0,0.25683925795785667,1.0,rank_biserial,-0.6,-1.0,0.5566666666666656
impaired,low,energy_j,DRL-OO,30,-21.58498140150425,10.709376595579938,3.998942475491608,Jarque-Bera,0.3341352091632105,paired_t,-11.039467247620058,6.6850969204779176e-12,2.0055290761433753e-10,cohens_dz,-2.0155217447869918,-2.5776939049203906,-1.6731284403704936
impaired,low,energy_j,DT-OPT,30,-13.451183843891787,8.141292992809154,3.0400053694818925,Jarque-Bera,0.8163869582135512,paired_t,-9.0495659878056,6.047242706586076e-10,1.511810676646519e-08,cohens_dz,-1.6522171423842162,-2.3087270981236014,-1.2587458895791854
impaired,low,energy_j,Fog-only,30,3.130672800538617,8.28559364786528,3.0938880594400895,Jarque-Bera,0.10153890377238498,paired_t,2.0695440615346397,0.047507997460128015,0.42757197714115214,cohens_dz,0.3778453220844606,0.029642682072966147,0.7346646266864325
impaired,low,energy_j,SemiGreedy,30,123.3003693689625,10.20452307789514,3.8104272843642044,Jarque-Bera,0.9822669666650673,paired_t,66.18084268768192,0.0,0.0,cohens_dz,12.082913471581405,9.80298864654631,17.637185972053164
impaired,low,run_cost_index,DRL-OO,30,-0.02808222009156045,0.004702703694537512,0.0017560164577179096,Jarque-Bera,0.8395008772609962,paired_t,-32.70728161512443,0.0,0.0,cohens_dz,-5.971505311759218,-7.906666585086687,-4.953591378967572
impaired,low,run_cost_index,DT-OPT,30,-0.028678864903566446,0.005034493603618101,0.0018799087075160423,Jarque-Bera,0.9815462221032074,paired_t,-31.20087633051667,0.0,0.0,cohens_dz,-5.696474593384331,-8.13516429535382,-4.63682528286839
impaired,low,run_cost_index,Fog-only,30,-0.029620863773714423,0.005920640604395038,0.0022108010661243812,Jarque-Bera,0.31422558657566896,paired_t,-27.402465958848268,0.0,0.0,cohens_dz,-5.002982912309543,-6.3229267396115345,-4.424337487597228
impaired,low,run_cost_index,SemiGreedy,30,-0.008203040488874564,0.006247644911809769,0.0023329063448881515,Jarque-Bera,0.6540345636986264,paired_t,-7.191494361966403,6.454245937703718e-08,1.4199341062948179e-06,cohens_dz,-1.312981228073407,-1.8146402728556401,-0.9669447884786254
impaired,low,fairness,DRL-OO,30,0.29902549277446605,0.13670402414557764,0.05104606452554928,Jarque-Bera,0.6558776975300132,paired_t,11.980847578214577,9.419132140919828e-13,2.919930963685147e-11,cohens_dz,2.187393492206421,1.7447523312764917,2.921000949264098
impaired,low,fairness,DT-OPT,30,0.30170012123886164,0.1363275123108956,0.0509054728529344,Jarque-Bera,0.6449585411826818,paired_t,12.121394955679905,7.0921046813055e-13,2.26947349801776e-11,cohens_dz,2.213053815218406,1.7479805045750536,3.007557281579295
impaired,low,fairness,Fog-only,30,0.3366810594995539,0.12938083414476048,0.048311543492602325,Jarque-Bera,0.4769056058414639,paired_t,14.253101102000635,1.2434497875801753e-14,4.1033842990145786e-13,cohens_dz,2.6022483293224963,2.1942348255675834,3.2711929109766174
impaired,low,fairness,SemiGreedy,30,0.45814996410213243,0.13377842067485304,0.04995362745592985,Jarque-Bera,0.48999715009997025,paired_t,18.757813763463734,0.0,0.0,cohens_dz,3.4246925759099875,2.904048193298042,4.295774140756484
impaired,low,network_failure_rate_pct,DRL-OO,30,0.0,0.0,0.0,Jarque-Bera,1.0,paired_t,0.0,1.0,1.0,cohens_dz,0.0,0.0,0.0
impaired,low,network_failure_rate_pct,DT-OPT,30,0.007309941520467836,0.04003819864803845,0.014950492382711962,Jarque-Bera,3.412626851628609e-200,wilcoxon_signed_rank,0.0,0.31731050786291437,1.0,rank_biserial,1.0,0.0,1.0
impaired,low,network_failure_rate_pct,Fog-only,30,0.0,0.0,0.0,Jarque-Bera,1.0,paired_t,0.0,1.0,1.0,cohens_dz,0.0,0.0,0.0
impaired,low,network_failure_rate_pct,SemiGreedy,30,0.0,0.0,0.0,Jarque-Bera,1.0,paired_t,0.0,1.0,1.0,cohens_dz,0.0,0.0,0.0
impaired,low,retransmission_overhead_pct,DRL-OO,30,0.31993703742130997,0.6610440514313162,0.24683762979544366,Jarque-Bera,0.3681396829554,paired_t,2.650908543804261,0.012870048393347933,0.12870048393347933,cohens_dz,0.48398746910825513,0.11942877622419318,1.036582879225542
impaired,low,retransmission_overhead_pct,DT-OPT,30,0.28443990574166206,0.49762799902573984,0.18581714113212258,Jarque-Bera,0.3737749912257117,paired_t,3.1307352667929966,0.003958068821521721,0.044913395237741405,cohens_dz,0.5715914423998263,0.27269122051285766,0.9385718048556789
impaired,low,retransmission_overhead_pct,Fog-only,30,0.31599401634252133,0.5489680946577036,0.2049878264923887,Jarque-Bera,0.9563171419602358,paired_t,3.152770670495399,0.0037427829364784504,0.044913395237741405,cohens_dz,0.5756145382903392,0.20131405927173476,1.039008995845341
impaired,low,retransmission_overhead_pct,SemiGreedy,30,-0.6924941057236995,0.7397272591045005,0.2762183895870163,Jarque-Bera,0.18491399270546033,paired_t,-5.127493112845461,1.7796732975750018e-05,0.00035593465951500036,cohens_dz,-0.9361478804526137,-1.3241418791696546,-0.6924029855786559
impaired,low,sla_success_pct,DRL-OO,30,0.7274384152379928,0.8092836102379374,0.30219112894352657,Jarque-Bera,0.9877012324781969,paired_t,4.923297891878902,3.1393786292577275e-05,0.0005964819395589682,cohens_dz,0.898867104233235,0.54461834477284,1.5061356750557735
impaired,low,sla_success_pct,DT-OPT,30,1.1395650970407005,0.6012450173431337,0.22450832843281343,Jarque-Bera,0.5228474218389688,paired_t,10.381217164225427,2.8052227207808755e-11,8.135145890264539e-10,cohens_dz,1.8953422717353596,1.5445863731160023,2.465316094556883
impaired,low,sla_success_pct,Fog-only,30,-0.3978629656251044,0.4601322316931905,0.17181600714462528,Jarque-Bera,0.053889827204968245,paired_t,-4.735997742798358,5.281384740696282e-05,0.0008450215585114051,cohens_dz,-0.8646709320080703,-1.1655729393681977,-0.6507282331032709
impaired,low,sla_success_pct,SemiGreedy,30,-0.3972490149691457,0.4746886441494592,0.17725145481448995,Jarque-Bera,0.10428409033678318,paired_t,-4.58368341284358,8.055497631298536e-05,0.001127769668381795,cohens_dz,-0.8368622672255647,-1.1491446651028756,-0.610418018582474
impaired,medium,mean_latency_ms,DRL-OO,30,22.562768336228185,7.961940860776208,2.973034257535699,Jarque-Bera,0.7083263407806533,paired_t,15.521513401834902,1.3322676295501878e-15,3.863576125695545e-14,cohens_dz,2.8338276722679074,2.161099326888876,4.179516680073156
impaired,medium,mean_latency_ms,DT-OPT,30,26.715692003236672,8.21745094253946,3.0684431835138097,Jarque-Bera,0.7515491941868826,paired_t,17.806966237891647,0.0,0.0,cohens_dz,3.251092363075386,2.7095462349573602,4.379523557082549
impaired,medium,mean_latency_ms,Fog-only,30,-3.818011228239402,6.588285651638045,2.460103545511799,Jarque-Bera,0.6799671917649975,paired_t,-3.1741351014353607,0.00354477015856558,0.03190293142709022,cohens_dz,-0.5795151318750319,-0.9841837087217495,-0.2570620846769246
impaired,medium,mean_latency_ms,SemiGreedy,30,-56.65821958500929,11.947336664866446,4.461203846155851,Jarque-Bera,0.6472670633311376,paired_t,-25.97481414083637,0.0,0.0,cohens_dz,-4.742330543980083,-6.243267328362466,-3.960553385750054
impaired,medium,p95_latency_ms,DRL-OO,30,114.47383844904365,43.52181534411515,16.25129478236074,Jarque-Bera,0.12019646880764781,paired_t,14.406546019965466,9.547918011776346e-15,2.5779378631796135e-13,cohens_dz,2.630263410290452,2.077380469927473,3.8108940913280582
impaired,medium,p95_latency_ms,DT-OPT,30,115.46329231200747,48.99135465341353,18.293652044720126,Jarque-Bera,0.6382239179674793,paired_t,12.908777520135965,1.5076828674409626e-13,3.919975455346503e-12,cohens_dz,2.356809545864689,1.8885647739252336,3.2727396094571
impaired,medium,p95_latency_ms,Fog-only,30,-7.413867004492852,41.2698014492655,15.41037991312097,Jarque-Bera,0.7903438648949695,paired_t,-0.9839500201366395,0.33327851697154864,1.0,cohens_dz,-0.17964387382883326,-0.5876464179334423,0.16334173682961478
impaired,medium,p95_latency_ms,SemiGreedy,30,-194.95540008926315,40.383027605206294,15.07925348764566,Jarque-Bera,0.9124061507920037,paired_t,-26.442165599928316,0.0,0.0,cohens_dz,-4.82765685612262,-6.750275904012847,-3.8739315960961425
impaired,medium,dmr_pct,DRL-OO,30,2.9003833402399004,1.668040606709155,0.6228559032807842,Jarque-Bera,0.6876585094496201,paired_t,9.523781222542915,1.973068375349385e-10,3.156909400559016e-09,cohens_dz,1.738796602776961,1.3745061057326966,2.3722449801750813
impaired,medium,dmr_pct,DT-OPT,30,3.68931024863225,1.7031554010570549,0.6359679683372997,Jarque-Bera,0.7080479707067937,paired_t,11.86455706600072,1.1932677068671182e-12,2.744515725794372e-11,cohens_dz,2.1661618466186345,1.7965815519466375,2.8559051567397087
impaired,medium,dmr_pct,Fog-only,30,-3.062066231869212,1.4881195586279676,0.5556723548281335,Jarque-Bera,0.4405558027945386,paired_t,-11.270349469204884,4.093836381002802e-12,8.597056400105885e-11,cohens_dz,-2.05767487841663,-2.6376998896060098,-1.7016867037269787
impaired,medium,dmr_pct,SemiGreedy,30,-3.4545753572214353,1.7195521893303092,0.6420906228636727,Jarque-Bera,0.4485284277682855,paired_t,-11.003730282176297,7.2164496600635175e-12,1.2989609388114332e-10,cohens_dz,-2.0089970974168816,-2.6105520579399464,-1.6776960041427718
impaired,medium,throughput_tasks_s,DRL-OO,30,0.0018518518518518452,0.010143010324169708,0.0037874580702870176,Jarque-Bera,0.04190886732523759,wilcoxon_signed_rank,39.0,0.36054064905048433,1.0,rank_biserial,0.2571428571428571,-0.30007575757575755,0.7777777777777778
impaired,medium,throughput_tasks_s,DT-OPT,30,0.002962962962963012,0.014274966055368928,0.0053303539739723215,Jarque-Bera,7.020400372704972e-11,wilcoxon_signed_rank,42.0,0.2841984722655395,1.0,rank_biserial,0.3,-0.2729924242424242,0.7386877828054298
impaired,medium,throughput_tasks_s,Fog-only,30,-0.0018518518518518452,0.007765909573069373,0.0028998350534606716,Jarque-Bera,0.6479806334975453,paired_t,-1.3060943124220301,0.20178586998488246,1.0,cohens_dz,-0.2384591057142486,-0.5962564743307679,0.11429375776070652
impaired,medium,throughput_tasks_s,SemiGreedy,30,-0.005925925925925905,0.009995032113528934,0.0037322021600389023,Jarque-Bera,0.05530348933866425,paired_t,-3.2473765635439547,0.0029392910958458973,0.029392910958458973,cohens_dz,-0.5928871321888776,-0.8817047131127284,-0.32054274291606316
impaired,medium,energy_j,DRL-OO,30,-26.741387716419077,7.290541898956386,2.722330044973935,Jarque-Bera,0.8936154637321845,paired_t,-20.090223023573785,0.0,0.0,cohens_dz,-3.6679561117736683,-5.276211338605314,-2.8135150696591196
impaired,medium,energy_j,DT-OPT,30,-27.085322218977026,7.336877348827935,2.7396319669820586,Jarque-Bera,0.6046099951407218,paired_t,-20.220103528103174,0.0,0.0,cohens_dz,-3.6916689391439674,-4.824149420923777,-3.1135798267814168
impaired,medium,energy_j,Fog-only,30,-20.596304427293102,9.440155326848958,3.5250079941492967,Jarque-Bera,0.883806597185567,paired_t,-11.950079363617284,1.0025313912365164e-12,2.506328478091291e-11,cohens_dz,-2.1817760104767223,-3.0872632714229113,-1.7057121195348632
impaired,medium,energy_j,SemiGreedy,30,156.46682432750376,12.757531824088549,4.763735352703876,Jarque-Bera,0.49767976926878016,paired_t,67.17632404690842,0.0,0.0,cohens_dz,12.264662670256158,10.475544413040097,16.22978927338204
impaired,medium,run_cost_index,DRL-OO,30,-0.03773970400139511,0.0055559658051275536,0.0020746294102378933,Jarque-Bera,0.72101806240047,paired_t,-37.20484956198813,0.0,0.0,cohens_dz,-6.792645117895698,-8.795536039281636,-5.725655994054229
impaired,medium,run_cost_index,DT-OPT,30,-0.036937097740606696,0.004991788948132295,0.001863962544898705,Jarque-Bera,0.6131978550267067,paired_t,-40.52912062492754,0.0,0.0,cohens_dz,-7.399571200706896,-9.356642999110681,-6.298796001213075
impaired,medium,run_cost_index,Fog-only,30,-0.04532822295809888,0.004980588702771531,0.0018597803092186588,Jarque-Bera,0.4986247478229365,paired_t,-49.84810368292155,0.0,0.0,cohens_dz,-9.100976945330826,-11.807702146316098,-7.788604064488233
impaired,medium,run_cost_index,SemiGreedy,30,-0.03869999743465061,0.007604181101989954,0.002839444717317041,Jarque-Bera,0.4941133119318684,paired_t,-27.875271887992184,0.0,0.0,cohens_dz,-5.08930506988098,-6.761714497802103,-4.345149592880782
impaired,medium,fairness,DRL-OO,30,0.20007185823882848,0.07463823722984826,0.027870344691907457,Jarque-Bera,0.7953109411510847,paired_t,14.682001336917825,5.773159728050814e-15,1.616484723854228e-13,cohens_dz,2.6805544405169663,2.1370324920611377,3.732284740297088
impaired,medium,fairness,DT-OPT,30,0.16524489902116724,0.08074732058847371,0.030151511360302436,Jarque-Bera,0.6695332084880244,paired_t,11.208837401284159,4.662270569610882e-12,8.858314082260677e-11,cohens_dz,2.046444362696973,1.6258413699727814,2.6847776505541545
impaired,medium,fairness,Fog-only,30,0.16903230818491818,0.0775021183126607,0.02893973426884533,Jarque-Bera,0.805830216460203,paired_t,11.945842275761454,1.0111911308285926e-12,2.506328478091291e-11,cohens_dz,2.1810024276111326,1.7203206627915688,2.923001165326081
impaired,medium,fairness,SemiGreedy,30,0.399105375792698,0.08655179089389736,0.0323189337723286,Jarque-Bera,0.8696267770457216,paired_t,25.25644066813297,0.0,0.0,cohens_dz,4.611174092075759,3.780564761434839,6.329275657026327
impaired,medium,network_failure_rate_pct,DRL-OO,30,0.007370574904842577,0.02804966315639292,0.01047390465899079,Jarque-Bera,2.2908372444805495e-41,wilcoxon_signed_rank,0.0,0.17971249487899987,1.0,rank_biserial,1.0,0.0,1.0
impaired,medium,network_failure_rate_pct,DT-OPT,30,0.0036913990402362494,0.02021862523090314,0.007549750306219995,Jarque-Bera,3.412626851633071e-200,wilcoxon_signed_rank,0.0,0.31731050786291437,1.0,rank_biserial,1.0,0.0,1.0
impaired,medium,network_failure_rate_pct,Fog-only,30,0.0036913990402362494,0.02021862523090314,0.007549750306219995,Jarque-Bera,3.412626851633071e-200,wilcoxon_signed_rank,0.0,0.31731050786291437,1.0,rank_biserial,1.0,0.0,1.0
impaired,medium,network_failure_rate_pct,SemiGreedy,30,0.0,0.0,0.0,Jarque-Bera,1.0,paired_t,0.0,1.0,1.0,cohens_dz,0.0,0.0,0.0
impaired,medium,retransmission_overhead_pct,DRL-OO,30,0.5144878604163936,0.42876053773101946,0.16010163718165024,Jarque-Bera,0.21263000379586916,paired_t,6.572354074465023,3.356643416552174e-07,3.6923077582073915e-06,cohens_dz,1.1999421941651605,0.93909799449832,1.602272673431367
impaired,medium,retransmission_overhead_pct,DT-OPT,30,0.5617063892441091,0.4374767287310604,0.1633563127552917,Jarque-Bera,0.3493659273650687,paired_t,7.032585732643847,9.81541776745587e-08,1.3741584874438217e-06,cohens_dz,1.2839686144526765,0.9883657404909109,1.7042474494529718
impaired,medium,retransmission_overhead_pct,Fog-only,30,0.7645909639553777,0.625282043204496,0.23348389137465303,Jarque-Bera,0.20556908485783623,paired_t,6.6975171088675935,2.397392164787959e-07,2.876870597745551e-06,cohens_dz,1.222793733267855,0.7749130958286132,2.0400781807430484
impaired,medium,retransmission_overhead_pct,SemiGreedy,30,-0.3948641553519245,0.31763478945740936,0.11860664716742869,Jarque-Bera,0.589911957538554,paired_t,-6.808952048543571,1.7790307960119378e-07,2.312740034815519e-06,cohens_dz,-1.2431388766527747,-1.7810248065155407,-0.9307306143261839
impaired,medium,sla_success_pct,DRL-OO,30,2.9003833402399004,1.668040606709155,0.6228559032807842,Jarque-Bera,0.6876585094496205,paired_t,9.523781222542915,1.973068375349385e-10,3.156909400559016e-09,cohens_dz,1.7387966027769612,1.3474363601733614,2.4105636502349403
impaired,medium,sla_success_pct,DT-OPT,30,3.6893102486322515,1.7031554010570544,0.6359679683372996,Jarque-Bera,0.7080479707067934,paired_t,11.864557066000723,1.1932677068671182e-12,2.744515725794372e-11,cohens_dz,2.1661618466186354,1.7841825257767268,2.9404751067592345
impaired,medium,sla_success_pct,Fog-only,30,-3.0620662318692107,1.488119558627967,0.5556723548281333,Jarque-Bera,0.440555802794539,paired_t,-11.270349469204884,4.093836381002802e-12,8.597056400105885e-11,cohens_dz,-2.05767487841663,-2.6215108192131398,-1.7351665567710175
impaired,medium,sla_success_pct,SemiGreedy,30,-3.4545753572214357,1.7195521893303092,0.6420906228636727,Jarque-Bera,0.448528427768285,paired_t,-11.0037302821763,7.2164496600635175e-12,1.2989609388114332e-10,cohens_dz,-2.008997097416882,-2.6229975477660306,-1.6516339671476186
impaired,high,mean_latency_ms,DRL-OO,30,7.132299158609532,9.27715599957912,3.464143113035214,Jarque-Bera,0.7412185265529821,paired_t,4.210903790151621,0.00022502369991239668,0.0024369451047574486,cohens_dz,0.7688023311166811,0.416739543593611,1.2522174470335912
impaired,high,mean_latency_ms,DT-OPT,30,32.374266859802646,9.49189629840236,3.544328368871528,Jarque-Bera,0.6236797378122795,paired_t,18.681321081005123,0.0,0.0,cohens_dz,3.4107269866877665,2.8618529425873,4.399234825723854
impaired,high,mean_latency_ms,Fog-only,30,221.76836513276672,196.5039852834873,73.37571205385012,Jarque-Bera,7.622471184404834e-08,wilcoxon_signed_rank,0.0,1.7343976281836149e-06,2.7750362050937838e-05,rank_biserial,1.0,1.0,1.0
impaired,high,mean_latency_ms,SemiGreedy,30,-79.64684897777643,8.153112584192954,3.0444188725094294,Jarque-Bera,0.5003548010365632,paired_t,-53.50640674815808,0.0,0.0,cohens_dz,-9.768888649004273,-13.395339705017774,-8.035001445296517
