seed,load,algorithm,fog_node_id,completed_tasks
1012,medium,Fog-only,fog-4,5
1012,medium,Fog-only,fog-5,241
1012,medium,Fog-only,fog-6,4
1012,medium,Fog-only,fog-7,119
1012,medium,Fog-only,fog-8,189
1013,medium,DT-KF-CostAware,fog-1,240
1013,medium,DT-KF-CostAware,fog-2,130
1013,medium,DT-KF-CostAware,fog-3,234
1013,medium,DT-KF-CostAware,fog-4,6
1013,medium,DT-KF-CostAware,fog-5,45
1013,medium,DT-KF-CostAware,fog-6,153
1013,medium,DT-KF-CostAware,fog-7,11
1013,medium,DT-KF-CostAware,fog-8,73
1013,medium,DT-OPT,fog-1,240
1013,medium,DT-OPT,fog-2,130
1013,medium,DT-OPT,fog-3,234
1013,medium,DT-OPT,fog-4,6
1013,medium,DT-OPT,fog-5,45
1013,medium,DT-OPT,fog-6,154
1013,medium,DT-OPT,fog-7,11
1013,medium,DT-OPT,fog-8,72
1013,medium,SemiGreedy,fog-1,82
1013,medium,SemiGreedy,fog-2,25
1013,medium,SemiGreedy,fog-3,172
1013,medium,SemiGreedy,fog-4,0
1013,medium,SemiGreedy,fog-5,7
1013,medium,SemiGreedy,fog-6,283
1013,medium,SemiGreedy,fog-7,0
1013,medium,SemiGreedy,fog-8,3
1013,medium,Fog-only,fog-1,190
1013,medium,Fog-only,fog-2,122
1013,medium,Fog-only,fog-3,219
1013,medium,Fog-only,fog-4,5
1013,medium,Fog-only,fog-5,67
1013,medium,Fog-only,fog-6,247
1013,medium,Fog-only,fog-7,9
1013,medium,Fog-only,fog-8,33
1014,medium,DT-KF-CostAware,fog-1,55
1014,medium,DT-KF-CostAware,fog-2,177
1014,medium,DT-KF-CostAware,fog-3,15
1014,medium,DT-KF-CostAware,fog-4,184
1014,medium,DT-KF-CostAware,fog-5,236
1014,medium,DT-KF-CostAware,fog-6,2
1014,medium,DT-KF-CostAware,fog-7,66
1014,medium,DT-KF-CostAware,fog-8,181
1014,medium,DT-OPT,fog-1,55
1014,medium,DT-OPT,fog-2,177
1014,medium,DT-OPT,fog-3,16
1014,medium,DT-OPT,fog-4,185
1014,medium,DT-OPT,fog-5,236
1014,medium,DT-OPT,fog-6,2
1014,medium,DT-OPT,fog-7,64
1014,medium,DT-OPT,fog-8,181
1014,medium,SemiGreedy,fog-1,0
1014,medium,SemiGreedy,fog-2,167
1014,medium,SemiGreedy,fog-3,2
1014,medium,SemiGreedy,fog-4,263
1014,medium,SemiGreedy,fog-5,37
1014,medium,SemiGreedy,fog-6,0
1014,medium,SemiGreedy,fog-7,8
1014,medium,SemiGreedy,fog-8,150
1014,medium,Fog-only,fog-1,6
1014,medium,Fog-only,fog-2,228
1014,medium,Fog-only,fog-3,19
1014,medium,Fog-only,fog-4,268
1014,medium,Fog-only,fog-5,124
1014,medium,Fog-only,fog-6,7
1014,medium,Fog-only,fog-7,60
1014,medium,Fog-only,fog-8,205
1015,medium,DT-KF-CostAware,fog-1,228
1015,medium,DT-KF-CostAware,fog-2,33
1015,medium,DT-KF-CostAware,fog-3,17
1015,medium,DT-KF-CostAware,fog-4,143
1015,medium,DT-KF-CostAware,fog-5,261
1015,medium,DT-KF-CostAware,fog-6,100
1015,medium,DT-KF-CostAware,fog-7,168
1015,medium,DT-KF-CostAware,fog-8,2
1015,medium,DT-OPT,fog-1,228
1015,medium,DT-OPT,fog-2,35
1015,medium,DT-OPT,fog-3,17
1015,medium,DT-OPT,fog-4,141
1015,medium,DT-OPT,fog-5,261
1015,medium,DT-OPT,fog-6,101
1015,medium,DT-OPT,fog-7,167
1015,medium,DT-OPT,fog-8,2
1015,medium,SemiGreedy,fog-1,38
1015,medium,SemiGreedy,fog-2,1
1015,medium,SemiGreedy,fog-3,4
1015,medium,SemiGreedy,fog-4,83
1015,medium,SemiGreedy,fog-5,195
1015,medium,SemiGreedy,fog-6,8
1015,medium,SemiGreedy,fog-7,316
1015,medium,SemiGreedy,fog-8,1
1015,medium,Fog-only,fog-1,136
1015,medium,Fog-only,fog-2,11
1015,medium,Fog-only,fog-3,31
1015,medium,Fog-only,fog-4,182
1015,medium,Fog-only,fog-5,252
1015,medium,Fog-only,fog-6,82
1015,medium,Fog-only,fog-7,254
1015,medium,Fog-only,fog-8,6
1016,medium,DT-KF-CostAware,fog-1,14
1016,medium,DT-KF-CostAware,fog-2,271
1016,medium,DT-KF-CostAware,fog-3,116
1016,medium,DT-KF-CostAware,fog-4,85
1016,medium,DT-KF-CostAware,fog-5,150
1016,medium,DT-KF-CostAware,fog-6,46
1016,medium,DT-KF-CostAware,fog-7,221
1016,medium,DT-KF-CostAware,fog-8,6
1016,medium,DT-OPT,fog-1,15
1016,medium,DT-OPT,fog-2,275
1016,medium,DT-OPT,fog-3,119
1016,medium,DT-OPT,fog-4,84
1016,medium,DT-OPT,fog-5,150
1016,medium,DT-OPT,fog-6,44
1016,medium,DT-OPT,fog-7,216
1016,medium,DT-OPT,fog-8,6
1016,medium,SemiGreedy,fog-1,27
1016,medium,SemiGreedy,fog-2,259
1016,medium,SemiGreedy,fog-3,83
1016,medium,SemiGreedy,fog-4,0
1016,medium,SemiGreedy,fog-5,6
1016,medium,SemiGreedy,fog-6,1
1016,medium,SemiGreedy,fog-7,222
1016,medium,SemiGreedy,fog-8,0
1016,medium,Fog-only,fog-1,122
1016,medium,Fog-only,fog-2,267
1016,medium,Fog-only,fog-3,175
1016,medium,Fog-only,fog-4,20
1016,medium,Fog-only,fog-5,64
1016,medium,Fog-only,fog-6,26
1016,medium,Fog-only,fog-7,232
1016,medium,Fog-only,fog-8,3
1017,medium,DT-KF-CostAware,fog-1,78
1017,medium,DT-KF-CostAware,fog-2,11
1017,medium,DT-KF-CostAware,fog-3,104
1017,medium,DT-KF-CostAware,fog-4,270
1017,medium,DT-KF-CostAware,fog-5,57
1017,medium,DT-KF-CostAware,fog-6,138
1017,medium,DT-KF-CostAware,fog-7,13
1017,medium,DT-KF-CostAware,fog-8,216
1017,medium,DT-OPT,fog-1,78
1017,medium,DT-OPT,fog-2,12
1017,medium,DT-OPT,fog-3,104
1017,medium,DT-OPT,fog-4,270
1017,medium,DT-OPT,fog-5,58
1017,medium,DT-OPT,fog-6,135
1017,medium,DT-OPT,fog-7,13
1017,medium,DT-OPT,fog-8,217
1017,medium,SemiGreedy,fog-1,0
1017,medium,SemiGreedy,fog-2,0
1017,medium,SemiGreedy,fog-3,281
1017,medium,SemiGreedy,fog-4,45
1017,medium,SemiGreedy,fog-5,5
1017,medium,SemiGreedy,fog-6,193
1017,medium,SemiGreedy,fog-7,32
1017,medium,SemiGreedy,fog-8,47
1017,medium,Fog-only,fog-1,3
1017,medium,Fog-only,fog-2,12
1017,medium,Fog-only,fog-3,264
1017,medium,Fog-only,fog-4,121
1017,medium,Fog-only,fog-5,32
1017,medium,Fog-only,fog-6,234
1017,medium,Fog-only,fog-7,99
1017,medium,Fog-only,fog-8,123
1018,medium,DT-KF-CostAware,fog-1,255
1018,medium,DT-KF-CostAware,fog-2,81
1018,medium,DT-KF-CostAware,fog-3,29
1018,medium,DT-KF-CostAware,fog-4,204
1018,medium,DT-KF-CostAware,fog-5,176
1018,medium,DT-KF-CostAware,fog-6,50
1018,medium,DT-KF-CostAware,fog-7,13
1018,medium,DT-KF-CostAware,fog-8,127
1018,medium,DT-OPT,fog-1,254
1018,medium,DT-OPT,fog-2,80
1018,medium,DT-OPT,fog-3,28
1018,medium,DT-OPT,fog-4,203
1018,medium,DT-OPT,fog-5,179
1018,medium,DT-OPT,fog-6,50
1018,medium,DT-OPT,fog-7,13
1018,medium,DT-OPT,fog-8,128
1018,medium,SemiGreedy,fog-1,36
1018,medium,SemiGreedy,fog-2,294
1018,medium,SemiGreedy,fog-3,3
1018,medium,SemiGreedy,fog-4,16
1018,medium,SemiGreedy,fog-5,94
1018,medium,SemiGreedy,fog-6,194
1018,medium,SemiGreedy,fog-7,0
1018,medium,SemiGreedy,fog-8,5
1018,medium,Fog-only,fog-1,130
1018,medium,Fog-only,fog-2,274
1018,medium,Fog-only,fog-3,10
1018,medium,Fog-only,fog-4,79
1018,medium,Fog-only,fog-5,175
1018,medium,Fog-only,fog-6,224
1018,medium,Fog-only,fog-7,7
1018,medium,Fog-only,fog-8,37
1019,medium,DT-KF-CostAware,fog-1,50
1019,medium,DT-KF-CostAware,fog-2,9
1019,medium,DT-KF-CostAware,fog-3,242
1019,medium,DT-KF-CostAware,fog-4,178
1019,medium,DT-KF-CostAware,fog-5,53
1019,medium,DT-KF-CostAware,fog-6,230
1019,medium,DT-KF-CostAware,fog-7,123
1019,medium,DT-KF-CostAware,fog-8,8
1019,medium,DT-OPT,fog-1,49
1019,medium,DT-OPT,fog-2,9
1019,medium,DT-OPT,fog-3,242
1019,medium,DT-OPT,fog-4,179
1019,medium,DT-OPT,fog-5,54
1019,medium,DT-OPT,fog-6,230
1019,medium,DT-OPT,fog-7,122
1019,medium,DT-OPT,fog-8,8
1019,medium,SemiGreedy,fog-1,19
1019,medium,SemiGreedy,fog-2,0
1019,medium,SemiGreedy,fog-3,185
1019,medium,SemiGreedy,fog-4,3
1019,medium,SemiGreedy,fog-5,3
1019,medium,SemiGreedy,fog-6,299
1019,medium,SemiGreedy,fog-7,74
1019,medium,SemiGreedy,fog-8,0
1019,medium,Fog-only,fog-1,113
1019,medium,Fog-only,fog-2,9
1019,medium,Fog-only,fog-3,232
1019,medium,Fog-only,fog-4,36
1019,medium,Fog-only,fog-5,48
1019,medium,Fog-only,fog-6,260
1019,medium,Fog-only,fog-7,190
1019,medium,Fog-only,fog-8,6
1020,medium,DT-KF-CostAware,fog-1,61
1020,medium,DT-KF-CostAware,fog-2,267
1020,medium,DT-KF-CostAware,fog-3,7
1020,medium,DT-KF-CostAware,fog-4,120
1020,medium,DT-KF-CostAware,fog-5,8
1020,medium,DT-KF-CostAware,fog-6,45
1020,medium,DT-KF-CostAware,fog-7,217
1020,medium,DT-KF-CostAware,fog-8,175
1020,medium,DT-OPT,fog-1,61
1020,medium,DT-OPT,fog-2,267
1020,medium,DT-OPT,fog-3,7
1020,medium,DT-OPT,fog-4,120
1020,medium,DT-OPT,fog-5,8
1020,medium,DT-OPT,fog-6,45
1020,medium,DT-OPT,fog-7,217
1020,medium,DT-OPT,fog-8,175
1020,medium,SemiGreedy,fog-1,27
1020,medium,SemiGreedy,fog-2,241
1020,medium,SemiGreedy,fog-3,0
1020,medium,SemiGreedy,fog-4,9
1020,medium,SemiGreedy,fog-5,0
1020,medium,SemiGreedy,fog-6,0
1020,medium,SemiGreedy,fog-7,79
1020,medium,SemiGreedy,fog-8,250
1020,medium,Fog-only,fog-1,121
1020,medium,Fog-only,fog-2,253
1020,medium,Fog-only,fog-3,25
1020,medium,Fog-only,fog-4,53
1020,medium,Fog-only,fog-5,5
1020,medium,Fog-only,fog-6,11
1020,medium,Fog-only,fog-7,187
1020,medium,Fog-only,fog-8,245
1021,medium,DT-KF-CostAware,fog-1,41
1021,medium,DT-KF-CostAware,fog-2,128
1021,medium,DT-KF-CostAware,fog-3,245
1021,medium,DT-KF-CostAware,fog-4,1
1021,medium,DT-KF-CostAware,fog-5,82
1021,medium,DT-KF-CostAware,fog-6,12
1021,medium,DT-KF-CostAware,fog-7,209
1021,medium,DT-KF-CostAware,fog-8,145
1021,medium,DT-OPT,fog-1,43
1021,medium,DT-OPT,fog-2,130
1021,medium,DT-OPT,fog-3,247
1021,medium,DT-OPT,fog-4,1
1021,medium,DT-OPT,fog-5,83
1021,medium,DT-OPT,fog-6,12
1021,medium,DT-OPT,fog-7,207
1021,medium,DT-OPT,fog-8,140
1021,medium,SemiGreedy,fog-1,0
1021,medium,SemiGreedy,fog-2,7
1021,medium,SemiGreedy,fog-3,276
1021,medium,SemiGreedy,fog-4,0
1021,medium,SemiGreedy,fog-5,88
1021,medium,SemiGreedy,fog-6,0
1021,medium,SemiGreedy,fog-7,28
1021,medium,SemiGreedy,fog-8,188
1021,medium,Fog-only,fog-1,7
1021,medium,Fog-only,fog-2,60
1021,medium,Fog-only,fog-3,253
1021,medium,Fog-only,fog-4,2
1021,medium,Fog-only,fog-5,179
1021,medium,Fog-only,fog-6,20
1021,medium,Fog-only,fog-7,118
1021,medium,Fog-only,fog-8,225
1022,medium,DT-KF-CostAware,fog-1,214
1022,medium,DT-KF-CostAware,fog-2,1
1022,medium,DT-KF-CostAware,fog-3,249
1022,medium,DT-KF-CostAware,fog-4,115
1022,medium,DT-KF-CostAware,fog-5,78
1022,medium,DT-KF-CostAware,fog-6,210
1022,medium,DT-KF-CostAware,fog-7,10
1022,medium,DT-KF-CostAware,fog-8,26
1022,medium,DT-OPT,fog-1,214
1022,medium,DT-OPT,fog-2,1
1022,medium,DT-OPT,fog-3,249
1022,medium,DT-OPT,fog-4,115
1022,medium,DT-OPT,fog-5,78
1022,medium,DT-OPT,fog-6,210
1022,medium,DT-OPT,fog-7,10
1022,medium,DT-OPT,fog-8,26
1022,medium,SemiGreedy,fog-1,100
1022,medium,SemiGreedy,fog-2,0
1022,medium,SemiGreedy,fog-3,281
1022,medium,SemiGreedy,fog-4,30
1022,medium,SemiGreedy,fog-5,0
1022,medium,SemiGreedy,fog-6,194
1022,medium,SemiGreedy,fog-7,0
1022,medium,SemiGreedy,fog-8,8
1022,medium,Fog-only,fog-1,195
1022,medium,Fog-only,fog-2,1
1022,medium,Fog-only,fog-3,266
1022,medium,Fog-only,fog-4,125
1022,medium,Fog-only,fog-5,16
1022,medium,Fog-only,fog-6,228
1022,medium,Fog-only,fog-7,3
1022,medium,Fog-only,fog-8,70
1023,medium,DT-KF-CostAware,fog-1,106
1023,medium,DT-KF-CostAware,fog-2,66
1023,medium,DT-KF-CostAware,fog-3,254
1023,medium,DT-KF-CostAware,fog-4,2
1023,medium,DT-KF-CostAware,fog-5,19
1023,medium,DT-KF-CostAware,fog-6,243
1023,medium,DT-KF-CostAware,fog-7,162
1023,medium,DT-KF-CostAware,fog-8,9
1023,medium,DT-OPT,fog-1,106
1023,medium,DT-OPT,fog-2,63
1023,medium,DT-OPT,fog-3,254
1023,medium,DT-OPT,fog-4,2
1023,medium,DT-OPT,fog-5,20
1023,medium,DT-OPT,fog-6,243
1023,medium,DT-OPT,fog-7,162
1023,medium,DT-OPT,fog-8,10
1023,medium,SemiGreedy,fog-1,69
1023,medium,SemiGreedy,fog-2,11
1023,medium,SemiGreedy,fog-3,234
1023,medium,SemiGreedy,fog-4,0
1023,medium,SemiGreedy,fog-5,1
1023,medium,SemiGreedy,fog-6,258
1023,medium,SemiGreedy,fog-7,12
1023,medium,SemiGreedy,fog-8,0
1023,medium,Fog-only,fog-1,172
1023,medium,Fog-only,fog-2,65
1023,medium,Fog-only,fog-3,248
1023,medium,Fog-only,fog-4,4
1023,medium,Fog-only,fog-5,16
1023,medium,Fog-only,fog-6,264
1023,medium,Fog-only,fog-7,90
1023,medium,Fog-only,fog-8,2
1024,medium,DT-KF-CostAware,fog-1,14
1024,medium,DT-KF-CostAware,fog-2,130
1024,medium,DT-KF-CostAware,fog-3,256
1024,medium,DT-KF-CostAware,fog-4,174
1024,medium,DT-KF-CostAware,fog-5,35
1024,medium,DT-KF-CostAware,fog-6,72
1024,medium,DT-KF-CostAware,fog-7,5
1024,medium,DT-KF-CostAware,fog-8,217
1024,medium,DT-OPT,fog-1,14
1024,medium,DT-OPT,fog-2,129
1024,medium,DT-OPT,fog-3,253
1024,medium,DT-OPT,fog-4,177
1024,medium,DT-OPT,fog-5,38
1024,medium,DT-OPT,fog-6,72
1024,medium,DT-OPT,fog-7,6
1024,medium,DT-OPT,fog-8,215
1024,medium,SemiGreedy,fog-1,2
1024,medium,SemiGreedy,fog-2,10
1024,medium,SemiGreedy,fog-3,294
1024,medium,SemiGreedy,fog-4,200
1024,medium,SemiGreedy,fog-5,0
1024,medium,SemiGreedy,fog-6,4
1024,medium,SemiGreedy,fog-7,0
1024,medium,SemiGreedy,fog-8,85
1024,medium,Fog-only,fog-1,26
1024,medium,Fog-only,fog-2,98
1024,medium,Fog-only,fog-3,276
1024,medium,Fog-only,fog-4,229
1024,medium,Fog-only,fog-5,13
1024,medium,Fog-only,fog-6,54
1024,medium,Fog-only,fog-7,20
1024,medium,Fog-only,fog-8,190
1025,medium,DT-KF-CostAware,fog-1,55
1025,medium,DT-KF-CostAware,fog-2,7
1025,medium,DT-KF-CostAware,fog-3,180
1025,medium,DT-KF-CostAware,fog-4,143
1025,medium,DT-KF-CostAware,fog-5,11
1025,medium,DT-KF-CostAware,fog-6,69
1025,medium,DT-KF-CostAware,fog-7,186
1025,medium,DT-KF-CostAware,fog-8,224
1025,medium,DT-OPT,fog-1,55
1025,medium,DT-OPT,fog-2,7
1025,medium,DT-OPT,fog-3,178
1025,medium,DT-OPT,fog-4,141
1025,medium,DT-OPT,fog-5,11
1025,medium,DT-OPT,fog-6,69
1025,medium,DT-OPT,fog-7,183
1025,medium,DT-OPT,fog-8,231
1025,medium,SemiGreedy,fog-1,9
1025,medium,SemiGreedy,fog-2,1
1025,medium,SemiGreedy,fog-3,2
1025,medium,SemiGreedy,fog-4,27
1025,medium,SemiGreedy,fog-5,1
1025,medium,SemiGreedy,fog-6,67
1025,medium,SemiGreedy,fog-7,271
1025,medium,SemiGreedy,fog-8,163
1025,medium,Fog-only,fog-1,79
1025,medium,Fog-only,fog-2,3
1025,medium,Fog-only,fog-3,35
1025,medium,Fog-only,fog-4,126
1025,medium,Fog-only,fog-5,10
1025,medium,Fog-only,fog-6,170
1025,medium,Fog-only,fog-7,231
1025,medium,Fog-only,fog-8,222
1026,medium,DT-KF-CostAware,fog-1,223
1026,medium,DT-KF-CostAware,fog-2,3
1026,medium,DT-KF-CostAware,fog-3,20
1026,medium,DT-KF-CostAware,fog-4,35
1026,medium,DT-KF-CostAware,fog-5,265
1026,medium,DT-KF-CostAware,fog-6,153
1026,medium,DT-KF-CostAware,fog-7,64
1026,medium,DT-KF-CostAware,fog-8,111
1026,medium,DT-OPT,fog-1,223
1026,medium,DT-OPT,fog-2,3
1026,medium,DT-OPT,fog-3,20
1026,medium,DT-OPT,fog-4,35
1026,medium,DT-OPT,fog-5,265
1026,medium,DT-OPT,fog-6,153
1026,medium,DT-OPT,fog-7,64
1026,medium,DT-OPT,fog-8,111
1026,medium,SemiGreedy,fog-1,179
1026,medium,SemiGreedy,fog-2,4
1026,medium,SemiGreedy,fog-3,0
1026,medium,SemiGreedy,fog-4,16
1026,medium,SemiGreedy,fog-5,306
1026,medium,SemiGreedy,fog-6,78
1026,medium,SemiGreedy,fog-7,2
1026,medium,SemiGreedy,fog-8,0
1026,medium,Fog-only,fog-1,236
1026,medium,Fog-only,fog-2,58
1026,medium,Fog-only,fog-3,5
1026,medium,Fog-only,fog-4,108
1026,medium,Fog-only,fog-5,246
1026,medium,Fog-only,fog-6,176
1026,medium,Fog-only,fog-7,33
1026,medium,Fog-only,fog-8,15
1027,medium,DT-KF-CostAware,fog-1,15
1027,medium,DT-KF-CostAware,fog-2,0
1027,medium,DT-KF-CostAware,fog-3,160
1027,medium,DT-KF-CostAware,fog-4,176
1027,medium,DT-KF-CostAware,fog-5,60
1027,medium,DT-KF-CostAware,fog-6,256
1027,medium,DT-KF-CostAware,fog-7,29
1027,medium,DT-KF-CostAware,fog-8,152
1027,medium,DT-OPT,fog-1,15
1027,medium,DT-OPT,fog-2,0
1027,medium,DT-OPT,fog-3,159
1027,medium,DT-OPT,fog-4,176
1027,medium,DT-OPT,fog-5,61
1027,medium,DT-OPT,fog-6,256
1027,medium,DT-OPT,fog-7,30
1027,medium,DT-OPT,fog-8,151
1027,medium,SemiGreedy,fog-1,0
1027,medium,SemiGreedy,fog-2,2
1027,medium,SemiGreedy,fog-3,279
1027,medium,SemiGreedy,fog-4,190
1027,medium,SemiGreedy,fog-5,25
1027,medium,SemiGreedy,fog-6,86
1027,medium,SemiGreedy,fog-7,0
1027,medium,SemiGreedy,fog-8,5
1027,medium,Fog-only,fog-1,1
1027,medium,Fog-only,fog-2,19
1027,medium,Fog-only,fog-3,270
1027,medium,Fog-only,fog-4,213
1027,medium,Fog-only,fog-5,106
1027,medium,Fog-only,fog-6,174
1027,medium,Fog-only,fog-7,8
1027,medium,Fog-only,fog-8,59
1028,medium,DT-KF-CostAware,fog-1,178
1028,medium,DT-KF-CostAware,fog-2,92
1028,medium,DT-KF-CostAware,fog-3,25
1028,medium,DT-KF-CostAware,fog-4,116
1028,medium,DT-KF-CostAware,fog-5,9
1028,medium,DT-KF-CostAware,fog-6,205
1028,medium,DT-KF-CostAware,fog-7,72
1028,medium,DT-KF-CostAware,fog-8,246
1028,medium,DT-OPT,fog-1,180
1028,medium,DT-OPT,fog-2,91
1028,medium,DT-OPT,fog-3,25
1028,medium,DT-OPT,fog-4,115
1028,medium,DT-OPT,fog-5,9
1028,medium,DT-OPT,fog-6,207
1028,medium,DT-OPT,fog-7,71
1028,medium,DT-OPT,fog-8,245
1028,medium,SemiGreedy,fog-1,296
1028,medium,SemiGreedy,fog-2,11
1028,medium,SemiGreedy,fog-3,4
1028,medium,SemiGreedy,fog-4,28
1028,medium,SemiGreedy,fog-5,0
1028,medium,SemiGreedy,fog-6,87
1028,medium,SemiGreedy,fog-7,4
1028,medium,SemiGreedy,fog-8,191
1028,medium,Fog-only,fog-1,250
1028,medium,Fog-only,fog-2,74
1028,medium,Fog-only,fog-3,29
1028,medium,Fog-only,fog-4,130
1028,medium,Fog-only,fog-5,8
1028,medium,Fog-only,fog-6,192
1028,medium,Fog-only,fog-7,33
1028,medium,Fog-only,fog-8,227
1029,medium,DT-KF-CostAware,fog-1,57
1029,medium,DT-KF-CostAware,fog-2,17
1029,medium,DT-KF-CostAware,fog-3,177
1029,medium,DT-KF-CostAware,fog-4,62
1029,medium,DT-KF-CostAware,fog-5,119
1029,medium,DT-KF-CostAware,fog-6,206
1029,medium,DT-KF-CostAware,fog-7,279
1029,medium,DT-KF-CostAware,fog-8,15
1029,medium,DT-OPT,fog-1,56
1029,medium,DT-OPT,fog-2,17
1029,medium,DT-OPT,fog-3,177
1029,medium,DT-OPT,fog-4,62
1029,medium,DT-OPT,fog-5,119
1029,medium,DT-OPT,fog-6,206
1029,medium,DT-OPT,fog-7,280
1029,medium,DT-OPT,fog-8,15
1029,medium,SemiGreedy,fog-1,0
1029,medium,SemiGreedy,fog-2,0
1029,medium,SemiGreedy,fog-3,168
1029,medium,SemiGreedy,fog-4,7
1029,medium,SemiGreedy,fog-5,80
1029,medium,SemiGreedy,fog-6,29
1029,medium,SemiGreedy,fog-7,280
1029,medium,SemiGreedy,fog-8,1
1029,medium,Fog-only,fog-1,15
1029,medium,Fog-only,fog-2,4
1029,medium,Fog-only,fog-3,219
1029,medium,Fog-only,fog-4,80
1029,medium,Fog-only,fog-5,202
1029,medium,Fog-only,fog-6,131
1029,medium,Fog-only,fog-7,249
1029,medium,Fog-only,fog-8,33
1000,high,DT-KF-CostAware,fog-1,172
1000,high,DT-KF-CostAware,fog-2,129
1000,high,DT-KF-CostAware,fog-3,213
1000,high,DT-KF-CostAware,fog-4,242
1000,high,DT-KF-CostAware,fog-5,194
1000,high,DT-KF-CostAware,fog-6,84
1000,high,DT-KF-CostAware,fog-7,221
1000,high,DT-KF-CostAware,fog-8,136
1000,high,DT-OPT,fog-1,195
1000,high,DT-OPT,fog-2,143
1000,high,DT-OPT,fog-3,233
1000,high,DT-OPT,fog-4,227
1000,high,DT-OPT,fog-5,210
1000,high,DT-OPT,fog-6,95
1000,high,DT-OPT,fog-7,217
1000,high,DT-OPT,fog-8,135
1000,high,SemiGreedy,fog-1,93
1000,high,SemiGreedy,fog-2,16
1000,high,SemiGreedy,fog-3,215
1000,high,SemiGreedy,fog-4,286
1000,high,SemiGreedy,fog-5,282
1000,high,SemiGreedy,fog-6,32
1000,high,SemiGreedy,fog-7,205
1000,high,SemiGreedy,fog-8,52
1000,high,Fog-only,fog-1,232
1000,high,Fog-only,fog-2,202
1000,high,Fog-only,fog-3,205
1000,high,Fog-only,fog-4,203
1000,high,Fog-only,fog-5,188
1000,high,Fog-only,fog-6,217
1000,high,Fog-only,fog-7,203
1000,high,Fog-only,fog-8,220
1001,high,DT-KF-CostAware,fog-1,101
1001,high,DT-KF-CostAware,fog-2,117
1001,high,DT-KF-CostAware,fog-3,136
1001,high,DT-KF-CostAware,fog-4,172
1001,high,DT-KF-CostAware,fog-5,109
1001,high,DT-KF-CostAware,fog-6,162
1001,high,DT-KF-CostAware,fog-7,51
1001,high,DT-KF-CostAware,fog-8,156
1001,high,DT-OPT,fog-1,119
1001,high,DT-OPT,fog-2,121
1001,high,DT-OPT,fog-3,147
1001,high,DT-OPT,fog-4,173
1001,high,DT-OPT,fog-5,120
1001,high,DT-OPT,fog-6,174
1001,high,DT-OPT,fog-7,53
1001,high,DT-OPT,fog-8,166
1001,high,SemiGreedy,fog-1,126
1001,high,SemiGreedy,fog-2,106
1001,high,SemiGreedy,fog-3,79
1001,high,SemiGreedy,fog-4,292
1001,high,SemiGreedy,fog-5,40
1001,high,SemiGreedy,fog-6,260
1001,high,SemiGreedy,fog-7,12
1001,high,SemiGreedy,fog-8,197
1001,high,Fog-only,fog-1,215
1001,high,Fog-only,fog-2,203
1001,high,Fog-only,fog-3,202
1001,high,Fog-only,fog-4,187
1001,high,Fog-only,fog-5,164
1001,high,Fog-only,fog-6,200
1001,high,Fog-only,fog-7,142
1001,high,Fog-only,fog-8,215
1002,high,DT-KF-CostAware,fog-1,72
1002,high,DT-KF-CostAware,fog-2,179
1002,high,DT-KF-CostAware,fog-3,188
1002,high,DT-KF-CostAware,fog-4,114
1002,high,DT-KF-CostAware,fog-5,221
1002,high,DT-KF-CostAware,fog-6,213
1002,high,DT-KF-CostAware,fog-7,238
1002,high,DT-KF-CostAware,fog-8,245
1002,high,DT-OPT,fog-1,62
1002,high,DT-OPT,fog-2,188
1002,high,DT-OPT,fog-3,197
1002,high,DT-OPT,fog-4,111
1002,high,DT-OPT,fog-5,220
1002,high,DT-OPT,fog-6,218
1002,high,DT-OPT,fog-7,248
1002,high,DT-OPT,fog-8,246
1002,high,SemiGreedy,fog-1,7
1002,high,SemiGreedy,fog-2,72
1002,high,SemiGreedy,fog-3,133
1002,high,SemiGreedy,fog-4,15
1002,high,SemiGreedy,fog-5,226
1002,high,SemiGreedy,fog-6,154
1002,high,SemiGreedy,fog-7,272
1002,high,SemiGreedy,fog-8,311
1002,high,Fog-only,fog-1,109
1002,high,Fog-only,fog-2,216
1002,high,Fog-only,fog-3,240
1002,high,Fog-only,fog-4,158
1002,high,Fog-only,fog-5,224
1002,high,Fog-only,fog-6,222
1002,high,Fog-only,fog-7,233
1002,high,Fog-only,fog-8,223
1003,high,DT-KF-CostAware,fog-1,156
1003,high,DT-KF-CostAware,fog-2,148
1003,high,DT-KF-CostAware,fog-3,105
1003,high,DT-KF-CostAware,fog-4,162
1003,high,DT-KF-CostAware,fog-5,136
1003,high,DT-KF-CostAware,fog-6,74
1003,high,DT-KF-CostAware,fog-7,170
1003,high,DT-KF-CostAware,fog-8,153
1003,high,DT-OPT,fog-1,176
1003,high,DT-OPT,fog-2,160
1003,high,DT-OPT,fog-3,114
1003,high,DT-OPT,fog-4,183
1003,high,DT-OPT,fog-5,151
1003,high,DT-OPT,fog-6,88
1003,high,DT-OPT,fog-7,177
1003,high,DT-OPT,fog-8,173
1003,high,SemiGreedy,fog-1,134
1003,high,SemiGreedy,fog-2,89
1003,high,SemiGreedy,fog-3,53
1003,high,SemiGreedy,fog-4,263
1003,high,SemiGreedy,fog-5,29
1003,high,SemiGreedy,fog-6,19
1003,high,SemiGreedy,fog-7,309
1003,high,SemiGreedy,fog-8,180
1003,high,Fog-only,fog-1,220
1003,high,Fog-only,fog-2,195
